month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-04	0.58	-29.88	
2012-05	0.61	2.68	
2012-06	0.53	-28.79	
2012-07	0.46	-67.17	
2012-08	0.47	-75.89	
2012-09	0.45	-85.04	
2012-10	0.41	-91.27	
2012-11	0.36	-95.41	
2012-12	0.36	-85.46	
2013-01	0.4	-67.19	
2013-02	0.49	-33.1	
2013-03	0.64	16.03	
2013-04	0.66	41.07	
2013-05	0.87	65.83	
2013-06	0.88	75.63	
2013-07	1.37	95.85	
2013-08	1.36	89.37	
2013-09	1.59	97.23	
2013-10	1.77	92.31	
2013-11	1.61	80.49	
2013-12	1.33	50.81	
2014-01	1.33	35.97	
2014-02	1.49	53.46	
2014-03	1.41	29.59	
2014-04	1.55	57.78	
2014-05	1.62	72.32	
2014-06	1.77	87.14	
2014-07	1.63	66.19	
2014-08	1.77	73.43	
2014-09	2.15	90.65	
2014-10	2.32	94.15	
2014-11	3.01	99.82	
2014-12	4.54	97.44	
2015-01	5.88	97.19	
2015-02	6.3	93.03	
2015-03	6.22	86.65	
2015-04	9	91.8	
2015-05	16.47	97.01	
2015-06	16.83	90.77	
2015-07	11.59	69.57	
2015-08	9.17	40.22	
2015-09	7.5	10.13	
2015-10	10.58	28.62	
2015-11	13	55.78	
2015-12	11.96	54.5	
2016-01	8.75	-0.27	
2016-02	8.46	-21.49	
2016-03	8.33	-35.68	
2016-04	8.9	-42.86	
2016-05	7.91	-60.97	
2016-06	8.28	-53.35	
2016-07	8.16	-45.66	
2016-08	7.58	-76.59	
2016-09	7.39	-88.93	
2016-10	7.41	-83.54	
2016-11	7.73	-68.34	
2016-12	7.08	-74.31	
2017-01	6.26	-98.81	
2017-02	6.25	-90.08	
2017-03	6.05	-95.42	
2017-04	5.38	-99.36	
2017-05	5.1	-93.3	
2017-06	5.61	-76.46	
2017-07	5.25	-84.78	
2017-08	6.19	-44.64	
2017-09	6.61	-0.08	
2017-10	6.16	-1.58	
2017-11	6.05	-8.89	
2017-12	6.11	6.67	
2018-01	6.43	6.66	
2018-02	6.4	39.41	
2018-03	6.97	63.23	
2018-04	7.54	83.53	
2018-05	8	87.14	
2018-06	7.07	63.26	
2018-07	7.28	65.62	
2018-08	7.07	47.01	
2018-09	6.26	1.32	
2018-10	6.35	-22.87	
2018-11	7.18	18.95	
2018-12	7.02	25.89	
2019-01	7	14.57	
2019-02	8.6	59.88	
2019-03	10.95	83.16	
2019-04	10.52	82.82	
2019-05	8.45	60.49	
2019-06	8.64	50.89	
2019-07	9.22	63.66	
2019-08	9.35	61.73	
2019-09	10.41	82.01	
2019-10	10.02	76.29	
2019-11	9.56	54.17	
2019-12	9.87	50.65	
2020-01	10.51	83.87	
2020-02	10.65	65.63	
2020-03	11.59	84.74	
2020-04	11.4	88.05	
2020-05	11.79	87.55	
2020-06	13.38	98.08	
2020-07	20.3	97.83	
2020-08	20.84	90.99	
2020-09	19.46	78.16	
2020-10	20.19	83.54	
2020-11	20.38	81	
2020-12	21.96	90.3	
2021-01	28.88	97.99	
2021-02	28.03	89.94	
2021-03	22.62	60.25	
2021-04	23.44	52.17	
2021-05	27.28	79.71	
2021-06	29.7	88.73	
2021-07	30.59	90.5	
2021-08	30.82	86.24	
2021-09	32.65	91.43	
2021-10	32.03	85.44	
2021-11	32.85	87.46	
2021-12	35.39	95.96	
2022-01	31.76	64.85	
2022-02	27.23	20.59	
2022-03	24.12	-23.87	
2022-04	24.69	-38.35	
2022-05	25.67	-35.81	
2022-06	28.1	-23.51	
2022-07	27.01	-34.18	
2022-08	25.67	-58.19	
2022-09	23.42	-76.11	
2022-10	19.73	-88.06	
2022-11	20.37	-85.71	
2022-12	22.45	-71.71	
2023-01	24.87	-43.08	
2023-02	25.2	-17.99	
2023-03	23.28	-35.52	
2023-04	24.38	-6.34	
2023-05	21.63	-56.7	
2023-06	19.9	-75.76	
2023-07	20.14	-79.72	
2023-08	22.5	-43.48	
2023-09	21.5	-54.73	
2023-10	20.89	-69.7	
2023-11	21.14	-58.44	
2023-12	19.68	-86.01	
2024-01	18.04	-92.98	
2024-02	18.43	-86.42	
2024-03	18.83	-76.79	
2024-04	17.5	-90.36	
2024-05	17.91	-86.74	
2024-06	16.71	-96.57	
2024-07	14.45	-95.85	
2024-08	14.7	-90.46	
2024-09	16.37	-78.1	
2024-10	30.71	11.8	
2024-11	37.18	66.03	
2024-12	37.21	84.62	
2025-01	32.16	73.03	
