month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-08	4.15	0.31	-0.61	-78.88	-0.56	-79.77	
2005-09	4.58	0.35	-0.57	-60.23	-0.5	-59.98	
2005-10	3.97	0.3	-0.62	-73.69	-0.57	-71.82	
2005-11	3.6	0.27	-0.65	-85.92	-0.6	-86.04	
2005-12	3.43	0.26	-0.66	-90.1	-0.62	-88.19	
2006-01	3.81	0.29	-0.62	-69.87	-0.57	-68.19	
2006-02	3.96	0.3	-0.6	-51	-0.55	-48.16	
2006-03	3.89	0.29	-0.61	-50.66	-0.57	-48.72	
2006-04	4.61	0.35	-0.53	4.93	-0.48	1.74	
2006-05	5.34	0.4	-0.45	25.54	-0.39	32.24	
2006-06	5.86	0.43	-0.39	39.47	-0.35	50.08	
2006-07	6.21	0.47	-0.35	56.42	-0.29	69.69	
2006-08	5.85	0.44	-0.38	58.04	-0.33	62.89	
2006-09	6.53	0.5	-0.3	83.8	-0.23	85.29	
2006-10	7.09	0.54	-0.23	89.65	-0.17	89.07	
2006-11	7.19	0.54	-0.21	84.82	-0.17	86.04	
2006-12	7.34	0.56	-0.19	83.29	-0.14	85.97	
2007-01	8.86	0.69	-0.02	98.38	0.06	98.3	
2007-09	33.46	2.54	2.63	99.21	2.79	94.87	
2007-10	31.75	2.6	2.38	89.78	2.77	89.73	
2007-11	37.79	3.21	2.92	97.7	3.46	98.21	
2008-01	34.19	3.23	2.47	93.75	3.19	88.47	
2008-02	28.82	2.36	1.88	79.64	2.03	53.69	
2008-03	31.41	2.57	2.09	80.02	2.21	45.37	
2008-04	25.59	2.09	1.49	55.54	1.55	13.73	
2008-05	31.91	2.61	2.05	73.84	2.11	27.01	
2008-06	26.15	2.14	1.46	46.25	1.52	-3.21	
2008-07	24.65	2.02	1.29	16.6	1.35	-30.36	
2008-08	15.52	1.27	0.44	-22.36	0.46	-56.55	
2008-09	10.19	0.83	-0.06	-47.32	-0.05	-74.77	
2008-10	7.23	0.59	-0.33	-63.93	-0.32	-87.14	
2008-11	6.1	0.57	-0.43	-69.46	-0.34	-83.35	
2008-12	9.31	0.71	-0.13	-62.5	-0.17	-69.84	
2009-01	11.56	0.95	0.07	-57.14	0.1	-51.91	
2009-02	13.54	1.11	0.25	-43.8	0.29	-38.62	
2009-03	13.53	1.11	0.25	-38.72	0.29	-28.57	
2009-04	15.32	1.25	0.41	-9.31	0.45	-1.83	
2009-05	14.8	1.21	0.35	-5.88	0.39	1.64	
2009-06	14.27	1.17	0.3	-13.6	0.34	3.61	
2009-07	16.6	1.36	0.51	20.69	0.56	30.9	
2009-08	15.33	1.25	0.39	23.21	0.42	37.97	
2009-09	13.89	1.14	0.26	-2.39	0.3	14.16	
2009-10	15.07	1.23	0.36	18.64	0.4	22.99	
2009-11	16.44	1.34	0.48	50.42	0.52	51.36	
2009-12	18.15	1.48	0.63	66.96	0.66	63.9	
2010-01	16.88	1.38	0.51	52.41	0.55	51.96	
2010-02	15.96	1.31	0.42	29.35	0.46	30.77	
2010-03	17.33	1.42	0.53	55.51	0.58	63.08	
2010-04	18.4	1.5	0.62	76.45	0.65	83.97	
2010-05	16.63	1.36	0.46	44.27	0.48	50.54	
2010-06	16.93	1.38	0.49	43.33	0.48	43.42	
2010-07	17.3	1.42	0.52	45.7	0.51	48.86	
2010-08	18.47	1.52	0.61	82.47	0.6	83.28	
2010-09	19.62	1.61	0.7	86.14	0.68	86.84	
2010-10	19.81	1.63	0.7	89.96	0.68	90.23	
2010-11	18.2	1.5	0.55	65.3	0.53	64.29	
2010-12	17.02	1.4	0.44	13.97	0.43	15.68	
2011-01	15.22	1.25	0.28	-22.81	0.26	-22.1	
2011-02	15.4	1.27	0.28	-40.12	0.27	-40.36	
2011-03	16.55	1.36	0.37	-33.42	0.36	-34.47	
2011-04	17.93	1.48	0.47	6.91	0.47	6.91	
2011-05	18.4	1.51	0.5	35.27	0.48	37.42	
2011-06	16.32	1.34	0.32	-15.86	0.3	-15.56	
2011-07	17.2	1.42	0.38	-20.88	0.38	-18.96	
2011-08	16.28	1.34	0.3	-30.82	0.29	-28.88	
2011-09	15.51	1.28	0.23	-73.34	0.22	-72.66	
2011-10	17.14	1.44	0.35	-59.83	0.36	-29.35	
2012-02	19.55	1.52	0.52	-16.7	0.39	68.26	
2012-03	17.43	1.43	0.35	8.81	0.3	51.38	
2012-04	15.69	1.29	0.21	-41.07	0.16	-13.08	
2012-05	15.58	1.28	0.19	-65.14	0.15	-50	
2012-06	13.44	1.11	0.03	-81.87	-0.01	-81.38	
2012-07	12.21	1	-0.07	-90.06	-0.11	-87.5	
2012-08	10.98	0.9	-0.17	-97.09	-0.2	-96.04	
2012-09	11.49	0.95	-0.13	-86.88	-0.16	-86.34	
2012-10	10.89	0.9	-0.18	-94.75	-0.2	-94	
2012-11	9.6	0.79	-0.28	-98.54	-0.3	-98.01	
2012-12	8.89	0.79	-0.33	-93.91	-0.3	-85.88	
2013-03	10.58	0.87	-0.2	-75.98	-0.23	-47.28	
2013-04	9.61	0.79	-0.28	-87.25	-0.31	-76.14	
2013-05	12.62	1.04	-0.06	-34.13	-0.09	-7.18	
2013-06	7.53	1.06	-0.44	-54.2	-0.08	24.63	
2013-07	5.46	0.91	-0.59	-94.72	-0.21	6.37	
2013-08	6.79	1.14	-0.49	-81.78	-0.02	34.66	
