month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-04	3.18	92.62	
2019-05	2.95	78.93	
2019-06	3	73.21	
2019-07	3.62	94.06	
2019-08	3.85	95.94	
2019-09	4.18	96.7	
2019-10	4.47	96.23	
2019-11	4.54	90.77	
2019-12	4.72	94.11	
2020-01	5.06	97.1	
2020-02	6.23	99.02	
2020-03	6.03	86.69	
2020-04	5.6	75.81	
2020-05	5.84	79.86	
2020-06	6.21	90.54	
2020-07	6.63	87.97	
2020-08	5.93	61.74	
2020-09	5.8	34.66	
2020-10	6.05	41.41	
2020-11	6.62	72.49	
2020-12	6.96	83.81	
2021-01	7.58	94.24	
2021-02	8.26	95.48	
2021-03	6.87	63.74	
2021-04	6.82	46.72	
2021-05	7.39	66.02	
2021-06	7.84	83.97	
2021-07	8.84	90.42	
2021-08	8.64	83.52	
2021-09	8.06	64.6	
2021-10	7.79	46.09	
2021-11	7.7	23.25	
2021-12	8.03	37.54	
2022-01	8.11	47.89	
2022-02	7.42	-4.97	
2022-03	7.66	-19.57	
2022-04	7.53	-41.26	
2022-05	7.21	-61.37	
2022-06	7.56	-47.58	
2022-07	7.36	-62.12	
2022-08	7.33	-57.38	
2022-09	6.75	-91.24	
2022-10	6.48	-89.73	
2022-11	6.69	-83.28	
2022-12	6.09	-96.39	
2023-01	6.01	-91.3	
2023-02	6.51	-67.59	
2023-03	7.34	-21.78	
2023-04	6.57	-25	
2023-05	5.57	-68.8	
2023-06	5.17	-85.54	
2023-07	5.29	-85.42	
2023-08	5.2	-86.45	
2023-09	5.24	-78.57	
2023-10	4.98	-85.77	
2023-11	4.85	-90.14	
2023-12	4.36	-98.21	
2024-01	3.89	-98.46	
2024-02	3.94	-89.6	
2024-03	3.97	-83.84	
2024-04	4.77	-51.25	
2024-05	5.43	-4.06	
2024-06	5.49	15.79	
2024-07	5.35	24.57	
2024-08	4.84	2.48	
2024-09	5.17	18.52	
2024-10	6.1	55.95	
2024-11	5.9	73.77	
2024-12	5.84	74.51	
2025-01	5.92	77.08	
2025-02	6.39	93.75	
