month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2014-01	1.82	100	
2014-02	1.95	94.2	
2014-03	1.72	70.96	
2014-04	1.61	44.6	
2014-05	1.52	14.11	
2014-06	1.6	15.58	
2014-07	1.72	43.44	
2014-08	1.75	56.8	
2014-09	1.85	72.41	
2014-10	1.75	60.51	
2014-11	1.58	8.04	
2014-12	1.52	-29	
2015-01	1.51	-51.03	
2015-02	1.51	-57.02	
2015-03	1.68	-12.34	
2015-04	1.86	38.73	
2015-05	1.97	65	
2015-06	2.17	82.02	
2015-07	1.47	17.12	
2015-08	1.4	-20.96	
2015-09	0.94	-65.98	
2015-10	1.21	-68.54	
2015-11	1.24	-64.54	
2015-12	1.23	-66.54	
2016-01	0.98	-85.58	
2016-02	0.91	-88.69	
2016-03	0.95	-84.2	
2016-04	1.11	-54.46	
2016-05	1	-69.43	
2016-06	1.03	-60.76	
2016-07	1.11	-20.11	
2016-08	1.17	11.96	
2016-09	1.13	15.89	
2016-10	1.24	39.12	
2016-11	1.34	60.71	
2016-12	1.45	77.92	
2017-01	1.52	84.67	
2017-02	1.56	88.39	
2017-03	1.54	81.6	
2017-04	1.52	71.68	
2017-05	1.56	82.23	
2017-06	1.78	91.76	
2017-07	1.96	94.56	
2017-08	1.96	88	
2017-09	2.02	90.69	
2017-10	1.86	64.76	
2017-11	1.75	32.75	
2017-12	1.88	50.26	
2018-01	2.22	80.88	
2018-02	1.91	56.91	
2018-03	1.97	58.4	
2018-04	1.66	0.1	
2018-05	1.61	-24.84	
2018-06	1.47	-55.45	
2018-07	1.28	-79.26	
2018-08	1.2	-86.76	
2018-09	1.32	-68.89	
2018-10	1.22	-82.74	
2018-11	1.23	-80.68	
2018-12	1.21	-87.19	
2019-01	1.21	-78.21	
2019-02	1.5	-23.39	
2019-03	1.68	28.02	
2019-04	2.2	55.74	
2019-05	1.8	51.92	
2019-06	1.67	50.14	
2019-07	1.75	54.39	
2019-08	1.55	16.11	
2019-09	1.62	9.33	
2019-10	1.59	-10.81	
2019-11	1.67	18.79	
2019-12	1.89	59.9	
2020-01	2.06	77.85	
2020-02	2.01	76.7	
2020-03	1.85	57.67	
2020-04	1.7	8.63	
2020-05	1.65	-18.06	
2020-06	1.85	15.85	
2020-07	2.15	67.82	
2020-08	2.37	86.52	
2020-09	2.36	86.73	
2020-10	2.59	95.98	
2020-11	3.16	98.38	
2020-12	3.18	90.53	
2021-01	3.76	98.84	
2021-02	5.35	99.05	
2021-03	4.76	85.99	
2021-04	4.65	79.93	
2021-05	5.07	92.96	
2021-06	6.09	98.17	
2021-07	6.5	95.74	
2021-08	7.29	96.87	
2021-09	7.24	89.96	
2021-10	6.9	79.02	
2021-11	6.63	59.13	
2021-12	6.7	50.97	
2022-01	7.38	77.11	
2022-02	7.76	88.78	
2022-03	7.17	70.3	
2022-04	6.57	29.09	
2022-05	6.28	-3.2	
2022-06	6.53	-10.03	
2022-07	5.92	-47.49	
2022-08	5.78	-59.01	
2022-09	5.08	-80.95	
2022-10	4.68	-88.78	
2022-11	4.87	-80.6	
2022-12	5.27	-63.88	
2023-01	5.72	-36.55	
2023-02	6.21	1.12	
2023-03	5.6	-16.46	
2023-04	5.31	-31.01	
2023-05	4.66	-68.21	
2023-06	5.02	-61.21	
2023-07	5.41	-32.31	
2023-08	5.3	-25.47	
2023-09	5.43	3.26	
2023-10	5.48	26.58	
2023-11	5.53	44.11	
2023-12	5.24	-4.68	
2024-01	4.99	-56.29	
2024-02	5.3	-53.64	
2024-03	5.92	21.22	
2024-04	6.59	78.66	
2024-05	6.7	88.93	
2024-06	6.42	77.11	
2024-07	6.28	66.31	
2024-08	5.71	23.98	
2024-09	5.57	-7.52	
2024-10	6.59	46.97	
2024-11	6.57	62.63	
2024-12	6.36	54.46	
2025-01	6.88	78.42	
