month	ct_avg_Tdx收盘价	人均持股
2000-12	12.56	1431	
2001-06	13.68	1496	
2001-12	9.72	1450	
2002-06	7.91	2040	
2002-09	7.98	2106	
2002-12	6.42	2129	
2003-03	6.79	2186	
2003-06	6.09	2212	
2003-09	6.27	2242	
2003-12	5.26	2297	
2004-03	5.77	2401	
2004-06	5.05	2386	
2004-09	4.56	2428	
2004-12	3.88	2454	
2005-03	3.2	2494	
2005-06	2.41	2535	
2005-09	2.66	2629	
2005-12	2.48	2733	
2006-03	3.08	2898	
2006-06	3.56	4888	
2006-09	4.35	5665	
2006-12	3.15	7387	
2007-03	6.01	4676	
2007-09	14.1	4309	
2007-12	11.33	4351	
2008-03	10.59	4040	
2008-06	5.55	4571	
2008-09	4.02	4843	
2008-12	3.61	4898	
2009-03	4.39	5048	
2009-06	5.59	7652	
2009-09	5.98	7129	
2009-12	6.97	7701	
2010-03	6.48	7717	
2010-06	5.36	7891	
2010-09	4.91	7849	
2010-12	5.23	7908	
2011-03	4.89	8173	
2011-06	4.2	8271	
2011-09	3.43	8373	
2011-12	3	8375	
2012-03	3.18	8532	
2012-06	3.09	8689	
2012-09	2.92	8820	
2012-12	2.98	8892	
2013-03	3.05	9119	
2013-06	2.98	9129	
2013-09	3.23	9363	
2013-12	3.28	9553	
2014-03	3.26	9684	
2014-06	2.93	9796	
2014-09	3.81	9622	
2014-12	4.58	10080	
2015-03	5.68	10423	
2015-06	10.12	9325	
2015-09	4.76	9229	
2015-12	6.23	10273	
2016-03	4.56	10581	
2016-06	4.26	11020	
2016-09	4.55	11582	
2016-12	5.17	10916	
2017-03	5.15	11457	
2017-12	5.32	11634	
2018-03	6.53	12882	
2018-06	6.83	13750	
2018-09	6.38	14325	
2018-12	5.47	14800	
2019-03	5.91	15088	
2019-06	5.64	15584	
2019-09	5.34	16104	
2019-12	5.11	16388	
2020-03	4.89	16772	
2020-06	5.54	18043	
2020-09	6.29	20347	
2020-12	9.8	23842	
2021-03	13.24	32396	
2021-06	17.46	31052	
2021-09	33.36	26189	
2021-12	22.81	14312	
2022-03	15.54	17466	
2022-06	17.25	43089	
2022-09	19.25	54298	
2022-12	13.94	45383	
2023-03	14.17	46944	
2023-06	11.47	44656	
2023-09	11.67	46099	
2023-12	9.22	48422	
2024-03	10.32	53217	
2024-06	8.28	54287	
2024-09	7.65	56341	
