month	ct_avg_Tdx收盘价	人均持股
2006-09	28.51	7083	
2006-12	40.29	12055	
2007-03	52.7	6361	
2007-06	43.03	13219	
2007-09	76.8	18246	
2007-12	64.3	15613	
2008-03	37.4	17824	
2008-06	14.83	10956	
2008-09	12.96	12286	
2008-12	17.03	12509	
2009-03	21.15	18793	
2009-06	25.14	24399	
2009-09	24.06	24100	
2009-12	23.64	16349	
2010-03	20.06	15840	
2010-06	11.12	18428	
2010-09	11.45	21580	
2010-12	12.77	25145	
2011-03	13.1	25413	
2011-06	10.04	38175	
2011-09	10.15	39759	
2011-12	9.86	45006	
2012-03	11.03	47909	
2012-06	12.83	67027	
2012-09	10.19	67556	
2012-12	12.45	73056	
2013-03	11.5	57706	
2013-06	10.8	56720	
2013-09	10.61	52321	
2013-12	8.53	45682	
2014-03	7.07	42101	
2014-06	5.01	63875	
2014-09	5.67	57094	
2014-12	8.42	73302	
2015-03	10.07	28453	
2015-06	12.44	24092	
2015-09	8.14	30969	
2015-12	11.06	35113	
2016-03	9.73	36284	
2016-06	8.43	39661	
2016-09	9.57	42342	
2016-12	9.54	45160	
2017-03	9.66	47806	
2017-06	9.76	56821	
2017-09	10.88	62390	
2017-12	12.91	76644	
2018-03	14.29	55311	
2018-06	13.26	63766	
2018-09	12.11	68964	
2018-12	12.49	75256	
2019-03	13.69	75902	
2019-06	12.77	71966	
2019-09	14.21	85920	
2019-12	15.56	85892	
2020-03	15.57	84028	
2020-06	14.68	71759	
2020-09	16.51	56782	
2020-12	16.2	52798	
2021-03	15.02	47855	
2021-06	12.79	45303	
2021-09	12.83	60004	
2021-12	14.92	77999	
2022-03	16.91	90937	
2022-06	15.86	82529	
2022-09	17.76	109124	
2022-12	15.73	81022	
2023-03	14.42	66416	
2023-06	13.39	73023	
2023-09	13.47	80624	
2023-12	9.91	64765	
2024-03	9.45	63629	
2024-06	9.77	72454	
2024-09	8.14	48257	
