month	ct_avg_Tdx收盘价	股东人数
2004-03	11.64	34119	
2004-06	8.14	31008	
2004-09	7.47	26433	
2004-12	8.07	24429	
2005-03	7.83	23077	
2005-06	8.69	18572	
2005-09	9.79	17319	
2005-12	10.05	13568	
2006-03	12.91	13499	
2006-06	8	19384	
2006-09	8.15	18013	
2006-12	12.08	11125	
2007-03	19.12	7962	
2007-06	14.26	45107	
2007-09	13.74	67138	
2007-12	12.47	70332	
2008-03	21.42	65503	
2008-06	14.11	72350	
2008-09	8.45	70525	
2008-12	7.29	79074	
2009-03	8.82	68471	
2009-06	9.66	73914	
2009-09	8.68	69836	
2009-12	10.83	62128	
2010-03	11.97	58696	
2010-06	8.61	63680	
2010-09	9.58	56847	
2010-12	9.58	63904	
2011-03	9.88	62811	
2011-06	7.59	65710	
2011-09	7.25	70208	
2011-12	5.31	68399	
2012-03	5.71	67628	
2012-06	5.23	62331	
2012-09	5.69	54901	
2012-12	6.62	52414	
2013-03	5.93	60365	
2013-06	5.48	55460	
2013-09	6.09	51963	
2013-12	8.19	46913	
2014-03	9.06	43175	
2014-06	9.23	39871	
2014-09	9.87	40172	
2014-12	9.43	40319	
2015-06	19.99	34103	
2015-09	10.48	32981	
2015-12	13.86	35392	
2016-06	6.49	40531	
2016-09	6.14	42263	
2016-12	6.54	43487	
2017-03	6.33	44465	
2017-06	5.49	39348	
2017-09	8.72	41474	
2017-12	11.6	52290	
2018-03	10.36	54820	
2018-06	7.42	68587	
2018-09	6.46	67683	
2018-12	8.74	54919	
2019-03	12.03	50606	
2019-06	14.35	42405	
2019-09	14.36	51590	
2019-12	13.28	47955	
2020-03	14.17	123896	
2020-06	15.18	73220	
2020-09	24.77	95596	
2020-12	33.6	184897	
2021-03	34.39	355999	
2021-06	37.03	308147	
2021-09	53.48	278051	
2021-12	44.8	308719	
2022-03	43.23	282214	
2022-06	53.48	194754	
2022-09	51.44	305486	
2022-12	40.64	358703	
2023-03	39.49	421656	
2023-06	33.26	401676	
2023-09	31.32	375870	
2023-12	23.55	371036	
2024-03	26.43	353475	
2024-05	22.51	349531	
2024-06	21.12	339804	
2024-07	17.71	326129	
2024-08	18.62	318864	
2024-09	18.98	312390	
2024-10	23.92	299447	
2024-11	28.28	257716	
2024-12	24.42	262296	
2025-01	20.88	262623	
