month	ct_avg_Tdx收盘价	人均持股
2004-03	11.64	1759	
2004-06	8.14	1935	
2004-09	7.47	2270	
2004-12	8.07	2456	
2005-03	7.83	2600	
2005-06	8.69	3231	
2005-09	9.79	3464	
2005-12	10.05	4422	
2006-03	12.91	5111	
2006-06	8	7119	
2006-09	8.15	7661	
2006-12	12.08	12404	
2007-03	19.12	19404	
2007-06	14.26	6850	
2007-09	13.74	4602	
2007-12	12.47	4882	
2008-03	21.42	5242	
2008-06	14.11	4746	
2008-09	8.45	4869	
2008-12	7.29	4777	
2009-03	8.82	5517	
2009-06	9.66	5111	
2009-09	8.68	5409	
2009-12	10.83	11066	
2010-03	11.97	11713	
2010-06	8.61	10796	
2010-09	9.58	12094	
2010-12	9.58	10759	
2011-03	9.88	10946	
2011-06	7.59	10463	
2011-09	7.25	9793	
2011-12	5.31	10052	
2012-03	5.71	10166	
2012-06	5.23	11030	
2012-09	5.69	12523	
2012-12	6.62	13117	
2013-03	5.93	11389	
2013-06	5.48	12397	
2013-09	6.09	13231	
2013-12	8.19	14655	
2014-03	9.06	15924	
2014-06	9.23	17244	
2014-09	9.87	17114	
2014-12	9.43	17052	
2015-06	19.99	20160	
2015-09	10.48	20846	
2015-12	13.86	19426	
2016-06	6.49	33926	
2016-09	6.14	38668	
2016-12	6.54	37579	
2017-03	6.33	43492	
2017-06	5.49	58050	
2017-09	8.72	55074	
2017-12	11.6	53212	
2018-03	10.36	50757	
2018-06	7.42	40569	
2018-09	6.46	41110	
2018-12	8.74	50665	
2019-03	12.03	58481	
2019-06	14.35	69791	
2019-09	14.36	57369	
2019-12	13.28	80963	
2020-03	14.17	31338	
2020-06	15.18	58561	
2020-09	24.77	44854	
2020-12	33.6	23191	
2021-03	34.39	12045	
2021-06	37.03	14608	
2021-09	53.48	16190	
2021-12	44.8	14581	
2022-03	43.23	15951	
2022-06	53.48	23114	
2022-09	51.44	14736	
2022-12	40.64	12551	
2023-03	39.49	10677	
2023-06	33.26	11208	
2023-09	31.32	11977	
2023-12	23.55	12134	
2024-03	26.43	12736	
2024-05	22.51	12880	
2024-06	21.12	13249	
2024-07	17.71	13804	
2024-08	18.62	14119	
2024-09	18.98	14411	
2024-10	23.92	15034	
2024-11	28.28	17469	
2024-12	24.42	17164	
2025-01	20.88	17142	
