month	ct_avg_Tdx收盘价	人均持股
2015-12	47.55	5003	
2016-03	49.9	7035	
2016-06	36.71	6985	
2016-09	37.01	7153	
2016-12	34.27	51864	
2017-03	33.51	48401	
2017-05	28.53	248407	
2017-06	23.61	57963	
2017-09	22.38	59083	
2017-12	24.37	64322	
2018-03	21.6	54513	
2018-06	22.69	68121	
2018-09	22.07	72010	
2018-12	25.94	88732	
2019-03	38.85	86879	
2019-06	37.81	78653	
2019-09	38.76	68321	
2019-12	33.91	54588	
2020-03	32.72	49236	
2020-06	23.68	38897	
2020-09	21.57	30175	
2020-12	18.96	27760	
2021-03	17.52	29254	
2021-06	14.19	28362	
2021-09	13.66	30515	
2021-12	18.02	41057	
2022-03	21.05	56834	
2022-06	20.13	63279	
2022-09	21.97	66555	
2022-12	18.83	54428	
2023-03	19.21	66215	
2023-06	17.1	65745	
2023-09	17.07	65841	
2023-12	19.51	83368	
2024-03	18.85	84513	
2024-06	20.65	86614	
2024-09	16.63	71320	
