month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2016-02	32.84	0.55	
2016-03	32.65	0.55	
2016-04	36.13	0.71	
2016-05	38.09	0.81	
2016-06	42.56	1.02	
2016-07	42.7	1.02	
2016-08	42.6	1	
2016-09	40	0.87	
2016-10	40.23	0.86	
2016-11	38.18	0.74	
2016-12	36.82	0.66	
2017-01	38.96	0.74	
2017-02	39.12	0.72	
2017-03	39.65	0.72	
2017-04	38.96	0.67	
2017-05	31.66	0.35	
2017-06	29.97	0.27	
2017-07	33.72	0.42	
2017-08	33.49	0.41	
2017-09	34.68	0.45	
2017-10	37.99	0.57	
2017-11	37.79	0.55	
2017-12	37.98	0.55	
2018-01	38.04	0.54	
2018-02	35.02	0.4	
2018-03	39.45	0.57	
2018-04	41.42	0.64	
2018-05	39.63	0.55	
2018-06	39.68	0.54	
2018-07	41.9	0.62	
2018-08	40.79	0.56	
2018-09	43.59	0.65	
2018-10	40.14	0.51	
2018-11	39.08	0.45	
2018-12	36.55	0.35	
2019-01	35.88	0.31	
2019-02	39.19	0.42	
2019-03	42.3	0.52	
2019-04	40.8	0.46	
2019-05	37.32	0.32	
2019-06	32.27	0.14	
2019-07	35.28	0.24	
2019-08	39.21	0.37	
2019-09	41.93	0.46	
2019-10	39.57	0.36	
2019-11	39.11	0.34	
2019-12	39.19	0.34	
2020-01	39.22	0.33	
2020-02	37.88	0.28	
2020-03	36.35	0.22	
2020-04	34.52	0.15	
2020-05	35.35	0.17	
2020-06	36.37	0.2	
2020-07	43.01	0.4	
2020-08	46.58	0.5	
2020-09	46.71	0.49	
2020-10	51.31	0.62	
2020-11	58.93	0.84	
2020-12	66.78	1.05	
2021-01	76.76	1.31	
2021-02	71.54	1.11	
2021-03	65.6	0.91	
2021-04	73.8	1.11	
2021-05	72.18	1.03	
2021-06	76.61	1.12	
2021-07	81.25	1.21	
2021-08	94.57	1.51	
2021-09	85.82	1.24	
2021-10	84.71	1.17	
2021-11	97.14	1.43	
2021-12	97.79	1.4	
2022-01	89.12	1.15	
2022-02	85.14	1.02	
2022-03	82.79	0.93	
2022-04	73.4	0.69	
2022-05	80.64	0.83	
2022-06	69.98	0.57	
2022-07	63.94	0.42	
2022-08	62.64	0.37	
2022-09	63.53	0.38	
2022-10	64.51	0.39	
2022-11	61.56	0.31	
2022-12	57.97	0.22	
2023-01	57.35	0.2	
2023-02	57.1	0.19	
2023-03	55.29	0.15	
2023-04	55.22	0.14	
2023-05	48.19	-0.01	
2023-06	42.24	-0.14	
2023-07	44.31	-0.1	
2023-08	43.36	-0.12	
2023-09	43.3	-0.12	
2023-10	40.18	-0.18	
2023-11	39.97	-0.19	
2023-12	37.83	-0.23	
2024-01	33.79	-0.31	
2024-02	33.37	-0.32	
2024-03	35.34	-0.28	
2024-04	33.34	-0.32	
2024-05	35.77	-0.27	
2024-06	37.59	-0.23	
2024-07	37.39	-0.24	
2024-08	36.89	-0.25	
2024-09	37.96	-0.23	
2024-10	43.9	-0.11	
2024-11	42.38	-0.14	
2024-12	39.36	-0.2	
2025-01	37.36	-0.24	
2025-02	37.3	-0.24	
