month	ct_avg_Tdx收盘价	股东人数
1998-12	5.88	47352	
1999-12	6.26	43734	
2000-12	10.6	46381	
2001-06	11.67	45490	
2001-12	10	41102	
2002-06	9.81	42631	
2002-09	9.47	42776	
2002-12	8.24	41073	
2003-03	8.31	46161	
2003-06	8.06	53341	
2003-09	6.85	51021	
2003-12	7.52	50411	
2004-03	9.64	45590	
2004-06	4.83	45279	
2004-09	4.32	46336	
2004-12	4.01	46047	
2005-03	4.19	46036	
2005-06	3.27	45959	
2005-09	3.59	41847	
2005-12	3.35	40246	
2006-03	5.46	35072	
2006-06	5.98	41694	
2006-09	6.02	41123	
2006-12	9.78	23216	
2007-03	16.15	46144	
2007-06	17.16	129358	
2007-09	28.83	85255	
2007-12	23.33	204313	
2008-03	18.21	239853	
2008-06	8.83	230663	
2008-09	5.39	225171	
2008-12	5.22	230663	
2009-03	6.74	206264	
2009-06	8.68	192169	
2009-09	12.25	214764	
2009-12	14.08	195295	
2010-03	12.24	205574	
2010-06	8.88	198382	
2010-09	9.56	199352	
2010-12	11.55	192924	
2011-03	12.57	173071	
2011-06	10.8	170461	
2011-09	7.95	182967	
2011-12	5.53	191268	
2012-03	6.25	191646	
2012-06	6.34	184933	
2012-09	5.16	182753	
2012-12	4.96	177529	
2013-03	5.19	169865	
2013-06	4.41	168328	
2013-09	4	167289	
2013-12	3.6	162530	
2014-03	3.22	160151	
2014-09	5.1	157138	
2014-12	5.57	143080	
2015-03	8.51	130151	
2015-06	9.81	129196	
2015-09	4.52	133886	
2015-12	7.02	130749	
2016-03	7.41	110016	
2016-06	6.61	120639	
2016-09	6.31	123896	
2016-12	7.09	111586	
2017-03	7.5	112185	
2017-06	6.78	102216	
2017-09	14.38	123336	
2017-12	8.89	161212	
2018-03	8.25	167173	
2018-06	5.84	156889	
2018-09	5.23	156490	
2018-12	4.07	157878	
2019-03	4.98	153792	
2019-06	4.74	150685	
2019-09	5.01	142289	
2019-12	4.87	132380	
2020-03	4.19	137142	
2020-06	4.24	132823	
2020-09	5.67	143644	
2020-12	8.22	125745	
2021-02	9.06	124110	
2021-03	10.48	127674	
2021-06	12.71	122690	
2021-09	18.39	122973	
2021-12	11.34	230238	
2022-03	14.59	157294	
2022-06	10.88	230340	
2022-09	10.13	211675	
2022-12	11.36	136411	
2023-03	13.3	114368	
2023-06	12.96	111093	
2023-09	15.27	87054	
2023-12	11.56	109692	
2024-03	12.6	98688	
2024-06	14.13	98979	
2024-09	12.27	97661	
