month	ct_avg_Tdx收盘价	人均持股
1998-12	5.88	1689	
1999-12	6.26	1829	
2000-12	10.6	1725	
2001-06	11.67	1759	
2001-12	10	1946	
2002-06	9.81	3143	
2002-09	9.47	3133	
2002-12	8.24	3262	
2003-03	8.31	2903	
2003-06	8.06	2512	
2003-09	6.85	2626	
2003-12	7.52	2658	
2004-03	9.64	2939	
2004-06	4.83	4439	
2004-09	4.32	4338	
2004-12	4.01	4365	
2005-03	4.19	4366	
2005-06	3.27	4373	
2005-09	3.59	4803	
2005-12	3.35	4994	
2006-03	5.46	5731	
2006-06	5.98	6360	
2006-09	6.02	6449	
2006-12	9.78	11423	
2007-03	16.15	5747	
2007-06	17.16	3280	
2007-09	28.83	4977	
2007-12	23.33	2077	
2008-03	18.21	1946	
2008-06	8.83	2328	
2008-09	5.39	2385	
2008-12	5.22	2328	
2009-03	6.74	2603	
2009-06	8.68	3056	
2009-09	12.25	2734	
2009-12	14.08	3007	
2010-03	12.24	2857	
2010-06	8.88	2960	
2010-09	9.56	3273	
2010-12	11.55	3382	
2011-03	12.57	3770	
2011-06	10.8	6563	
2011-09	7.95	7948	
2011-12	5.53	7603	
2012-03	6.25	7588	
2012-06	6.34	7864	
2012-09	5.16	8422	
2012-12	4.96	8670	
2013-03	5.19	9061	
2013-06	4.41	9143	
2013-09	4	9200	
2013-12	3.6	9470	
2014-03	3.22	9610	
2014-09	5.1	9794	
2014-12	5.57	10757	
2015-03	8.51	11825	
2015-06	9.81	11913	
2015-09	4.52	11495	
2015-12	7.02	11771	
2016-03	7.41	13989	
2016-06	6.61	14273	
2016-09	6.31	13897	
2016-12	7.09	15431	
2017-03	7.5	15348	
2017-06	6.78	16845	
2017-09	14.38	13961	
2017-12	8.89	13975	
2018-03	8.25	13477	
2018-06	5.84	15486	
2018-09	5.23	15526	
2018-12	4.07	15389	
2019-03	4.98	15798	
2019-06	4.74	16124	
2019-09	5.01	17075	
2019-12	4.87	19691	
2020-03	4.19	19007	
2020-06	4.24	19625	
2020-09	5.67	18147	
2020-12	8.22	20730	
2021-02	9.06	22674	
2021-03	10.48	22041	
2021-06	12.71	22937	
2021-09	18.39	22884	
2021-12	11.34	12223	
2022-03	14.59	17891	
2022-06	10.88	13535	
2022-09	10.13	14728	
2022-12	11.36	22855	
2023-03	13.3	30006	
2023-06	12.96	31216	
2023-09	15.27	39836	
2023-12	11.56	31615	
2024-03	12.6	35140	
2024-06	14.13	35037	
2024-09	12.27	35510	
