month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-05	5.12	1.67	
2018-06	4.92	1.51	
2018-07	4.74	1.38	
2018-08	4.48	1.21	
2018-09	4.3	1.09	
2018-10	4.24	1.02	
2018-11	3.98	0.87	
2018-12	3.67	0.7	
2019-01	3.43	0.57	
2019-02	3.76	0.7	
2019-03	3.82	0.71	
2019-04	3.75	0.66	
2019-05	3.28	0.43	
2019-06	3.3	0.43	
2019-07	3.7	0.58	
2019-08	4.03	0.7	
2019-09	4.22	0.76	
2019-10	4.38	0.8	
2019-11	4.19	0.7	
2019-12	4.03	0.61	
2020-01	4.04	0.59	
2020-02	4.84	0.88	
2020-03	4.93	0.88	
2020-04	5.14	0.93	
2020-05	4.92	0.82	
2020-06	5.72	1.07	
2020-07	6.91	1.45	
2020-08	7.7	1.66	
2020-09	8.59	1.89	
2020-10	9.49	2.1	
2020-11	8.74	1.78	
2020-12	8.85	1.75	
2021-01	10.16	2.07	
2021-02	11.66	2.41	
2021-03	9.73	1.76	
2021-04	7.46	1.08	
2021-05	7.18	0.97	
2021-06	7.63	1.05	
2021-07	6.85	0.81	
2021-08	6.42	0.67	
2021-09	6.85	0.76	
2021-10	7.05	0.78	
2021-11	6.89	0.71	
2021-12	7.04	0.72	
2022-01	7.24	0.74	
2022-02	6.69	0.59	
2022-03	5.47	0.28	
2022-04	5.35	0.24	
2022-05	5.38	0.23	
2022-06	5.69	0.29	
2022-07	5.75	0.29	
2022-08	5.35	0.19	
2022-09	5.24	0.15	
2022-10	5.33	0.16	
2022-11	5.57	0.2	
2022-12	6.24	0.33	
2023-01	6.47	0.36	
2023-02	6.09	0.27	
2023-03	5.81	0.2	
2023-04	6.08	0.24	
2023-05	5.46	0.1	
2023-06	5.24	0.05	
2023-07	5.15	0.02	
2023-08	5.08	0	
2023-09	4.61	-0.1	
2023-10	4.38	-0.15	
2023-11	4.44	-0.14	
2023-12	4.4	-0.15	
2024-01	4.16	-0.2	
2024-02	4.09	-0.22	
2024-03	4.15	-0.21	
2024-04	3.85	-0.27	
2024-05	4.15	-0.22	
2024-06	4.05	-0.24	
2024-07	3.89	-0.28	
2024-08	3.83	-0.29	
2024-09	4.2	-0.23	
2024-10	4.76	-0.13	
2024-11	4.94	-0.1	
2024-12	4.67	-0.14	
2025-01	4.52	-0.17	
