month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2011-09	64.58	6.01	1.26	41.07	1.45	45.66	
2011-10	68.27	6.35	1.34	41.18	1.54	44.75	
2011-11	77.65	7.24	1.61	82.78	1.82	83.6	
2011-12	74.26	6.91	1.44	78.33	1.63	79.1	
2012-01	69.26	6.44	1.24	56.43	1.4	56.07	
2012-02	69.1	6.43	1.19	33.44	1.35	34.69	
2012-03	69.92	6.51	1.18	36.05	1.32	36.69	
2012-04	69.13	6.43	1.12	18.59	1.25	15.86	
2012-05	76.85	7.14	1.31	54.89	1.45	54.14	
2012-06	87.85	8.24	1.58	90.27	1.76	91.03	
2012-07	103.21	9.68	1.95	96.02	2.14	95.98	
2012-08	100.85	9.46	1.81	87.07	1.98	87.03	
2012-09	98.95	9.29	1.69	80.27	1.86	80.13	
2012-10	104.01	9.76	1.76	90.03	1.92	90.03	
2012-11	98.34	9.23	1.55	68.3	1.69	68.26	
2012-12	97.75	9.17	1.48	47.79	1.61	47.92	
2013-01	107.91	10.12	1.67	78.75	1.8	78.75	
2013-02	115.96	10.88	1.8	93.15	1.93	92.98	
2013-03	123.57	11.59	1.91	96.94	2.03	96.94	
2013-04	118.41	11.11	1.72	84.62	1.83	84.52	
2013-05	120.7	11.33	1.7	84.25	1.82	84.29	
2013-06	126.61	12.3	1.77	82.63	1.97	89.18	
2013-07	128.8	13.45	1.74	94.18	2.15	97.79	
2013-08	126.89	13.25	1.64	83.28	2.02	86.85	
2013-09	120.76	12.61	1.46	52.3	1.8	70.35	
2013-10	115.55	12.06	1.31	27.13	1.61	50.7	
2013-11	100	10.44	0.96	-15.43	1.22	4.42	
2013-12	98.74	10.31	0.91	-41.6	1.15	-17.29	
2014-01	92.29	9.64	0.76	-63.6	0.97	-40.52	
2014-02	90.67	9.46	0.7	-71.32	0.9	-52.18	
2014-03	83.86	8.75	0.55	-87.33	0.73	-72.11	
2014-04	79.83	8.33	0.46	-87.37	0.63	-82.61	
2014-05	76.98	8.04	0.4	-92.95	0.55	-90.62	
2014-06	75.43	7.89	0.35	-94.95	0.5	-91.88	
2014-07	81.95	8.68	0.45	-67.55	0.63	-63.32	
2014-08	84.22	8.92	0.48	-43.41	0.65	-38.65	
2014-09	83.37	8.83	0.45	-35.67	0.61	-31.04	
2014-10	89.83	9.53	0.54	0.84	0.72	4.56	
2014-11	87.27	9.3	0.48	10.58	0.65	15.49	
2014-12	88.15	9.39	0.47	23.45	0.64	27.6	
2015-01	92.52	9.86	0.53	45.22	0.7	49.02	
2015-02	101.1	10.77	0.65	63.45	0.83	68.81	
2015-03	111.02	11.83	0.78	78.16	0.97	80.72	
2015-04	134.51	14.33	1.12	89.46	1.35	91.37	
2015-05	160.6	17.12	1.48	94.46	1.73	95.62	
2015-06	98.72	20.93	0.51	54.73	2.24	92.01	
2015-07	64.9	16.94	-0.01	4.46	1.57	77.14	
2015-08	61.72	16.5	-0.07	-18.58	1.45	69	
2015-09	48.57	12.99	-0.27	-47.41	0.9	21.7	
2015-10	54.84	14.66	-0.17	-46.48	1.12	24	
2015-11	59.09	15.8	-0.11	-44.22	1.24	38.39	
2015-12	62.32	16.66	-0.07	-47.4	1.32	40.8	
2016-01	53.23	14.23	-0.2	-66.16	0.95	20.09	
2016-02	48.03	12.84	-0.28	-83.45	0.74	-24.52	
2016-03	49.81	13.32	-0.26	-79.54	0.78	-33.89	
2016-04	54.23	14.5	-0.2	-62.32	0.9	-31.12	
2016-05	50.91	15.07	-0.25	-53.95	0.95	-11.52	
2016-06	39.8	16.06	-0.41	-87.46	1.04	27.1	
2016-07	48.49	19.57	-0.28	-66.79	1.44	55.99	
2016-08	48.87	19.72	-0.28	-55.55	1.4	72.98	
2016-09	46.69	18.84	-0.31	-78.88	1.25	71.07	
2016-10	48.09	19.41	-0.3	-56.75	1.27	83.87	
2016-11	47.42	19.14	-0.31	-62.91	1.2	70.21	
2016-12	46.05	18.58	-0.33	-79.22	1.09	44.97	
2017-01	45.23	18.25	-0.35	-87.9	1.02	27.33	
2017-02	46	18.56	-0.34	-75.3	1.02	26.44	
2017-03	48.67	19.64	-0.3	-16.96	1.09	61.03	
2017-04	54.97	22.18	-0.22	25	1.31	80.85	
2017-05	54.91	22.15	-0.22	50.67	1.26	88.35	
2017-06	57.02	23.09	-0.19	75.24	1.31	94.6	
2017-07	56.81	23.03	-0.2	78.66	1.25	86.31	
2017-08	55.63	22.55	-0.22	66.96	1.16	73.14	
2017-09	55.87	22.65	-0.22	57.02	1.13	60.25	
2017-10	62.94	25.52	-0.13	93.59	1.35	93.96	
2017-11	66.23	26.85	-0.09	93.18	1.42	93.14	
2017-12	63.19	25.62	-0.13	81.85	1.26	81.85	
2018-01	72.48	29.39	-0.01	94.97	1.53	94.97	
2018-02	72	29.19	-0.02	90.48	1.46	90.36	
2018-03	81.5	33.04	0.1	98.38	1.72	98.38	
2018-04	86.24	34.96	0.16	97.47	1.8	97.52	
2018-05	106.66	43.24	0.42	99.51	2.36	99.51	
2018-06	110.43	44.9	0.45	91.16	2.38	91.65	
2018-07	118.19	48.1	0.54	95.05	2.5	95.05	
2018-08	104	42.33	0.34	70.77	2	71.24	
2018-09	96.79	39.39	0.24	45.87	1.72	46.29	
2018-10	83.99	34.18	0.07	13.69	1.31	14.34	
2018-11	80.87	32.91	0.03	-9.17	1.18	-8.69	
2018-12	87.57	35.64	0.11	-10.54	1.32	-10	
2019-01	86.54	35.22	0.09	-18.79	1.24	-18.55	
2019-02	101.42	41.27	0.27	21.55	1.57	22.14	
2019-03	107.11	43.59	0.33	47.58	1.65	47.66	
2019-04	116.52	47.42	0.44	61.95	1.82	62.29	
2019-05	107.45	43.73	0.32	49.82	1.54	49.87	
2019-06	109.51	44.59	0.34	54.04	1.53	54.28	
2019-07	108.12	44.23	0.32	51.98	1.46	53.61	
2019-08	99.89	40.86	0.21	15.34	1.23	17.82	
2019-09	101.2	41.4	0.22	9.51	1.22	11.74	
2019-10	109.81	44.92	0.32	44.25	1.35	45.93	
2019-11	105.52	43.16	0.26	36.22	1.22	38.77	
2019-12	103.48	42.33	0.23	2.35	1.14	4.22	
2020-01	117.29	47.98	0.39	58.09	1.37	60.16	
2020-02	127.08	51.99	0.49	79.78	1.51	81.07	
2020-03	122.72	50.2	0.43	75	1.38	76.5	
2020-04	133.41	54.57	0.55	89.45	1.53	90.05	
2020-05	146.26	59.83	0.68	97.52	1.7	97.52	
2020-06	156.14	63.92	0.78	99.42	1.82	99.42	
2020-07	188.59	77.53	1.12	98.95	2.31	98.95	
2020-08	208.56	85.74	1.31	97.96	2.54	97.96	
2020-09	244.37	100.46	1.65	94.72	3	94.72	
2020-10	240.95	99.06	1.57	89.06	2.8	89.06	
2020-11	221.52	91.07	1.34	70.58	2.39	70.54	
2020-12	242.18	99.56	1.52	81.91	2.59	81.91	
2021-01	295.06	121.3	2.01	95.8	3.2	95.71	
2021-02	346.03	142.25	2.44	97.5	3.71	97.5	
2021-03	272.7	112.1	1.66	75.08	2.59	75.08	
2021-04	324.39	133.36	2.1	91.24	3.11	91.24	
2021-05	364.11	149.68	2.4	95.73	3.42	95.73	
2021-06	413.07	169.89	2.75	99.32	3.79	99.32	
2021-07	428.64	176.57	2.79	91.72	3.76	91.72	
2021-08	373.69	153.93	2.23	69.16	3	69.36	
2021-09	343.6	141.54	1.91	39.78	2.55	40.18	
2021-10	419.45	172.78	2.47	72.77	3.17	73.05	
2021-11	433.01	178.37	2.49	84.66	3.14	84.94	
2021-12	458.02	188.67	2.6	89.44	3.21	89.44	
2022-01	388.9	160.2	1.99	51.27	2.46	51.32	
2022-02	352.49	145.2	1.66	12.5	2.05	12.61	
2022-03	320.86	130.61	1.39	-10.18	1.67	-15.14	
2022-04	304.86	125.58	1.23	-33.74	1.51	-41.45	
2022-05	299.94	123.56	1.16	-59.35	1.42	-65.18	
2022-06	328.23	135.21	1.33	-44.77	1.58	-48.38	
2022-07	323.78	133.63	1.26	-48.3	1.49	-48.43	
2022-08	294.69	121.85	1.02	-79.81	1.22	-77.6	
2022-09	282.79	116.93	0.92	-81.72	1.09	-81.93	
2022-10	249.55	103.19	0.67	-90.85	0.82	-92.02	
2022-11	256.21	105.94	0.7	-87.5	0.83	-88.07	
2022-12	280.98	116.18	0.84	-66.19	0.97	-66.19	
2023-01	300.53	124.27	0.94	-36.72	1.07	-36.27	
2023-02	308.55	127.58	0.96	-9.73	1.08	-8.75	
2023-03	293.39	121.31	0.84	-16.38	0.95	-15.96	
2023-04	277.39	114.7	0.72	-43.94	0.81	-43.7	
