month	ct_avg_Tdx收盘价	股东人数
2003-06	15.36	23721	
2003-09	13.48	19785	
2003-12	11.35	18339	
2004-03	12.95	18145	
2004-06	11.05	18464	
2004-09	11.84	16994	
2004-12	11.81	17248	
2005-03	12.85	14287	
2005-06	16.03	9046	
2005-09	17.08	8029	
2005-12	16.86	7328	
2006-03	18.44	8239	
2006-06	18.1	11806	
2006-09	18.23	9401	
2006-12	19.89	9079	
2007-03	28.65	9119	
2007-06	41.36	7802	
2007-09	36.66	13980	
2007-12	35.7	11515	
2008-03	36.3	9206	
2008-06	23.86	10342	
2008-09	16.42	10639	
2008-12	19.14	9742	
2009-03	24.3	18519	
2009-06	25.22	14980	
2009-09	31.36	9283	
2009-12	39.02	9953	
2010-03	37.07	12004	
2010-06	42.14	7775	
2010-09	49.92	8913	
2010-12	75.64	14373	
2011-03	64.49	18319	
2011-06	61.86	15334	
2011-09	64.58	13292	
2011-12	74.26	11214	
2012-03	69.92	12353	
2012-06	87.85	12581	
2012-09	98.95	13981	
2012-12	97.75	13881	
2013-03	123.57	13830	
2013-06	126.61	13770	
2013-09	120.76	15069	
2013-12	98.74	17614	
2014-03	83.86	23108	
2014-06	75.43	23669	
2014-09	83.37	23836	
2014-12	88.15	23663	
2015-03	111.02	14534	
2015-06	98.72	57115	
2015-09	48.57	52335	
2015-12	62.32	51075	
2016-03	49.81	51851	
2016-06	39.8	55575	
2016-09	46.69	60397	
2016-12	46.05	63306	
2017-03	48.67	57175	
2017-06	57.02	59859	
2017-09	55.87	60902	
2017-12	63.19	65058	
2018-03	81.5	58395	
2018-06	110.43	67291	
2018-09	96.79	70302	
2018-12	87.57	73273	
2019-03	107.11	64052	
2019-06	109.51	61366	
2019-09	101.2	69078	
2019-12	103.48	69569	
2020-03	122.72	65071	
2020-06	156.14	72440	
2020-09	244.37	110237	
2020-12	242.18	95771	
2021-03	272.7	124250	
2021-06	413.07	117400	
2021-09	343.6	115958	
2021-12	458.02	93861	
2022-03	320.86	112704	
2022-06	328.23	109291	
2022-09	282.79	120113	
2022-12	280.98	110539	
2023-03	293.39	107929	
2023-06	292.19	102852	
2023-09	272.71	103562	
2023-12	239.5	109419	
2024-03	231.41	110249	
2024-06	220.44	113536	
2024-09	207.95	107504	
