month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2013-10	40.93	1.68	
2013-11	47.05	2.01	
2013-12	49.37	2.08	
2014-01	48.75	1.97	
2014-02	50.57	2.01	
2014-03	41.83	1.44	
2014-04	40.52	1.32	
2014-05	41.43	1.33	
2014-06	33.89	0.88	
2014-07	23.87	0.31	
2014-08	26.17	0.43	
2014-09	30.46	0.64	
2014-10	32.51	0.73	
2014-11	29.99	0.58	
2014-12	27.86	0.45	
2015-01	28.75	0.48	
2015-02	31.98	0.63	
2015-03	35.39	0.78	
2015-04	40.31	1	
2015-05	45.2	1.21	
2015-06	54.73	1.62	
2015-07	40.62	0.92	
2015-08	40.19	0.88	
2015-09	29.99	0.39	
2015-10	32.42	0.49	
2015-11	58.47	1.64	
2015-12	60.47	1.67	
2016-03	44.53	0.94	
2016-04	40.6	0.75	
2016-05	35.58	0.52	
2016-06	42.61	0.79	
2016-07	42.45	0.76	
2016-08	38.48	0.58	
2016-09	36.75	0.5	
2016-10	37	0.49	
2016-11	35.87	0.43	
2016-12	32.63	0.29	
2017-01	31.39	0.23	
2017-02	31.15	0.21	
2017-07	25.2	-0.03	
2017-08	25.9	-0.01	
2017-09	31.6	0.2	
2017-10	33.76	0.27	
2017-11	42.11	0.56	
2017-12	48.73	0.78	
2018-01	43.3	0.56	
2018-02	37.33	0.33	
2018-03	48.36	0.7	
2018-04	51.69	0.78	
2018-05	52.22	0.78	
2018-06	44.5	0.49	
2018-07	46.03	0.53	
2018-08	44.37	0.45	
2018-09	38.78	0.26	
2018-10	32.6	0.05	
2018-11	32.71	0.05	
2018-12	31.38	0	
2019-01	30.53	-0.03	
2019-02	34.79	0.09	
2019-03	40.94	0.27	
2019-04	45.27	0.4	
2019-05	40.41	0.23	
2019-06	44.58	0.35	
2019-07	44.71	0.34	
2019-08	48.99	0.45	
2019-09	56.41	0.66	
2019-10	51.13	0.49	
2019-11	46.39	0.34	
2019-12	49.85	0.43	
2020-01	53.8	0.53	
2020-02	58.65	0.66	
2020-03	54.7	0.53	
2020-04	59.13	0.64	
2020-05	69.14	0.89	
2020-06	68.04	0.83	
2020-07	118.99	2.12	
2020-08	135.03	2.44	
2020-09	116.95	1.91	
2020-10	115.87	1.81	
2020-11	103.36	1.46	
2020-12	117.46	1.73	
2021-01	134.97	2.06	
2021-02	114.65	1.54	
2021-03	105.12	1.29	
2021-04	108.83	1.32	
2021-05	127.75	1.67	
2021-06	142.56	1.9	
2021-07	168	2.32	
2021-08	204.64	2.91	
2021-09	210.53	2.88	
2021-10	200.39	2.57	
2021-11	215.29	2.71	
2021-12	217.39	2.63	
2022-01	217.16	2.51	
2022-02	201.32	2.16	
2022-03	209.8	2.21	
2022-04	178.59	1.67	
2022-05	185.54	1.71	
2022-06	190.87	1.73	
2022-07	209.01	1.91	
2022-08	211.28	1.88	
2022-09	155.46	1.09	
2022-10	153.47	1.03	
2022-11	147.03	0.92	
2022-12	131.84	0.7	
2023-01	126.06	0.61	
2023-02	119.21	0.51	
2023-03	106.88	0.34	
2023-04	112.7	0.4	
2023-05	95.25	0.17	
2023-06	89.52	0.1	
2023-07	92.28	0.12	
2023-08	90.68	0.09	
2023-09	89.87	0.08	
2023-10	76.31	-0.09	
2023-11	76.22	-0.1	
2023-12	66.81	-0.21	
2024-01	58.91	-0.31	
2024-02	56.45	-0.34	
2024-03	69.31	-0.19	
2024-04	60.66	-0.29	
2024-05	56.98	-0.34	
2024-06	56.4	-0.34	
2024-07	51.96	-0.4	
2024-08	48.68	-0.44	
2024-09	48.26	-0.44	
2024-10	68.25	-0.21	
2024-11	68.19	-0.21	
2024-12	66.52	-0.23	
2025-01	59.65	-0.31	
