month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-03	2.38	95.29	
2004-04	2.27	83.08	
2004-05	1.92	49.5	
2004-06	1.93	36.12	
2004-07	1.9	16.39	
2004-08	1.7	-16.03	
2004-09	1.88	-10.8	
2004-10	1.71	-8.98	
2004-11	1.49	-56.62	
2004-12	1.38	-77.13	
2005-01	1.23	-86.47	
2005-02	1.36	-74.59	
2005-03	1.15	-88.39	
2005-04	1.05	-92.9	
2005-05	0.99	-96.22	
2005-06	1.05	-80.15	
2005-07	1.03	-82.31	
2005-08	1.14	-45.77	
2005-09	1.14	-30.19	
2005-10	1.19	-5.3	
2005-11	1.29	20.82	
2005-12	1.43	41.48	
2006-01	1.6	59.1	
2006-02	1.86	74.95	
2006-03	1.83	81.44	
2006-04	1.92	85.58	
2006-05	2.53	95.29	
2006-06	2.37	86.85	
2006-07	2.62	95.11	
2006-08	2.57	89.56	
2006-09	2.92	96.81	
2006-10	3.19	97.01	
2006-11	3.61	96.55	
2006-12	4.99	98.81	
2007-01	5.66	96.38	
2007-02	5.59	90.12	
2007-03	6.16	92.94	
2007-04	7.01	97.66	
2007-05	8.72	99.35	
2007-06	9.89	98.34	
2007-07	9.49	86.45	
2007-08	10.71	92.62	
2007-09	14.19	99.37	
2007-10	15.7	93.8	
2007-11	12.82	74.43	
2007-12	12.65	63.66	
2008-01	13.39	73.38	
2008-02	13.02	59.46	
2008-03	10.27	10.16	
2008-04	10.21	-17.52	
2008-05	11.28	-10.4	
2008-06	8.79	-44.24	
2008-07	7.29	-66.11	
2008-08	5.54	-84.61	
2008-09	4.69	-89.1	
2008-10	3.58	-93.7	
2008-11	4.19	-81.52	
2008-12	4.99	-67.27	
2009-01	5.4	-47.98	
2009-02	6.15	-26.65	
2009-03	6.5	-4.91	
2009-04	6.94	15.6	
2009-05	8.15	35.27	
2009-06	7.69	37.22	
2009-07	8.51	57.42	
2009-08	8.5	61.18	
2009-09	8.34	56.21	
2009-10	8.17	39.57	
2009-11	8.35	57.06	
2009-12	8.91	83.07	
2010-01	8.23	61.96	
2010-02	7.5	6.31	
2010-03	7.93	-0.19	
2010-04	7.71	-9.48	
2010-05	6.39	-59.51	
2010-06	6.42	-71.57	
2010-07	6.54	-73.82	
2010-08	7.68	-27.15	
2010-09	8.65	17.95	
2010-10	9.49	44.09	
2010-11	9.33	52.52	
2010-12	10.8	73.72	
2011-01	10.82	83.04	
2011-02	12.34	96.01	
2011-03	14.04	98.52	
2011-04	15.13	93.52	
2011-05	13.63	75.98	
2011-06	14.49	82.02	
2011-07	15.62	89.16	
2011-08	13.75	57.53	
2011-09	10.58	2.3	
2011-10	10.75	-15.23	
2011-11	10.41	-33.64	
2011-12	9.05	-60.11	
2012-01	9.29	-63.87	
2012-02	9.9	-58.53	
2012-03	9.46	-65.3	
2012-04	9.86	-57.98	
2012-05	9.64	-56.61	
2012-06	9.21	-69.6	
2012-07	8.49	-91.76	
2012-08	8.35	-91.03	
2012-09	8.65	-80	
2012-10	9.45	-33.58	
2012-11	9.41	-17.45	
2012-12	10.53	20.79	
2013-01	11.07	39.95	
2013-02	11.66	61.31	
2013-03	10.33	46.43	
2013-04	10.75	52.68	
2013-05	10.21	26.22	
2013-06	8.51	-19.38	
2013-07	8.25	-43.83	
2013-08	9.35	-37.05	
2013-09	9.43	-28.15	
2013-10	9.19	-40.58	
2013-11	9.59	-29.51	
2013-12	10.41	28.17	
2014-01	9.4	0.68	
2014-02	9.47	1.06	
2014-03	8.96	-47.41	
2014-04	10.28	20.79	
2014-05	9.78	38.88	
2014-06	9.66	44.24	
2014-07	10.33	72.21	
2014-08	10.83	86.78	
2014-09	10.63	78.74	
2014-10	10.26	62.15	
2014-11	10.52	68.75	
2014-12	11.91	92.86	
2015-01	12.81	92.72	
2015-02	11.96	80.3	
2015-03	12.61	85.27	
2015-04	14.61	97.83	
2015-05	14.48	89.55	
