month	ct_avg_Tdx收盘价	股东人数
1996-12	14.2	7203	
1997-12	8.97	20446	
1998-12	8.37	18693	
1999-12	10.54	12715	
2000-12	18.65	11649	
2001-12	16.06	7828	
2002-06	14.53	7401	
2002-09	12.65	10399	
2002-12	9.11	11448	
2003-03	9.43	11147	
2003-06	8.18	11980	
2003-09	7.32	12064	
2003-12	5.86	11613	
2004-03	6.78	12376	
2004-06	5.99	12089	
2004-09	5.41	12197	
2004-12	4.29	12151	
2005-03	3.7	11956	
2005-06	3.34	12069	
2005-09	3.79	11876	
2005-12	3.6	12241	
2006-03	3.62	11820	
2006-06	4.25	9700	
2006-09	2.65	10515	
2006-12	2.82	8875	
2007-03	5	8919	
2007-06	8.46	9007	
2007-09	10.14	7487	
2007-12	8.18	11566	
2008-12	4.19	13381	
2009-03	6.01	14578	
2009-06	7.23	16846	
2009-09	8.73	18760	
2009-12	9.25	11304	
2010-03	8.54	18082	
2010-06	7.81	15668	
2010-09	10.27	19612	
2010-12	12.61	26087	
2011-03	11.19	29555	
2011-06	11.61	33131	
2011-09	9.62	33266	
2011-12	7.41	34588	
2012-03	7.87	33018	
2012-06	8.66	32917	
2012-09	9.38	33000	
2012-12	7.17	33623	
2013-03	7.36	30493	
2013-06	6.34	28553	
2013-09	6.56	26257	
2013-12	6.21	24672	
2014-03	6.41	26129	
2014-06	5.82	25030	
2014-12	9.04	31174	
2015-03	13.51	20588	
2015-06	28.72	30196	
2015-09	12.15	30832	
2015-12	20.52	31713	
2016-03	13.72	28952	
2016-06	14.96	23567	
2016-09	15.99	21539	
2016-12	15.39	20865	
2017-03	16.45	21525	
2017-06	13.65	21224	
2017-09	18.95	27993	
2017-12	17.72	28157	
2018-03	16.31	25222	
2018-06	13.95	24472	
2018-09	11.9	23317	
2018-12	11.35	22547	
2019-03	12.41	25626	
2019-06	7.51	36906	
2019-07	8.84	31411	
2019-08	9.43	27832	
2019-09	8.98	27238.5	
2019-12	7.66	27761	
2020-03	6.24	28561	
2020-06	5.89	22813	
2020-09	7.6	18312	
2020-12	7.71	17855	
2021-01	8.17	18115	
2021-03	9.13	19719	
2021-06	20.93	40127	
2021-08	28.78	53659	
2021-09	30.03	46222	
2021-12	33.09	39184	
2022-03	34.44	42382	
2022-05	28.32	48248	
2022-06	32.6	37878	
2022-07	35.93	45033	
2022-08	33.06	46033.33	
2022-09	30.41	43674	
2022-11	30.3	41735	
2022-12	27.11	46268	
2023-01	26.94	45965	
2023-03	26.16	47223.5	
2023-05	23.17	47508	
2023-06	23.18	46923	
2023-07	23.28	45362	
2023-09	23.47	41737	
2023-12	24.3	37734	
2024-03	30.01	30014	
2024-05	27.82	34645	
2024-06	25.06	34651	
2024-07	24.01	36309	
2024-08	22.81	36050	
2024-09	24.39	33950.5	
2024-10	27.66	34146	
2024-12	27.76	31159	
