month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2004-09	5.41	-0.53	
2004-10	4.6	-0.6	
2004-11	4.45	-0.61	
2004-12	4.29	-0.63	
2005-01	3.81	-0.67	
2005-02	3.87	-0.66	
2005-03	3.7	-0.67	
2005-04	3.22	-0.71	
2005-05	3.15	-0.72	
2005-06	3.34	-0.7	
2005-07	3.06	-0.72	
2005-08	3.45	-0.68	
2005-09	3.79	-0.64	
2005-10	3.9	-0.63	
2005-11	3.69	-0.64	
2005-12	3.6	-0.65	
2006-01	3.7	-0.64	
2006-02	3.74	-0.63	
2006-03	3.62	-0.64	
2006-05	3.51	-0.65	
2006-06	4.25	-0.57	
2006-07	2.69	-0.73	
2006-08	2.27	-0.77	
2006-09	2.65	-0.73	
2006-10	2.82	-0.71	
2006-11	2.78	-0.71	
2006-12	2.82	-0.7	
2007-01	3.15	-0.67	
2007-02	3.72	-0.61	
2007-03	5	-0.47	
2007-04	6.72	-0.28	
2007-05	9.83	0.05	
2007-06	8.46	-0.1	
2007-07	7.52	-0.2	
2007-08	8.37	-0.11	
2007-09	10.14	0.08	
2007-10	10.33	0.1	
2007-11	8.12	-0.14	
2007-12	8.18	-0.13	
2008-10	3.57	-0.62	
2008-11	3.04	-0.67	
2008-12	4.19	-0.54	
2009-01	4.21	-0.54	
2009-02	5.74	-0.36	
2009-03	6.01	-0.33	
2009-04	6.97	-0.22	
2009-05	6.98	-0.21	
2009-06	7.23	-0.18	
2009-07	7.64	-0.12	
2009-08	9.33	0.08	
2009-09	8.73	0.02	
2009-10	8.67	0.02	
2009-11	9.45	0.12	
2009-12	9.25	0.1	
2010-01	8.44	0.01	
2010-02	7.39	-0.1	
2010-03	8.54	0.05	
2010-04	9.01	0.12	
2010-05	7.57	-0.04	
2010-06	7.81	0	
2010-07	7.84	0.02	
2010-08	8.28	0.1	
2010-09	10.27	0.38	
2010-10	10.34	0.4	
2010-11	13.04	0.78	
2010-12	12.61	0.73	
2011-01	11.32	0.56	
2011-02	10.89	0.51	
2011-03	11.19	0.56	
2011-04	12.78	0.78	
2011-05	12.56	0.76	
2011-06	11.61	0.63	
2011-07	12.04	0.7	
2011-08	11.59	0.64	
2011-09	9.62	0.37	
2011-10	8.96	0.29	
2011-11	9.54	0.38	
2011-12	7.41	0.07	
2012-01	6.74	-0.02	
2012-02	7.75	0.13	
2012-03	7.87	0.15	
2012-04	7.65	0.12	
2012-05	8.16	0.2	
2012-06	8.66	0.27	
2012-07	8.3	0.22	
2012-08	9.35	0.37	
2012-09	9.38	0.37	
2012-10	8.81	0.29	
2012-11	8.17	0.19	
2012-12	7.17	0.05	
2013-01	7.87	0.14	
2013-02	7.61	0.1	
2013-03	7.36	0.07	
2013-04	7.04	0.02	
2013-05	6.98	0.01	
2013-06	6.34	-0.08	
2013-07	5.71	-0.17	
2013-08	6.37	-0.08	
2013-09	6.56	-0.05	
2013-10	6.91	0	
2013-11	6.84	-0.02	
2013-12	6.21	-0.11	
2014-01	6.15	-0.12	
2014-02	6.77	-0.03	
2014-03	6.41	-0.09	
2014-04	6.21	-0.12	
2014-05	6.02	-0.15	
2014-06	5.82	-0.18	
2014-12	9.04	0.26	
2015-01	11.22	0.55	
2015-02	11.61	0.58	
2015-03	13.51	0.82	
2015-04	16.12	1.13	
2015-05	22.54	1.91	
2015-06	28.72	2.59	
2015-07	15.75	0.94	
2015-08	17.64	1.14	
2015-09	12.15	0.46	
2015-10	14.19	0.68	
2015-11	17.63	1.05	
2015-12	20.52	1.35	
2016-01	14.39	0.62	
2016-02	13.73	0.53	
2016-03	13.72	0.51	
2016-04	15.17	0.65	
2016-05	13.61	0.46	
2016-06	14.96	0.58	
2016-07	16.4	0.71	
2016-08	16.4	0.69	
2016-09	15.99	0.63	
2016-10	16.07	0.62	
2016-11	16.18	0.62	
2016-12	15.39	0.53	
2017-01	15.26	0.51	
2017-02	15.35	0.51	
2017-03	16.45	0.6	
2017-04	15.68	0.52	
2017-05	14.25	0.37	
2017-06	13.65	0.31	
2017-07	13.81	0.31	
2017-08	13.76	0.29	
2017-09	18.95	0.76	
2017-10	18.34	0.68	
2017-11	18.04	0.63	
2017-12	17.72	0.59	
2018-01	17.8	0.58	
2018-02	15.82	0.39	
2018-03	16.31	0.42	
2018-04	16.52	0.43	
2018-05	16.46	0.42	
2018-06	13.95	0.2	
2018-08	11.74	0	
2018-09	11.9	0.02	
2018-10	11.25	-0.04	
2018-11	11.3	-0.04	
2018-12	11.35	-0.04	
2019-01	11.18	-0.05	
2019-02	11.42	-0.04	
2019-03	12.41	0.04	
2019-04	11.73	-0.02	
2019-05	8.28	-0.31	
2019-06	7.51	-0.37	
2019-07	8.84	-0.26	
2019-08	9.43	-0.21	
2019-09	8.98	-0.24	
2019-10	8.65	-0.27	
2019-11	8.53	-0.28	
2019-12	7.66	-0.35	
2020-01	7.57	-0.36	
2020-02	6.81	-0.42	
2020-03	6.24	-0.46	
2020-04	5.66	-0.51	
2020-05	4.37	-0.62	
2020-06	5.89	-0.48	
2020-07	6.85	-0.4	
2020-08	8.26	-0.27	
2020-09	7.6	-0.33	
2020-10	7.2	-0.37	
2020-11	8.36	-0.27	
2020-12	7.71	-0.32	
2021-01	8.17	-0.28	
2021-02	8.69	-0.24	
2021-03	9.13	-0.2	
2021-04	11.12	-0.03	
2021-05	16.55	0.44	
2021-06	20.93	0.8	
2021-07	25.76	1.18	
2021-08	28.78	1.4	
2021-09	30.03	1.46	
2021-10	30.01	1.41	
2021-11	27.38	1.17	
2021-12	33.09	1.57	
2022-01	32.83	1.5	
2022-02	35.95	1.68	
2022-03	34.44	1.51	
2022-04	27.41	0.97	
2022-05	28.32	1	
2022-06	32.6	1.26	
2022-07	35.93	1.44	
2022-08	33.06	1.21	
2022-09	30.41	1	
2022-10	27.97	0.82	
2022-11	30.3	0.93	
2022-12	27.11	0.71	
2023-01	26.94	0.68	
2023-02	27.98	0.72	
2023-03	26.16	0.59	
2023-04	23.48	0.41	
2023-05	23.17	0.38	
2023-06	23.18	0.37	
2023-07	23.28	0.37	
2023-08	23.52	0.37	
2023-09	23.47	0.36	
2023-10	22.08	0.28	
2023-11	23.64	0.38	
2023-12	24.3	0.41	
2024-01	26.26	0.52	
2024-02	26.24	0.5	
2024-03	30.01	0.7	
2024-04	30.54	0.72	
2024-05	27.82	0.56	
2024-06	25.06	0.4	
2024-07	24.01	0.33	
2024-08	22.81	0.26	
2024-09	24.39	0.34	
2024-10	27.66	0.51	
2024-11	29.31	0.58	
2024-12	27.76	0.49	
2025-01	29.59	0.58	
2025-02	31.55	0.67	
