month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1998-07	2.16	1.65	
1998-08	1.85	-43.28	
1998-09	2.01	-43.59	
1998-10	2.11	-25.31	
1998-11	2.23	26.06	
1998-12	1.96	-23.18	
1999-01	1.91	-60.18	
1999-02	1.9	-62.37	
1999-03	2.04	-38.51	
1999-04	2.05	-19.28	
1999-05	1.93	-66.03	
1999-06	2.38	7.02	
1999-07	2.41	63.72	
1999-08	2.58	81.98	
1999-09	2.88	94.36	
1999-10	2.69	81.58	
1999-11	2.65	73.9	
1999-12	2.47	43.32	
2000-01	2.49	31.44	
2000-02	3.04	66.07	
2000-03	3.14	84.2	
2000-04	3.37	94.15	
2000-05	3.3	85.96	
2000-06	3.65	96.63	
2000-07	3.69	94.47	
2000-08	3.91	94.53	
2000-09	3.49	62.08	
2000-10	3.55	54.62	
2000-11	3.86	76.79	
2000-12	4.44	95.49	
2001-01	4.46	89.09	
2001-02	3.91	64.53	
2001-03	4.66	90.22	
2001-04	4.83	92.56	
2001-05	5.25	97.57	
2001-06	5.43	92.73	
2001-07	5.06	75.97	
2001-08	4.81	51.47	
2001-09	4.44	13.35	
2001-10	4.11	-16.17	
2001-11	4.27	-19.68	
2001-12	4.11	-34.86	
2002-01	3.48	-63.04	
2002-02	3.39	-71.87	
2002-03	3.78	-66.62	
2002-04	3.69	-74.64	
2002-05	3.75	-65.92	
2002-06	3.72	-64.24	
2002-07	3.58	-71.31	
2002-08	3.49	-88.19	
2002-09	3.24	-91.78	
2002-10	2.76	-97.82	
2002-11	2.43	-97.49	
2002-12	2.33	-91.68	
2003-01	2.41	-82.5	
2003-02	2.56	-65.83	
2003-03	2.42	-75.81	
2003-04	2.35	-80.92	
2003-05	2.05	-90.48	
2003-06	2.1	-88.1	
2003-07	1.97	-97.2	
2003-08	1.89	-96.64	
2003-09	1.87	-91.6	
2003-10	1.7	-99.21	
2003-11	1.47	-96.16	
2003-12	1.5	-89.71	
2004-01	1.48	-88.87	
2004-02	1.77	-51.38	
2004-03	1.74	-39.21	
2004-04	1.77	-16.03	
2004-05	1.65	-40.9	
2004-06	1.53	-61.89	
2004-07	1.34	-80.4	
2004-08	1.27	-88.6	
2004-09	1.39	-71.1	
2004-10	1.18	-86.44	
2004-11	1.14	-87.58	
2004-12	1.1	-91.77	
2005-01	0.97	-94.78	
2005-02	0.99	-90.31	
2005-03	0.95	-90.49	
2005-04	0.82	-97.45	
2005-05	0.81	-90.81	
2005-06	0.86	-76.54	
2005-07	0.78	-90.09	
2005-08	0.88	-56.91	
2005-09	0.97	-15.59	
2005-10	1	9.15	
2005-11	0.95	1.62	
2005-12	0.92	-1.95	
2006-01	0.95	12.17	
2006-02	0.96	30.51	
2006-03	0.92	5.05	
2006-04	0.91	-15.94	
2006-05	0.9	-34.87	
2006-06	1.13	55.11	
2006-07	1.12	73.72	
2006-08	0.94	25.23	
