month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-08	8.3	1.34	-0.24	55.31	0.05	54.89	
2020-09	7.83	1.26	-0.28	46.14	-0.02	48.86	
2020-10	7.9	1.27	-0.27	47.77	-0.02	49.5	
2020-11	7.82	1.26	-0.27	34.74	-0.02	37.12	
2020-12	7.43	1.2	-0.31	-5.94	-0.07	-3.34	
2021-01	7.01	1.13	-0.34	-46.83	-0.13	-41.43	
2021-02	6.35	1.02	-0.4	-62.38	-0.22	-60.36	
2021-03	6.74	1.09	-0.36	-59.08	-0.17	-57.3	
2021-04	6.86	1.11	-0.35	-57.4	-0.15	-54.89	
2021-05	6.71	1.08	-0.36	-73.12	-0.18	-73.51	
2021-06	6.59	1.06	-0.37	-86.01	-0.2	-82.53	
2021-07	6.82	1.1	-0.34	-72.65	-0.17	-67.53	
2021-08	7.38	1.19	-0.28	-2.72	-0.11	0.65	
2021-09	7.27	1.18	-0.29	12.28	-0.11	14.82	
2021-10	7.06	1.14	-0.3	3.57	-0.14	7.76	
2021-11	6.64	1.08	-0.34	-39.57	-0.19	-38.15	
2021-12	6.84	1.11	-0.32	-37.3	-0.17	-35.05	
2022-01	6.9	1.12	-0.32	-9.02	-0.16	-5.87	
2022-02	6.9	1.11	-0.32	-29.24	-0.17	-28.4	
2022-03	6.48	1.02	-0.36	-34.7	-0.24	-43.05	
2022-04	5.71	0.92	-0.43	-74.15	-0.31	-76.18	
2022-05	5.61	0.91	-0.44	-75.19	-0.32	-81.11	
2022-06	5.84	0.95	-0.42	-77.08	-0.29	-74.92	
2022-07	5.69	0.93	-0.43	-85.97	-0.31	-83.46	
2022-08	5.66	0.92	-0.43	-85.48	-0.31	-81.25	
2022-09	5.4	0.88	-0.46	-95.07	-0.34	-88.78	
2022-10	5.4	0.88	-0.46	-85.38	-0.34	-84.21	
2022-11	5.76	0.94	-0.42	-52.84	-0.3	-50.45	
2022-12	5.87	0.96	-0.41	-27.44	-0.28	-20.05	
2023-01	6.45	1.05	-0.34	13.23	-0.22	17.63	
2023-02	6.6	1.08	-0.33	40.8	-0.19	40.8	
2023-03	6.26	1.02	-0.36	37.23	-0.23	41.3	
2023-04	5.97	0.97	-0.38	16.59	-0.27	17.72	
2023-05	5.95	0.97	-0.38	3.62	-0.27	5.13	
2023-06	5.88	0.96	-0.38	-4.86	-0.27	-5.09	
2023-07	5.78	0.95	-0.39	-38.9	-0.27	-37.2	
2023-08	5.81	0.95	-0.37	-40.61	-0.26	-34.94	
2023-09	5.59	0.92	-0.39	-67.63	-0.28	-64.64	
2023-10	5.39	0.88	-0.4	-76.37	-0.3	-74.27	
2023-11	5.55	0.91	-0.37	-67.29	-0.27	-68.55	
2023-12	5.84	0.96	-0.33	-44.86	-0.22	-41.97	
2024-01	5.44	0.89	-0.37	-58.64	-0.28	-56.37	
2024-02	4.26	0.7	-0.5	-94.32	-0.43	-91.9	
2024-03	4.49	0.74	-0.47	-90.01	-0.39	-88.78	
2024-04	4.28	0.7	-0.49	-92.46	-0.41	-92.19	
2024-05	4.41	0.72	-0.46	-82.68	-0.39	-82.55	
2024-06	3.75	0.62	-0.54	-98.73	-0.47	-97.98	
2024-07	3.63	0.6	-0.55	-93.91	-0.48	-93.28	
2024-08	3.59	0.59	-0.55	-93.3	-0.49	-91.6	
2024-09	3.65	0.6	-0.54	-87.83	-0.48	-84.96	
2024-10	4.42	0.72	-0.43	-37.35	-0.37	-37.9	
2024-11	4.8	0.79	-0.38	-0.59	-0.3	-0.72	
2024-12	5.18	0.85	-0.32	26.42	-0.24	27.76	
2025-01	4.38	0.72	-0.42	7.62	-0.36	10	
