month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-05	4.91	71.99	
2019-06	4.62	70.3	
2019-07	5.97	90.22	
2019-08	7.58	97.69	
2019-09	10.25	98.66	
2019-10	10.1	90.03	
2019-11	11.9	98.21	
2019-12	14.77	98.17	
2020-01	16.27	94.64	
2020-02	19.14	98.44	
2020-03	15.48	74.59	
2020-04	16.7	77.72	
2020-05	19.59	89.39	
2020-06	18.93	86.83	
2020-07	21.76	90.57	
2020-08	18.46	64.03	
2020-09	18.1	43.34	
2020-10	18.2	25.17	
2020-11	20.84	73.05	
2020-12	22.28	87	
2021-01	28.86	95.8	
2021-02	29.18	91.19	
2021-03	25.98	76.94	
2021-04	28.91	89.54	
2021-05	27.79	80.6	
2021-06	28.77	85.5	
2021-07	31.61	90.1	
2021-08	27.46	58.93	
2021-09	24.01	9.55	
2021-10	24.61	-13.39	
2021-11	27.4	4.47	
2021-12	30.03	48.6	
2022-01	27.88	36.14	
2022-02	23.79	-18.41	
2022-03	21.66	-63.08	
2022-04	16.39	-85.15	
2022-05	15.3	-85.72	
2022-06	16.46	-82.06	
2022-07	15.04	-88.26	
2022-08	14.18	-93.01	
2022-09	11.59	-99.02	
2022-10	10.37	-98.49	
2022-11	11.07	-85.51	
2022-12	11.07	-80.56	
2023-01	11.78	-70.09	
2023-02	12.3	-45.76	
2023-03	11.68	-52.64	
2023-04	13.41	-5.36	
2023-05	12.71	3.04	
2023-06	13.3	25.18	
2023-07	13.99	42.56	
2023-08	12.89	27.17	
2023-09	12.59	4.2	
2023-10	13.7	41.75	
2023-11	14.47	61.85	
2023-12	14.49	64.75	
2024-01	12.48	11.2	
2024-02	11.53	-28.12	
2024-03	13.03	-19.69	
2024-04	13	-34.06	
2024-05	13.36	11.38	
2024-06	13.64	26.6	
2024-07	14.02	57.69	
2024-08	12.45	11.4	
2024-09	11.86	-53.76	
2024-10	14.98	13.99	
2024-11	14.33	58.93	
2024-12	13.68	43.67	
2025-01	13.82	67.2	
