month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2019-01	5.04	-0.5	
2019-02	6.07	-0.4	
2019-03	7.11	-0.28	
2019-04	7.2	-0.27	
2019-05	6.17	-0.37	
2019-06	6.39	-0.34	
2019-07	6.61	-0.31	
2019-08	6.13	-0.35	
2019-09	6.51	-0.3	
2019-10	6.29	-0.32	
2019-11	6.3	-0.31	
2019-12	6.62	-0.27	
2020-01	7.04	-0.21	
2020-02	6.76	-0.24	
2020-03	6.69	-0.24	
2020-04	6.12	-0.31	
2020-05	5.87	-0.33	
2020-06	5.93	-0.32	
2020-07	8.34	-0.04	
2020-08	8.31	-0.04	
2020-09	8.29	-0.04	
2020-10	8.36	-0.03	
2020-11	8.71	0.02	
2020-12	8.48	-0.01	
2021-01	8.74	0.02	
2021-02	8.6	0.01	
2021-03	8.52	0	
2021-04	8.79	0.03	
2021-05	8.96	0.06	
2021-06	9.77	0.16	
2021-07	9.14	0.09	
2021-08	10.18	0.21	
2021-09	10.68	0.27	
2021-10	9.45	0.13	
2021-11	8.67	0.03	
2021-12	9.77	0.16	
2022-01	9.26	0.11	
2022-02	8.55	0.02	
2022-03	7.83	-0.06	
2022-04	7.09	-0.15	
2022-05	6.19	-0.25	
2022-06	6.93	-0.16	
2022-07	6.66	-0.19	
2022-08	6.32	-0.23	
2022-09	5.92	-0.28	
2022-10	5.52	-0.33	
2022-11	5.88	-0.28	
2022-12	5.95	-0.27	
2023-01	6.41	-0.2	
2023-02	6.53	-0.19	
2023-03	6.22	-0.23	
2023-04	6.6	-0.17	
2023-05	6.46	-0.18	
2023-06	6.15	-0.21	
2023-07	6.39	-0.17	
2023-08	6.92	-0.09	
2023-09	6.42	-0.15	
2023-10	6.4	-0.14	
2023-11	6.32	-0.14	
2023-12	5.92	-0.19	
2024-01	5.56	-0.24	
2024-02	5.59	-0.23	
2024-03	5.69	-0.21	
2024-04	5.49	-0.23	
2024-05	5.51	-0.23	
2024-06	5.23	-0.26	
2024-07	5.09	-0.28	
2024-08	5.22	-0.26	
2024-09	5.36	-0.24	
2024-10	6.46	-0.08	
2024-11	6.62	-0.05	
2024-12	6.45	-0.08	
2025-01	5.92	-0.15	
2025-02	6	-0.14	
