month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2012-11	10.12	-57.09	
2012-12	11.02	-25.09	
2013-01	12.12	24.42	
2013-02	13.01	47.32	
2013-03	12.04	37.97	
2013-04	11.48	21.58	
2013-05	11.74	25	
2013-06	10.18	-2.89	
2013-07	9.21	-44.14	
2013-08	9.61	-49.51	
2013-09	10.05	-42.95	
2013-10	9.54	-60.12	
2013-11	9.31	-67.56	
2013-12	9.59	-61.65	
2014-01	9.19	-84.1	
2014-02	8.94	-90.18	
2014-03	8.36	-93.75	
2014-04	9.13	-67.26	
2014-05	8.74	-80.49	
2014-06	8.24	-94.22	
2014-07	9.26	-53.22	
2014-08	10.67	20.54	
2014-09	9.61	36.18	
2014-10	6.25	-43.85	
2014-11	8.7	-50.22	
2014-12	14.34	46.62	
2015-01	13.57	76.47	
2015-02	13.33	76.37	
2015-03	14.51	90.83	
2015-04	17.45	97.62	
2015-05	16.95	87.86	
2015-06	15.99	76.87	
2015-07	11.7	21.23	
2015-08	9.79	-17.3	
2015-09	8.07	-45.98	
2015-10	8.92	-46.74	
2015-11	11.63	-29.59	
2015-12	11.66	-21.88	
2016-01	8.27	-60.45	
2016-02	8.05	-74.43	
2016-03	8.32	-73.53	
2016-04	8.61	-68.97	
2016-05	7.79	-88.9	
2016-06	7.51	-87.1	
2016-07	7.8	-75.09	
2016-08	7.84	-71.35	
2016-09	7.71	-70.89	
2016-10	7.78	-70.59	
2016-11	8.48	-14.98	
2016-12	7.92	-22.77	
2017-01	7.74	-48.91	
2017-02	7.97	-21.43	
2017-03	7.81	-42.31	
2017-04	7.64	-68.3	
2017-05	7.44	-78.18	
2017-06	7.41	-76.36	
2017-07	7.78	-45.62	
2017-08	7.98	-2.83	
2017-09	8.55	34.01	
2017-10	8.24	36.71	
2017-11	7.87	0.73	
2017-12	7.47	-34.18	
2018-01	7.62	-39.89	
2018-02	7.05	-61.85	
2018-03	6.77	-74.88	
2018-04	6.57	-83.18	
2018-05	6.36	-93.26	
2018-06	5.57	-99.02	
2018-07	5.16	-95.94	
2018-08	4.59	-98.68	
2018-09	4.45	-95.21	
2018-10	4.4	-90.82	
2018-11	5.09	-59.33	
2018-12	4.91	-54.51	
2019-01	5.04	-41.68	
2019-02	6.07	-3.87	
2019-03	7.11	36.06	
2019-04	7.2	51.45	
2019-05	6.17	32.86	
2019-06	6.39	44.64	
2019-07	6.61	59.55	
2019-08	6.13	20.62	
2019-09	6.51	39.87	
2019-10	6.29	17.31	
2019-11	6.3	6.76	
2019-12	6.62	23.3	
2020-01	7.04	80.3	
2020-02	6.76	62.19	
2020-03	6.69	58.73	
2020-04	6.12	0.47	
2020-05	5.87	-35.32	
2020-06	5.93	-55.4	
2020-07	8.34	45.96	
2020-08	8.31	84.4	
2020-09	8.29	84.58	
2020-10	8.36	89.23	
2020-11	8.71	90.6	
2020-12	8.48	76.48	
2021-01	8.74	86.61	
2021-02	8.6	70.83	
2021-03	8.52	64.32	
2021-04	8.79	74.49	
2021-05	8.96	69.15	
2021-06	9.77	93.37	
2021-07	9.14	79.22	
2021-08	10.18	91.76	
2021-09	10.68	92.81	
2021-10	9.45	62.5	
2021-11	8.67	17.9	
2021-12	9.77	43.71	
2022-01	9.26	27.26	
2022-02	8.55	-23.27	
2022-03	7.83	-50.77	
2022-04	7.09	-63.96	
2022-05	6.19	-82.75	
2022-06	6.93	-74.15	
2022-07	6.66	-83.84	
2022-08	6.32	-93.43	
2022-09	5.92	-96.09	
2022-10	5.52	-94.14	
2022-11	5.88	-79.42	
2022-12	5.95	-72.12	
2023-01	6.41	-53.52	
2023-02	6.53	-20.62	
2023-03	6.22	-26.47	
2023-04	6.6	8.55	
2023-05	6.46	16.29	
2023-06	6.15	-21.83	
2023-07	6.39	-5.44	
2023-08	6.92	53.76	
2023-09	6.42	29.51	
2023-10	6.4	8.09	
2023-11	6.32	-14.61	
2023-12	5.92	-42.94	
2024-01	5.56	-76.38	
2024-02	5.59	-82.46	
2024-03	5.69	-79.17	
2024-04	5.49	-90.58	
2024-05	5.51	-86.47	
2024-06	5.23	-96.9	
2024-07	5.09	-92.08	
2024-08	5.22	-82.51	
2024-09	5.36	-78.2	
2024-10	6.46	4.96	
2024-11	6.62	37.25	
2024-12	6.45	50.04	
2025-01	5.92	38.14	
2025-02	6	34.82	
