month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-01	9.84	0.61	0.29	93.48	0.3	89.35	
2004-02	10.3	0.64	0.36	95.85	0.36	91.56	
2004-03	10.25	0.64	0.35	89.52	0.36	86.76	
2004-04	13.51	0.84	0.77	97.32	0.79	96.31	
2004-05	12.28	0.77	0.6	83.99	0.64	83.98	
2004-06	11.42	0.71	0.48	71.96	0.48	71.51	
2004-07	10.99	0.68	0.41	53.25	0.42	52.23	
2004-08	9.62	0.6	0.23	17.17	0.25	17.04	
2004-09	10.44	0.65	0.33	9.05	0.35	7.63	
2004-10	12.21	0.76	0.55	51.9	0.55	51	
2004-11	12.87	0.8	0.62	69.97	0.63	69.2	
2004-12	11.97	0.75	0.5	58.31	0.53	58.04	
2005-01	10.63	0.66	0.33	29.6	0.32	28.84	
2005-02	10.29	0.64	0.28	-7.42	0.28	-9.62	
2005-03	11.21	0.7	0.39	-5.44	0.4	-6.1	
2005-04	12.66	0.79	0.56	40.6	0.58	41.84	
2005-05	10.8	0.67	0.32	13.21	0.31	14.91	
2005-06	10.41	0.66	0.27	-25.49	0.29	-24.51	
2005-07	11.24	0.71	0.37	-9.86	0.39	-0.64	
2005-08	12.07	0.76	0.46	51.75	0.49	58.7	
2005-09	12.57	0.79	0.51	69.28	0.52	68.99	
2005-10	12.88	0.81	0.54	73.49	0.56	75.17	
2005-11	11.34	0.72	0.35	27.96	0.38	30.44	
2005-12	11.69	0.74	0.38	15.22	0.4	22.2	
2006-01	13.55	0.85	0.58	74.44	0.6	73.83	
2006-02	15.01	0.95	0.74	90.65	0.76	91.49	
2006-03	15.46	0.98	0.77	99.7	0.81	93.52	
2006-04	15.78	1.12	0.79	95.62	1.04	94.6	
2006-05	15.94	1.28	0.78	90.77	1.29	93.01	
2006-06	15.98	1.28	0.77	86.48	1.25	90.71	
2006-07	19.32	1.59	1.11	96.77	1.74	97.07	
2006-08	17.53	1.45	0.89	83.58	1.46	84.55	
2006-09	18.56	1.53	0.97	89.8	1.55	89.97	
2006-10	20.74	1.71	1.18	95.9	1.76	95.8	
2006-11	21.47	1.77	1.22	94.48	1.81	94.52	
2006-12	24.74	2.12	1.51	97.53	2.26	98.13	
2007-02	40.09	3.19	2.93	99.7	3.62	98.39	
2007-03	43.77	3.61	3.13	94.4	3.95	94.24	
