month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1997-10	0.43	-21.94	
1997-11	0.39	-46.3	
1997-12	0.35	-76.9	
1998-01	0.34	-81.31	
1998-02	0.36	-72.02	
1998-03	0.37	-62.09	
1998-04	0.38	-35.72	
1998-05	0.39	-19.24	
1998-06	0.45	36.2	
1998-07	0.41	38.55	
1998-08	0.37	-2.81	
1998-09	0.36	-33.36	
1998-10	0.36	-40.54	
1998-11	0.35	-59.82	
1998-12	0.33	-74.84	
1999-01	0.31	-76.83	
1999-02	0.3	-81.38	
1999-03	0.35	-56.17	
1999-04	0.36	-28.04	
1999-05	0.33	-57.05	
1999-06	0.38	-11.4	
1999-07	0.39	34.74	
1999-08	0.43	60.06	
1999-09	0.45	72.08	
1999-10	0.4	53.12	
1999-11	0.4	47.65	
1999-12	0.41	49.4	
2000-01	0.44	73.59	
2000-02	0.45	80.11	
2000-03	0.5	89.05	
2000-04	0.54	91.29	
2000-05	0.49	77.63	
2000-06	0.52	85.19	
2000-07	0.5	63.69	
2000-08	0.57	86.34	
2000-09	0.57	83.89	
2000-10	0.57	82.93	
2000-11	0.64	93.95	
2000-12	0.62	84.1	
2001-01	0.62	84.76	
2001-02	0.57	46.23	
2001-03	0.57	27.8	
2001-04	0.61	58.63	
2001-05	0.65	78.77	
2001-06	0.78	88.44	
2001-07	0.69	76.66	
2001-08	0.66	60.95	
2001-09	0.64	52.37	
2001-10	0.51	-14.34	
2001-11	0.53	-35.84	
2001-12	0.54	-45.45	
2002-01	0.39	-70.62	
2002-02	0.39	-74.46	
2002-03	0.46	-65.77	
2002-04	0.49	-52.92	
2002-05	0.52	-34.08	
2002-06	0.5	-38.66	
2002-07	0.53	-3.57	
2002-08	0.51	-11.97	
2002-09	0.49	-26.56	
2002-10	0.45	-57.89	
2002-11	0.41	-71.26	
2002-12	0.39	-76.14	
2003-01	0.42	-62.9	
2003-02	0.46	-36.01	
2003-03	0.45	-38.26	
2003-04	0.47	-10.92	
2003-05	0.5	13.87	
2003-06	0.51	34.57	
2003-07	0.5	38.16	
2003-08	0.47	9.44	
2003-09	0.5	25.57	
2003-10	0.53	73.31	
2003-11	0.48	39.33	
2003-12	0.52	52.29	
2004-01	0.61	89.35	
2004-02	0.64	91.56	
2004-03	0.64	86.76	
2004-04	0.84	96.31	
2004-05	0.77	83.98	
2004-06	0.71	71.51	
2004-07	0.68	52.23	
2004-08	0.6	17.04	
2004-09	0.65	7.63	
2004-10	0.76	51	
2004-11	0.8	69.2	
2004-12	0.75	58.04	
2005-01	0.66	28.84	
2005-02	0.64	-9.62	
2005-03	0.7	-6.1	
2005-04	0.79	41.84	
2005-05	0.67	14.91	
2005-06	0.66	-24.51	
2005-07	0.71	-0.64	
2005-08	0.76	58.7	
2005-09	0.79	68.99	
2005-10	0.81	75.17	
2005-11	0.72	30.44	
2005-12	0.74	22.2	
2006-01	0.85	73.83	
2006-02	0.95	91.49	
2006-03	0.98	93.52	
2006-04	1.12	94.6	
2006-05	1.28	93.01	
2006-06	1.28	90.71	
2006-07	1.59	97.07	
2006-08	1.45	84.55	
2006-09	1.53	89.97	
2006-10	1.71	95.8	
2006-11	1.77	94.52	
2006-12	2.12	98.13	
2007-01	2.24	95.49	
2007-02	3.19	98.39	
2007-03	3.61	94.24	
2007-04	4.25	97.53	
2007-05	4.33	92.51	
2007-06	4.98	94.73	
2007-07	5.38	95.58	
2007-08	6.22	97.71	
2007-09	6.84	97.37	
2007-10	6.51	84.42	
2007-11	5.72	60.19	
2007-12	6.64	80.22	
2008-01	7.37	89.24	
2008-02	7.34	87.32	
2008-03	5.61	46.56	
2008-04	3.38	-19.69	
2008-05	3.23	-45.45	
2008-06	2.46	-70.36	
2008-07	2.55	-76.05	
2008-08	2.28	-89.8	
2008-09	2.05	-91.07	
2008-10	1.78	-95.53	
2008-11	1.75	-88.48	
2008-12	2.32	-56.06	
2009-01	2.53	-27.38	
2009-02	2.84	-5.94	
2009-03	2.79	5.72	
2009-04	3.25	32.23	
2009-05	3.79	49.41	
2009-06	3.5	48.82	
2009-07	3.46	52.29	
2009-08	3.52	55.32	
2009-09	3.81	66.52	
2009-10	3.89	72.27	
2009-11	4.01	85.33	
2009-12	3.77	63.2	
2010-01	3.74	54.46	
2010-02	3.47	13.57	
2010-03	3.66	15.84	
2010-04	4.06	56.76	
2010-05	3.95	69.42	
2010-06	3.94	69.97	
2010-07	3.61	17.13	
2010-08	4.23	71.15	
2010-09	4.92	89.15	
2010-10	5.94	98.38	
2010-11	5.88	89.97	
2010-12	5.52	79.47	
2011-01	5.4	69.24	
2011-02	5.79	80.65	
2011-03	5.23	56.68	
2011-04	4.56	0.14	
2011-05	4.54	-17.26	
2011-06	4.16	-43.83	
2011-07	4.33	-42.3	
2011-08	4.05	-70.46	
2011-09	3.82	-84.91	
2011-10	3.88	-81.42	
2011-11	4.25	-50.89	
2011-12	3.98	-65.26	
2012-01	3.84	-81.25	
2012-02	3.98	-69.2	
2012-03	3.93	-54.83	
2012-04	3.7	-89.23	
2012-05	3.7	-89.37	
2012-06	3.49	-94.51	
2012-07	2.78	-98.09	
2012-08	2.65	-95.34	
2012-09	2.4	-97.99	
2012-10	2.35	-92.51	
2012-11	2.14	-98.29	
2012-12	2.18	-85.12	
2013-01	2.43	-60.36	
2013-02	2.46	-44.94	
2013-03	2.51	-30.06	
2013-04	2.11	-66.67	
2013-05	2.18	-71.96	
2013-06	1.98	-82.93	
2013-07	1.74	-94.1	
2013-08	1.79	-85.23	
2013-09	1.97	-61.75	
