month	ct_avg_Tdx收盘价	人均持股
1993-12	17.41	754	
1994-12	7.91	0	
1995-12	6.47	1632	
1996-12	11.63	5181	
1997-12	5.59	1677	
1998-12	5.99	1958	
1999-06	7.33	2716	
1999-12	8.47	2397	
2000-12	22.32	13252	
2001-06	14.24	8110	
2001-12	13.93	11949	
2002-06	8.54	7517	
2002-09	10.21	8882	
2002-12	9.09	9686	
2003-03	10.68	12048	
2003-06	12.19	14987	
2003-09	11.62	23040	
2003-12	14.41	28481	
2004-03	19.59	34847	
2004-06	10.35	56693	
2004-09	6.56	28778	
2004-12	6.89	34038	
2005-03	7.63	34646	
2005-06	6.65	43195	
2005-09	6.48	23796	
2005-12	5.16	24072	
2006-03	5.57	23574	
2006-06	8.06	27241	
2006-09	7.26	28443	
2006-12	13.36	41532	
2007-03	18.85	39413	
2007-06	28.82	38313	
2007-09	34.11	22837	
2007-12	31.28	28796	
2008-03	30.81	17402	
2008-06	7.7	12008	
2008-09	5.33	12368	
2008-12	4.55	12272	
2009-03	6.1	13735	
2009-06	8.49	10009	
2009-09	10.64	31464	
2009-12	14.28	24201	
2010-03	12.37	15012	
2010-06	8.97	12058	
2010-09	11.61	15329	
2010-12	10.93	11794	
2011-03	12.53	11775	
2011-06	9.96	10348	
2011-09	9.08	11290	
2011-12	7.91	11630	
2012-03	8.64	12494	
2012-06	8.36	13675	
2012-09	7.09	13888	
2012-12	7.8	15013	
2013-03	8.23	15264	
2013-06	7.7	15967	
2013-09	7.92	16346	
2013-12	8.64	17463	
2014-03	7.87	16425	
2014-06	8.2	18230	
2014-09	10.26	21204	
2014-12	12.26	23056	
2015-03	15.52	875856	
2015-06	16.17	6091942	
2015-09	12.1	6566639	
2015-12	15.22	6926455	
2016-03	14.3	6926455	
2016-06	14.1	7327988	
2016-09	16.43	7223303	
2016-12	18.28	7546734	
2017-03	20.99	7778942	
2017-06	25.55	8155342	
2017-09	24.05	8155342	
2017-12	27.81	8289036	
2018-03	25.98	20569	
2018-06	25.37	8717779	
2018-09	24.69	8870723	
2018-12	22.24	9029129	
2019-03	24.38	9029129	
2019-06	21.79	9193295	
2019-09	22.31	9363541	
2020-06	21.07	9540211	
2020-12	41.59	10991983	
2021-03	46.66	11236249	
2021-06	55.68	13789936	
2021-09	45.38	13789936	
2021-12	46.28	13789936	
2022-03	37.99	13483493	
2022-06	42.44	13483493	
2022-09	38.92	13789936	
2022-12	36.24	13789936	
2023-03	35.25	13789936	
2023-06	33.89	14110633	
2023-09	38.22	13789936	
2023-12	37.14	14110633	
2024-03	43.61	14110633	
2024-06	46.63	14110633	
2024-09	50.56	14110633	
