month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2001-09	14.23	0.34	
2001-10	14.03	0.34	
2001-11	13.91	0.34	
2001-12	13.93	0.35	
2002-01	13.77	0.35	
2002-02	12.88	0.27	
2002-03	11.59	0.15	
2002-04	9.46	-0.05	
2002-05	8.66	-0.13	
2002-06	8.54	-0.13	
2002-07	9.56	-0.03	
2002-08	9.65	-0.02	
2002-09	10.21	0.04	
2002-10	9.54	-0.03	
2002-11	9.42	-0.05	
2002-12	9.09	-0.09	
2003-01	9.48	-0.04	
2003-02	9.78	-0.01	
2003-03	10.68	0.08	
2003-04	11.87	0.19	
2003-05	12.39	0.24	
2003-06	12.19	0.21	
2003-07	12.79	0.26	
2003-08	12.04	0.18	
2003-09	11.62	0.14	
2003-10	11.95	0.16	
2003-11	12.86	0.25	
2003-12	14.41	0.39	
2004-01	17.47	0.67	
2004-02	18.75	0.78	
2004-03	19.59	0.83	
2004-04	19.54	0.81	
2004-05	16.96	0.55	
2004-06	10.35	-0.06	
2004-07	7.13	-0.35	
2004-08	6.88	-0.37	
2004-09	6.56	-0.4	
2004-10	6.54	-0.4	
2004-11	7.03	-0.36	
2004-12	6.89	-0.37	
2005-01	6.74	-0.39	
2005-02	6.98	-0.36	
2005-03	7.63	-0.3	
2005-04	8.4	-0.23	
2005-05	6.95	-0.36	
2005-06	6.65	-0.39	
2005-07	6.52	-0.4	
2005-08	6.75	-0.37	
2005-09	6.48	-0.4	
2005-10	5.24	-0.51	
2005-11	4.94	-0.54	
2005-12	5.16	-0.52	
2006-01	5.9	-0.45	
2006-03	5.57	-0.48	
2006-04	6.12	-0.43	
2006-05	7.35	-0.31	
2006-06	8.06	-0.25	
2006-07	8.14	-0.24	
2006-08	7.38	-0.32	
2006-09	7.26	-0.33	
2006-10	8.07	-0.25	
2006-11	10.04	-0.07	
2006-12	13.36	0.22	
2007-01	15.44	0.4	
2007-02	17.41	0.56	
2007-03	18.85	0.67	
2007-04	21.42	0.88	
2007-05	23.68	1.04	
2007-06	28.82	1.44	
2007-07	30.99	1.57	
2007-08	33.6	1.72	
2007-09	34.11	1.7	
2007-10	32.54	1.53	
2007-11	29.72	1.27	
2007-12	31.28	1.35	
2008-01	34.46	1.54	
2008-02	35.1	1.53	
2008-03	30.81	1.19	
2008-04	24.79	0.74	
2008-05	16.53	0.15	
2008-06	7.7	-0.46	
2008-07	7.42	-0.48	
2008-08	6.16	-0.57	
2008-09	5.33	-0.62	
2008-10	4.56	-0.67	
2008-11	4.18	-0.7	
2008-12	4.55	-0.67	
2009-01	4.72	-0.65	
2009-02	5.78	-0.57	
2009-03	6.1	-0.54	
2009-04	7.45	-0.43	
2009-05	7.83	-0.4	
2009-06	8.49	-0.34	
2009-07	9.72	-0.24	
2009-08	10.88	-0.14	
2009-09	10.64	-0.15	
2009-10	11.49	-0.08	
2009-11	13.37	0.07	
2009-12	14.28	0.14	
2010-01	13.53	0.08	
2010-02	12.41	-0.01	
2010-03	12.37	-0.01	
2010-04	12.05	-0.03	
2010-05	9.75	-0.22	
2010-06	8.97	-0.28	
2010-07	9.67	-0.22	
2010-08	11.01	-0.11	
2010-09	11.61	-0.06	
2010-10	13.02	0.05	
2010-11	12.37	-0.01	
