month	ct_avg_前复权价格	人均持股
2020-02	1.07	1186	
2020-03	0.98	2911	
2020-06	0.97	3274	
2020-09	1.23	3712	
2020-12	1.62	4828	
2021-03	1.4	6579	
2021-06	1.86	4924	
2021-09	1.71	5146	
2021-12	1.6	5651	
2022-03	1.36	6029	
2022-06	1.38	6570	
2022-09	1.19	7011	
2022-12	1.3	7712	
2023-03	1.41	23203	
2023-06	1.29	24903	
2023-09	1.34	27591	
2023-12	1.09	26758	
2024-03	0.99	26929	
2024-06	0.93	27281	
2024-09	0.87	29062	
