month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2022-03	1.36	-51.38	
2022-04	1.17	-74.25	
2022-05	1.2	-76.88	
2022-06	1.38	-53.96	
2022-07	1.29	-63.99	
2022-08	1.31	-57.84	
2022-09	1.19	-80.61	
2022-10	1.15	-82.37	
2022-11	1.26	-59.46	
2022-12	1.3	-24.68	
2023-01	1.3	-10.16	
2023-02	1.33	12.23	
2023-03	1.41	40.26	
2023-04	1.45	59.92	
2023-05	1.4	49.55	
2023-06	1.29	5.98	
2023-07	1.3	-12.67	
2023-08	1.33	-7.84	
2023-09	1.34	1.83	
2023-10	1.28	-42.17	
2023-11	1.26	-57.1	
2023-12	1.09	-76.96	
2024-01	0.98	-91.56	
2024-02	0.96	-90.63	
2024-03	0.99	-84.48	
2024-04	0.92	-94.33	
2024-05	0.91	-92.1	
2024-06	0.93	-80.5	
2024-07	0.92	-83	
2024-08	0.88	-83.08	
2024-09	0.87	-89.47	
2024-10	1.26	2.33	
2024-11	1.25	38.78	
2024-12	1.17	40.54	
2025-01	1.11	33.38	
2025-02	1.12	37.14	
