month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-11	3.88	0.09	
2018-12	3.78	0.06	
2019-01	3.89	0.09	
2019-02	4.1	0.15	
2019-03	4.2	0.18	
2019-04	4.21	0.18	
2019-05	3.91	0.09	
2019-06	3.95	0.1	
2019-07	3.83	0.07	
2019-08	3.75	0.05	
2019-09	3.94	0.1	
2019-10	4.43	0.23	
2019-11	4.34	0.21	
2019-12	4.34	0.2	
2020-01	4.26	0.18	
2020-02	3.86	0.06	
2020-03	3.73	0.02	
2020-04	3.61	-0.01	
2020-05	3.7	0.01	
2020-06	3.77	0.03	
2020-07	4.01	0.09	
2020-08	3.89	0.06	
2020-09	3.72	0.01	
2020-10	3.98	0.08	
2020-11	4.18	0.13	
2020-12	4.06	0.09	
2021-01	4.03	0.08	
2021-02	4.16	0.11	
2021-03	4.12	0.09	
2021-04	3.92	0.04	
2021-05	3.84	0.01	
2021-06	3.8	0	
2021-07	3.56	-0.06	
2021-08	3.35	-0.12	
2021-09	3.45	-0.09	
2021-10	3.45	-0.09	
2021-11	3.35	-0.12	
2021-12	3.35	-0.12	
2022-01	3.39	-0.11	
2022-02	3.42	-0.11	
2022-03	3.29	-0.14	
2022-04	3.3	-0.14	
2022-05	3.12	-0.19	
2022-06	3.15	-0.18	
2022-07	2.94	-0.24	
2022-08	2.84	-0.26	
2022-09	2.86	-0.26	
2022-10	2.79	-0.28	
2022-11	2.85	-0.26	
2022-12	3.06	-0.21	
2023-01	3.08	-0.21	
2023-02	3	-0.23	
2023-03	3.07	-0.21	
2023-04	3.11	-0.2	
2023-05	3.3	-0.15	
2023-06	3.13	-0.19	
2023-07	3.05	-0.2	
2023-08	3.06	-0.2	
2023-09	3.07	-0.19	
2023-10	3.03	-0.19	
2023-11	2.93	-0.22	
2023-12	2.88	-0.23	
2024-01	3.01	-0.19	
2024-02	3.2	-0.14	
2024-03	3.25	-0.12	
2024-04	3.1	-0.16	
2024-05	3.21	-0.13	
2024-06	3.15	-0.14	
2024-07	3.26	-0.11	
2024-08	3.18	-0.13	
2024-09	3.16	-0.14	
2024-10	3.48	-0.05	
2024-11	3.53	-0.03	
2024-12	3.75	0.03	
2025-01	3.73	0.02	
