month	ct_avg_Tdx收盘价	股东人数
1996-12	12.86	19965	
1997-12	5.45	24519	
1998-12	7.15	16958	
1999-12	8.43	14189	
2000-12	17.03	10203	
2001-12	13.69	9879	
2002-06	13.63	10327	
2002-09	14.11	9779	
2002-12	11.66	9757	
2003-03	11.95	10630	
2003-06	11.41	10421	
2003-09	10.28	10383	
2003-12	9.89	10350	
2004-03	12.73	9182	
2004-06	15.58	7595	
2004-09	14.88	6716	
2004-12	13.76	5879	
2005-03	14.71	6026	
2005-06	14.57	4887	
2005-09	13.04	5553	
2005-12	10.93	6011	
2006-03	12.03	7844	
2006-06	21.66	5668	
2006-09	13.97	7017	
2006-12	16.26	9241	
2007-03	18.73	12018	
2007-06	32.64	6338	
2007-09	49.55	8689	
2007-12	34.27	27819	
2008-03	24.84	30893	
2008-06	13.39	33969	
2008-09	7.98	31201	
2008-12	7.62	31861	
2009-03	10.61	30784	
2009-06	16.56	30409	
2009-09	12.54	37971	
2009-12	14.99	33563	
2010-03	13.67	31597	
2010-06	10.41	29899	
2010-09	14.14	27732	
2010-12	20.14	22870	
2011-03	23.76	21623	
2011-06	17.82	24944	
2011-09	13.91	25336	
2011-12	10.1	25173	
2012-03	11.52	24444	
2012-06	10.85	25431	
2012-09	9.01	24299	
2012-12	7.69	24392	
2013-03	8.13	26119	
2013-06	7.46	22779	
2013-09	7.29	22741	
2013-12	7.15	22639	
2014-03	8.37	22330	
2014-06	7.27	21931	
2014-09	10.44	22082	
2014-12	10.26	19572	
2015-03	11.92	18801	
2015-06	18.81	20887	
2015-09	11.68	22905	
2015-12	14.75	16510	
2016-03	11.1	16801	
2016-09	16.42	15823	
2016-12	17.78	15533	
2017-03	19.81	23326	
2017-04	18.73	22188	
2017-06	15.07	20081	
2017-09	17.22	17694	
2017-12	14.05	18529	
2018-01	14.69	18651.5	
2018-02	13.38	18306.5	
2018-03	13.88	17974	
2018-04	13.29	18526	
2018-05	13.05	17906	
2018-06	11.51	17784	
2018-08	10.76	17462	
2018-09	11.01	17153	
2018-10	10.26	16981.33	
2018-11	11.2	16818.67	
2018-12	10.69	16771.5	
2019-03	13.84	21119	
2019-06	12.25	18268	
2019-09	12.85	16600	
2019-12	11.72	16944	
2020-03	10.2	16936	
2020-06	10.19	16787	
2020-09	7.03	26471	
2020-12	6.84	25631	
2021-01	6.63	25080	
2021-02	6.37	25035.33	
2021-03	6.48	37489	
2021-04	6.33	50812.33	
2021-05	6.05	46766.67	
2021-06	6.06	44141.33	
2021-07	5.56	42125	
2021-08	5.23	42011.67	
2021-09	5.5	41624.5	
2021-12	5.08	44763	
2022-03	5.27	48046	
2022-06	4.87	45768	
2022-09	4.85	49934	
2022-12	6.51	89999	
2023-03	6.64	161406	
2023-06	7.53	193073	
2023-09	6.49	161474	
2023-12	5.44	147321	
2024-03	5.85	142705	
2024-06	5.6	137210	
2024-09	5.42	157361	
