month	ct_avg_Tdx收盘价	人均持股
1996-12	12.86	1127	
1997-12	5.45	1326	
1998-12	7.15	1916	
1999-12	8.43	2291	
2000-12	17.03	3185	
2001-12	13.69	3290	
2002-06	13.63	3147	
2002-09	14.11	3323	
2002-12	11.66	3331	
2003-03	11.95	3057	
2003-06	11.41	3119	
2003-09	10.28	3130	
2003-12	9.89	3140	
2004-03	12.73	3540	
2004-06	15.58	4279	
2004-09	14.88	7743	
2004-12	13.76	8845	
2005-03	14.71	8629	
2005-06	14.57	10640	
2005-09	13.04	11237	
2005-12	10.93	10381	
2006-03	12.03	7955	
2006-06	21.66	11009	
2006-09	13.97	10671	
2006-12	16.26	8103	
2007-03	18.73	7975	
2007-06	32.64	15122	
2007-09	49.55	11031	
2007-12	34.27	3445	
2008-03	24.84	3490	
2008-06	13.39	3174	
2008-09	7.98	3456	
2008-12	7.62	3384	
2009-03	10.61	3503	
2009-06	16.56	3940	
2009-09	12.54	3786	
2009-12	14.99	4284	
2010-03	13.67	4550	
2010-06	10.41	9617	
2010-09	14.14	10368	
2010-12	20.14	12573	
2011-03	23.76	13298	
2011-06	17.82	11527	
2011-09	13.91	11349	
2011-12	10.1	11422	
2012-03	11.52	11763	
2012-06	10.85	11307	
2012-09	9.01	11833	
2012-12	7.69	11788	
2013-03	8.13	11009	
2013-06	7.46	12623	
2013-09	7.29	12644	
2013-12	7.15	12701	
2014-03	8.37	12877	
2014-06	7.27	13111	
2014-09	10.44	13021	
2014-12	10.26	14691	
2015-03	11.92	15294	
2015-06	18.81	13766	
2015-09	11.68	12554	
2015-12	14.75	17416	
2016-03	11.1	17114	
2016-09	16.42	18172	
2016-12	17.78	18512	
2017-03	19.81	12327	
2017-04	18.73	12959	
2017-06	15.07	5728	
2017-09	17.22	6500	
2017-12	14.05	6207	
2018-01	14.69	10727.5	
2018-02	13.38	15707	
2018-03	13.88	15998	
2018-04	13.29	15526.5	
2018-05	13.05	16058	
2018-06	11.51	16169.5	
2018-08	10.76	16468.5	
2018-09	11.01	16763.33	
2018-10	10.26	16932.67	
2018-11	11.2	17097.33	
2018-12	10.69	17144.5	
2019-03	13.84	13615	
2019-06	12.25	15740	
2019-09	12.85	17322	
2019-12	11.72	16970	
2020-03	10.2	120759	
2020-06	10.19	121831	
2020-09	7.03	477582	
2020-12	6.84	493234	
2021-01	6.63	504070	
2021-02	6.37	505008.67	
2021-03	6.48	391948.67	
2021-04	6.33	249356.67	
2021-05	6.05	270331.67	
2021-06	6.06	286496.33	
2021-07	5.56	300188	
2021-08	5.23	300923	
2021-09	5.5	303721.5	
2021-12	5.08	282423	
2022-03	5.27	263124	
2022-06	4.87	276221	
2022-09	4.85	253176	
2022-12	6.51	140469	
2023-03	6.64	78325	
2023-06	7.53	65478	
2023-09	6.49	78292	
2023-12	5.44	85813	
2024-03	5.85	88589	
2024-06	5.6	92137	
2024-09	5.42	80338	
