month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-10	9.46	1.8	0.9	36.13	1.12	45.33	
2017-11	9.61	1.83	0.92	35.96	1.13	46.55	
2017-12	9.4	1.79	0.86	9.99	1.06	20.24	
2018-01	9.89	1.88	0.94	15.95	1.14	24.43	
2018-02	9.47	1.8	0.84	36.13	1.02	42.02	
2018-03	8.91	1.69	0.72	-29.67	0.88	-22.61	
2018-04	8.42	1.6	0.62	-58.48	0.76	-52.48	
2018-05	8.39	1.59	0.6	-68.3	0.73	-59.34	
2018-06	8.01	1.55	0.51	-86.47	0.67	-83.93	
2018-07	5.32	1.45	0	-89.89	0.54	-84.94	
2018-08	5.56	1.52	0.05	-90.33	0.6	-75.23	
2018-09	5.29	1.45	-0.01	-92.57	0.53	-88.72	
2018-10	5.2	1.42	-0.03	-92.21	0.48	-90.43	
2018-11	5.46	1.49	0.02	-71.55	0.54	-65.58	
2018-12	5.92	1.62	0.1	-47.28	0.65	-16.38	
2019-01	5.84	1.6	0.08	-41.56	0.62	-4.22	
2019-02	6.14	1.68	0.13	-14.46	0.68	30.66	
2019-03	6.17	1.69	0.13	-1.91	0.66	42.73	
2019-04	6.38	1.75	0.16	17.9	0.7	60.59	
2019-05	5.63	1.54	0.02	-24.46	0.48	12.9	
2019-06	5.78	1.61	0.05	-31.3	0.53	10.67	
2019-07	5.94	1.67	0.07	-7.34	0.58	47.82	
2019-08	5.56	1.57	0	-45.74	0.47	-4.91	
2019-09	5.64	1.59	0.01	-47.99	0.47	-26.52	
2019-10	5.45	1.53	-0.03	-67.66	0.4	-54.07	
2019-11	5.12	1.44	-0.09	-77.98	0.31	-69.73	
2019-12	5.31	1.49	-0.06	-73.54	0.34	-67.57	
2020-01	5.86	1.65	0.04	-31.19	0.47	-18.14	
2020-02	5.35	1.5	-0.06	-63.84	0.33	-55.18	
2020-03	5.4	1.52	-0.05	-55.56	0.33	-49.39	
2020-04	5.23	1.47	-0.09	-84.06	0.28	-82.27	
2020-05	5.1	1.44	-0.11	-87	0.24	-85.07	
2020-06	5.01	1.42	-0.13	-91.92	0.21	-89.82	
2020-07	5.17	1.51	-0.11	-74.15	0.28	-47.83	
2020-08	5.18	1.51	-0.11	-62.84	0.27	-23.13	
2020-09	5.09	1.49	-0.13	-73.54	0.24	-32.59	
2020-10	5.12	1.5	-0.12	-68.69	0.24	-23.27	
2020-11	5.32	1.56	-0.09	-13.99	0.28	29.12	
2020-12	5.12	1.5	-0.13	-18.98	0.22	14.44	
2021-01	4.96	1.45	-0.16	-60.89	0.17	-35.71	
2021-02	4.87	1.42	-0.18	-83.93	0.15	-63.75	
2021-03	5.1	1.49	-0.14	-56.48	0.19	-31.33	
2021-04	5.14	1.5	-0.14	-19.43	0.19	5.48	
2021-05	4.97	1.45	-0.17	-67.26	0.14	-42.61	
2021-06	4.86	1.42	-0.19	-87.12	0.11	-69.09	
2021-07	4.61	1.41	-0.23	-92.94	0.09	-76.95	
2021-08	4.65	1.42	-0.23	-87.18	0.09	-74.27	
2021-09	5.06	1.55	-0.16	-38.57	0.18	-5.13	
2021-10	4.71	1.44	-0.22	-68.64	0.09	-28.52	
2021-11	4.69	1.44	-0.22	-80.48	0.09	-54.63	
2021-12	4.9	1.5	-0.19	-39.32	0.13	-2.02	
2022-01	5.25	1.6	-0.14	24.44	0.19	63.35	
