month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2004-12	6.02	0.29	-0.66	-94.07	-0.64	-89.36	
2005-01	5.66	0.27	-0.68	-95.85	-0.66	-91.34	
2005-02	5.53	0.26	-0.68	-93.89	-0.67	-91.41	
2005-03	5.32	0.25	-0.69	-92.24	-0.68	-89.13	
2005-04	4.41	0.21	-0.74	-98.26	-0.73	-95.24	
2005-07	2.7	0.13	-0.84	-98.6	-0.83	-96.85	
2005-08	3.29	0.15	-0.8	-82.79	-0.8	-78.92	
2005-09	4.42	0.21	-0.73	-60.23	-0.71	-40.3	
2005-10	4.25	0.2	-0.74	-55.54	-0.72	-28.63	
2005-11	4.01	0.19	-0.75	-62.09	-0.73	-33.93	
2005-12	3.92	0.19	-0.75	-59.05	-0.73	-29.83	
2006-01	4.28	0.2	-0.72	-21.26	-0.71	2.29	
2006-02	4.55	0.22	-0.7	5.25	-0.68	21.85	
2006-03	4.42	0.21	-0.71	9.74	-0.69	28.69	
2006-04	5.45	0.27	-0.63	37.41	-0.59	56.79	
2006-05	7.46	0.36	-0.49	54.47	-0.45	79.56	
2006-06	5.8	0.39	-0.6	51.07	-0.39	83.28	
2006-07	5.82	0.39	-0.59	57.91	-0.38	83.08	
2006-08	4.86	0.32	-0.65	35.21	-0.48	63.04	
2006-09	5.31	0.35	-0.61	47.02	-0.44	70.24	
2006-10	5.59	0.37	-0.59	66.23	-0.39	75	
2006-11	6.06	0.4	-0.55	80.48	-0.33	84.58	
2006-12	6.41	0.43	-0.51	86.99	-0.28	88.31	
2007-01	8	0.58	-0.39	96.68	-0.03	96.65	
2007-06	13.51	0.7	0.04	98.72	0.19	83.29	
2007-07	25.25	1.68	0.94	97.08	1.8	96.96	
2007-08	24.32	1.61	0.86	89.04	1.64	88.82	
2007-09	24.31	1.62	0.85	82.5	1.61	82.5	
2007-10	23.05	1.53	0.74	76.94	1.43	77.28	
2007-11	18	1.2	0.36	49.84	0.9	46.59	
2007-12	22.05	1.47	0.66	61.21	1.3	58.97	
2008-01	24.89	1.65	0.86	76.45	1.54	75.89	
2008-02	20.04	1.33	0.49	42.2	1.05	41.19	
2008-03	18.59	1.24	0.38	10.63	0.88	7.14	
2008-04	14.23	0.95	0.06	-24.11	0.44	-26.7	
2008-05	15.43	1.03	0.15	-31.34	0.54	-34.2	
2008-06	14.34	0.96	0.07	-44.45	0.43	-45.98	
2008-07	13.3	0.88	-0.01	-60.17	0.31	-69.88	
2008-08	11.72	0.78	-0.12	-78.83	0.16	-85.08	
2008-09	8.85	0.59	-0.33	-90.93	-0.12	-92.11	
2008-10	6.97	0.46	-0.47	-92.37	-0.3	-92.86	
2008-11	7.41	0.49	-0.43	-83.12	-0.26	-84.51	
2008-12	8.78	0.59	-0.33	-68.14	-0.09	-69.64	
2009-01	9.07	0.6	-0.3	-56.85	-0.08	-57.03	
2009-02	10.67	0.71	-0.17	-33.75	0.11	-33.66	
2009-03	10.69	0.71	-0.17	-17.9	0.11	-17.74	
2009-04	12.11	0.8	-0.05	14.92	0.27	14.97	
2009-05	14.08	0.94	0.11	34.46	0.49	35.66	
2009-06	16.79	1.12	0.33	54.08	0.78	55.88	
2009-07	22.04	1.47	0.75	69.48	1.33	72.36	
2009-08	21.98	1.46	0.75	76.49	1.28	78.23	
2009-09	22.76	1.51	0.82	85.47	1.36	85.8	
2009-10	22.22	1.48	0.78	75.61	1.31	77.01	
2009-11	26	1.73	1.09	94.35	1.66	94.52	
2009-12	32.52	2.16	1.6	95.88	2.27	95.46	
2010-01	36.12	2.4	1.86	98.3	2.53	98.12	
2010-02	34.4	2.29	1.7	84.52	2.27	84.4	
2010-03	36.01	2.39	1.8	89.48	2.37	89.4	
