month	ct_avg_Tdx收盘价	股东人数
2016-10	22.86	236149	
2016-12	22.29	109340	
2017-03	22.31	84969	
2017-06	16.09	83451	
2017-09	14.51	78326	
2017-12	11.57	86998	
2018-03	11.55	87997	
2018-06	11.38	84008	
2018-09	7.72	83863	
2018-12	7.59	82115	
2019-03	8.74	80775	
2019-06	8.3	78199	
2019-07	8.25	78127	
2019-09	8.34	73498	
2019-12	8.99	66447	
2020-03	8.22	67925	
2020-06	8.97	58777	
2020-09	12.44	59734	
2020-12	14.6	56437	
2021-03	17.06	53458	
2021-06	15.3	58728	
2021-09	14.88	48558	
2021-12	13.57	57009	
2022-03	14.04	47024	
2022-06	13.92	43745	
2022-09	14.26	41214	
2022-12	13.04	44993	
2023-03	11.74	69005	
2023-06	11.94	52627	
2023-09	11.39	56874	
2023-12	9.78	58583	
2024-03	10.99	54909	
2024-06	13.03	48372	
2024-09	12.5	46022	
