month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1996-03	0.54	-85.01	
1996-04	0.58	-67.82	
1996-05	0.54	-70.54	
1996-06	0.47	-89.69	
1996-07	0.45	-88.9	
1996-08	0.46	-81.05	
1996-09	0.43	-92.99	
1996-10	0.49	-60.37	
1996-11	0.49	-37.46	
1996-12	0.53	-8.69	
1997-01	0.5	-15.5	
1997-02	0.53	22.05	
1997-03	0.62	47.58	
1997-04	0.63	63.47	
1997-05	0.53	37.01	
1997-06	0.45	-14.64	
1997-07	0.4	-38.35	
1997-08	0.47	-37.12	
1997-09	0.51	-14.69	
1997-10	0.49	-23.04	
1997-11	0.48	-43.53	
1997-12	0.46	-61.61	
1998-01	0.48	-47.38	
1998-02	0.48	-33.33	
1998-03	0.49	-26.66	
1998-04	0.55	33.97	
1998-05	0.6	60.98	
1998-06	0.62	79.14	
1998-07	0.57	69.57	
1998-08	0.56	57.1	
1998-09	0.62	78.13	
1998-10	0.66	89.02	
1998-11	0.62	73.34	
1998-12	0.57	31.75	
1999-01	0.52	-6.03	
1999-02	0.49	-32.14	
1999-03	0.57	-11.57	
1999-04	0.58	10.47	
1999-05	0.64	23.62	
1999-06	0.73	65.63	
1999-07	0.66	67.17	
1999-08	0.78	82.35	
1999-09	0.87	88.88	
1999-10	0.83	84.82	
1999-11	0.85	83.4	
1999-12	0.92	90.94	
2000-01	0.86	71.15	
2000-02	0.82	48.79	
2000-03	0.88	64.56	
2000-04	0.92	82.63	
2000-05	0.81	42.31	
2000-06	0.81	3.94	
2000-07	0.79	-19.94	
2000-08	1.05	46.58	
2000-09	1.29	91.28	
2000-10	1.15	81.25	
2000-11	1.25	86.2	
2000-12	1.63	96.77	
2001-01	1.59	87.56	
2001-02	1.57	85.52	
2001-03	1.5	74.31	
2001-04	1.57	82.36	
2001-05	1.66	91.67	
2001-06	1.78	94.29	
2001-07	1.68	89.73	
2001-08	1.44	70.89	
2001-09	1.27	47.32	
2001-10	1.21	28.28	
2001-11	1.28	20.36	
2001-12	1.25	11.61	
2002-01	1.14	-2.45	
2002-02	1.14	-7.59	
2002-03	1.23	-7.32	
2002-04	1.23	-6.7	
2002-05	1.55	15.71	
2002-06	1.38	5.27	
2002-07	1.36	-19.53	
2002-08	1.35	-34.98	
2002-09	1.4	-11.03	
2002-10	1.31	-51.34	
2002-11	1.2	-68.28	
2002-12	1.15	-77.39	
2003-01	1.17	-74.51	
2003-02	1.19	-63.93	
2003-03	1.17	-71.6	
2003-04	1.13	-86.69	
2003-05	1.02	-94.35	
2003-06	1.03	-89.8	
2003-07	0.99	-96.58	
2003-08	0.98	-90.01	
2003-09	1.01	-75.41	
2003-10	0.93	-91.97	
2003-11	0.85	-93.35	
2003-12	0.87	-87.46	
2004-01	0.88	-83.65	
2004-02	1.03	-38.53	
2004-03	1.07	-1.13	
2004-04	1.04	13.27	
2004-05	0.95	-24.22	
2004-06	0.92	-34.34	
2004-07	0.85	-62.3	
2004-08	0.93	-47.44	
2004-09	0.95	-38.07	
2004-10	0.94	-13.06	
2004-11	0.95	-16.96	
2004-12	0.95	10.75	
