month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2017-04	33.08	84.04	
2017-05	31.2	72.1	
2017-06	32.48	75.32	
2017-07	31.87	70.24	
2017-08	29.21	13.12	
2017-09	29.17	-13.52	
2017-10	29.32	-23.9	
2017-11	25.81	-54.83	
2017-12	25.66	-66.92	
2018-01	23.41	-87.05	
2018-02	20.08	-90.06	
2018-03	21.34	-88.23	
2018-04	19.88	-95.39	
2018-05	20.16	-85.55	
2018-06	19.04	-95.76	
2018-07	19.53	-82.1	
2018-08	17.59	-97.09	
2018-09	16.13	-96.85	
2018-10	14.63	-98.16	
2018-11	15.2	-88.03	
2018-12	14.73	-94.33	
2019-01	14.75	-86.24	
2019-02	15.5	-69.17	
2019-03	20.65	-5.99	
2019-04	19.75	14.8	
2019-05	15.88	-22.46	
2019-06	14.99	-42.86	
2019-07	12.04	-57.34	
2019-08	10.21	-75.12	
2019-09	11.6	-70.09	
2019-10	11.66	-74.31	
2019-11	13.23	-49.11	
2019-12	16.51	-7.1	
2020-01	21.34	34.82	
2020-02	24.35	53.26	
2020-03	19.28	43.14	
2020-04	19.7	43.03	
2020-05	23.48	74.85	
2020-06	25.61	88.75	
2020-07	33.42	94.06	
2020-08	39.8	97.87	
2020-09	39.36	89.41	
2020-10	39.89	87.89	
2020-11	35.85	63.82	
2020-12	38.17	67.86	
2021-01	46.38	89.91	
2021-02	42.55	81.9	
2021-03	34.14	34.43	
2021-04	34.45	11.01	
2021-05	32.15	-16.82	
2021-06	38.92	21.73	
2021-07	32.94	-27.8	
2021-08	37.74	-4.06	
2021-09	35.91	-15.04	
2021-10	46.23	37.89	
2021-11	57.01	74.15	
2021-12	53.33	74.42	
2022-01	54.45	80.87	
2022-02	55.3	84.43	
2022-03	55.75	85.12	
2022-04	50.75	58.13	
2022-05	55.27	63.68	
2022-06	63.95	88.01	
2022-07	80.25	99.4	
2022-08	82.69	89.83	
2022-09	79.05	81.46	
2022-10	71.19	59.71	
2022-11	70.94	47.97	
2022-12	61.98	7.06	
2023-01	65.1	-1.39	
2023-02	69.89	18.75	
2023-03	58.8	-27.64	
2023-04	55.94	-47.27	
2023-05	54.91	-57.5	
2023-06	70.42	-18.35	
2023-07	74.3	19.3	
2023-08	70.76	28.53	
2023-09	74.02	53.66	
2023-10	66.12	26.21	
2023-11	70.98	37.22	
2023-12	73.03	66.07	
2024-01	59.69	7.71	
2024-02	51.79	-43.62	
2024-03	60.11	-47.96	
2024-04	57.48	-58.48	
2024-05	59.38	-57.19	
2024-06	58.18	-69.17	
2024-07	48.99	-82.53	
2024-08	33.29	-98.66	
2024-09	36.46	-84.73	
2024-10	44.95	-68.75	
2024-11	51.16	-41.92	
2024-12	51.75	-21.92	
2025-01	53.47	-11.73	
