month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2008-12	4.27	-88.65	
2009-01	4.14	-84.4	
2009-02	4.94	-50.89	
2009-03	5.07	-32.63	
2009-04	5.44	-4.81	
2009-05	5.46	10.61	
2009-06	5.68	28.98	
2009-07	6.24	47.98	
2009-08	5.76	40.48	
2009-09	5.14	7.79	
2009-10	5.19	-2.06	
2009-11	5.62	21.34	
2009-12	5.67	29.89	
2010-01	5.87	45.36	
2010-02	5.64	29.58	
2010-03	5.68	33.35	
2010-04	5.42	5.4	
2010-05	4.74	-58.37	
2010-06	4.47	-80.36	
2010-07	4.4	-78.77	
2010-08	4.56	-70.66	
2010-09	4.55	-68.04	
2010-10	4.86	-43.58	
2010-11	4.65	-45.49	
2010-12	4.27	-76.2	
2011-01	4.26	-82.68	
2011-02	4.47	-61.96	
2011-03	4.38	-72.24	
2011-04	4.38	-63.35	
2011-05	4.16	-87.14	
2011-06	3.87	-93.03	
2011-07	3.77	-95.15	
2011-08	3.47	-98.47	
2011-09	3.41	-96.51	
2011-10	3.44	-89.34	
2011-11	3.44	-82.18	
2011-12	3	-99.03	
2012-01	2.99	-91.13	
2012-02	3.2	-72.68	
2012-03	3.14	-72.73	
2012-04	3.12	-76.73	
2012-05	3.26	-42.26	
2012-06	3.28	-19.73	
2012-07	2.94	-58.81	
2012-08	2.75	-90.45	
2012-09	2.57	-95.27	
2012-10	2.63	-83.73	
2012-11	2.56	-85.8	
2012-12	2.46	-89.88	
2013-01	2.58	-69.51	
2013-02	2.64	-49.82	
2013-03	2.54	-70.83	
2013-04	2.38	-91.32	
2013-05	2.28	-91.84	
2013-06	2.12	-97.22	
2013-07	1.94	-97.52	
2013-08	2.04	-83	
2013-09	2.65	-31.63	
2013-10	2.56	-8.08	
2013-11	2.4	-6.04	
2013-12	2.48	15.1	
2014-01	2.25	-25.94	
2014-02	2.3	-33.54	
2014-03	2.28	-49.45	
2014-04	2.42	10.42	
2014-05	2.42	25.89	
2014-06	2.35	7.32	
2014-07	2.52	47.59	
2014-08	2.85	82.1	
2014-09	3.21	91.16	
2014-10	3.51	96.92	
2014-11	4.13	99.19	
2014-12	5.4	99.15	
2015-01	6.19	90.94	
2015-02	5.56	80.54	
2015-03	6.39	89.57	
2015-04	8.57	98.85	
2015-05	9.33	93.97	
2015-06	10.11	96.6	
2015-07	8.24	70.69	
2015-08	8.41	60.97	
2015-09	6.67	17.1	
2015-10	7.39	12.29	
2015-11	7.76	20.75	
2015-12	7.26	-13.16	
2016-01	5.38	-45	
2016-02	4.89	-58.39	
2016-03	5.09	-65.53	
2016-04	5.37	-63.17	
2016-05	4.92	-82.57	
2016-06	4.76	-87.9	
2016-07	5.13	-63.01	
2016-08	5.2	-44.1	
2016-09	5.18	-35	
2016-10	5.39	-11.05	
2016-11	5.55	15.87	
2016-12	5.2	-2.76	
2017-01	5.04	-32.04	
2017-02	5.22	-16.52	
2017-03	5.31	12.34	
2017-04	5.36	41.96	
2017-09	5.11	-1.85	
2017-10	5.02	-39.29	
2017-11	4.7	-66.88	
2017-12	4.43	-84.44	
2018-01	4.54	-83.16	
2018-02	3.99	-98.09	
2018-03	3.95	-93.87	
2018-04	3.73	-95.49	
2018-05	3.96	-77.8	
2018-06	3.65	-89.2	
2018-07	3.45	-95.13	
2018-08	3.43	-92.04	
2018-09	3.45	-87.55	
2018-10	3.82	-44.2	
2018-11	3.91	-18.43	
2018-12	3.98	3.44	
2019-01	3.96	10.84	
2019-02	4.29	42.74	
2019-03	4.69	60.16	
2019-04	5.04	78.23	
2019-05	4.1	44.15	
2019-06	4.13	21.52	
2019-07	4.22	17.93	
2019-08	4.3	9.78	
2019-09	4.77	69.46	
2019-10	5.88	85.96	
2019-11	5.85	89.33	
2019-12	6.96	97.36	
2020-01	7.3	91.07	
2020-02	5.52	61.03	
2020-03	6	57.95	
2020-04	6.85	77.59	
2020-05	6.12	57.54	
2020-06	5.86	18.84	
2020-07	6.52	44.72	
2020-08	6.52	63.14	
2020-09	6.06	23.5	
2020-10	5.96	-21.65	
2020-11	5.9	-29.8	
2020-12	5.72	-55.79	
2021-01	5.67	-61.03	
2021-02	4.91	-77.92	
2021-03	5.29	-75.85	
2021-04	5	-87.54	
2021-05	5.37	-66.77	
2021-06	5.18	-62.63	
2021-07	4.19	-96.39	
2021-08	4.02	-91.03	
2021-09	5.2	-51.74	
2021-10	4.68	-51.56	
2021-11	4.29	-79.14	
2021-12	4.23	-84.24	
2022-01	4.04	-87.97	
2022-02	4.38	-70.2	
2022-03	4.37	-53.04	
2022-04	5.09	-3.52	
2022-05	5.67	36.14	
2022-06	6.09	61.14	
2022-07	6.18	75	
2022-08	7.37	90.18	
2022-09	7.52	88.86	
2022-10	7.65	89.4	
2022-11	7.24	72.12	
2022-12	5.99	29.55	
2023-01	6.03	11.55	
2023-02	7.02	43.04	
2023-03	7.38	60.83	
2023-04	6.84	39.76	
