month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-03	6.39	1.16	0.24	89.57	0.38	89.65	
2015-04	8.57	1.56	0.66	98.85	0.84	98.89	
2015-05	9.33	1.7	0.81	93.97	1	93.79	
2015-06	10.11	1.84	0.96	96.6	1.16	96.56	
2015-07	8.24	1.5	0.6	70.69	0.76	70.73	
2015-08	8.41	1.53	0.64	60.97	0.8	61.14	
2015-09	6.67	1.22	0.31	17.1	0.44	16.83	
2015-10	7.39	1.35	0.46	12.29	0.61	12.71	
2015-11	7.76	1.41	0.54	20.75	0.68	19.86	
2015-12	7.26	1.32	0.46	-13.16	0.59	-13.2	
2016-01	5.38	0.98	0.1	-45	0.2	-45.67	
2016-02	4.89	0.89	0.02	-58.39	0.1	-58.57	
2016-03	5.09	0.93	0.07	-65.53	0.16	-65.37	
2016-04	5.37	0.98	0.15	-63.17	0.24	-63.79	
2016-05	4.92	0.9	0.07	-82.57	0.15	-83.21	
2016-06	4.76	0.87	0.05	-87.9	0.13	-86.56	
2016-07	5.13	0.95	0.14	-63.01	0.23	-60.8	
2016-08	5.2	0.96	0.16	-44.1	0.26	-41.03	
2016-09	5.18	0.96	0.17	-35	0.26	-31.38	
2016-10	5.39	1	0.22	-11.05	0.32	-4.8	
2016-11	5.55	1.03	0.26	15.87	0.36	16.11	
2016-12	5.2	0.96	0.18	-2.76	0.26	-2.39	
2017-01	5.04	0.93	0.15	-32.04	0.22	-32.84	
2017-02	5.22	0.97	0.18	-16.52	0.28	-17.11	
2017-03	5.31	0.98	0.2	12.34	0.27	17.24	
2017-04	5.36	0.99	0.21	41.96	0.29	39.63	
2017-09	5.11	0.96	0.15	-1.85	0.23	-44.39	
2017-10	5.02	0.94	0.13	-39.29	0.21	-67.02	
2017-11	4.7	0.89	0.06	-66.88	0.14	-79.14	
2017-12	4.43	0.84	0	-84.44	0.08	-89.84	
