month	ct_avg_Tdx收盘价	股东人数
2006-12	7.87	133384	
2007-03	9.1	171595	
2007-06	11.2	214836	
2007-09	13.12	226834	
2007-12	11.95	272560	
2008-03	9.35	276915	
2008-06	7.05	268554	
2008-09	4.79	263062	
2008-12	4.27	266502	
2009-03	5.07	278998	
2009-06	5.68	249342	
2009-09	5.14	252315	
2009-12	5.67	236570	
2010-03	5.68	227555	
2010-06	4.47	223872	
2010-09	4.55	215604	
2010-12	4.27	212088	
2011-03	4.38	207425	
2011-06	3.87	204485	
2011-09	3.41	202261	
2011-12	3	199082	
2012-03	3.14	195646	
2012-06	3.28	190175	
2012-09	2.57	190321	
2012-12	2.46	188841	
2013-03	2.54	186037	
2013-06	2.12	187101	
2013-09	2.65	192633	
2013-12	2.48	188656	
2014-03	2.28	183177	
2014-06	2.35	179332	
2014-09	3.21	169422	
2014-12	5.4	178926	
2015-03	6.39	193892	
2015-06	10.11	262943	
2015-09	6.67	281941	
2015-12	7.26	242402	
2016-03	5.09	238981	
2016-06	4.76	221785	
2016-09	5.18	209269	
2016-12	5.2	205562	
2017-02	5.22	202907	
2017-03	5.31	200808	
2017-04	5.36	194904	
2017-09	5.11	196340	
2017-12	4.43	187239	
2018-03	3.95	178361	
2018-06	3.65	173250	
2018-09	3.45	168894	
2018-12	3.98	163903	
2019-03	4.69	153792	
2019-06	4.13	150195	
2019-09	4.77	144030	
2019-12	6.96	142174	
2020-03	6	157790	
2020-06	5.86	164217	
2020-09	6.06	181075	
2020-12	5.72	177839	
2021-02	4.91	171998	
2021-03	5.29	167261	
2021-05	5.37	154803	
2021-06	5.18	153715	
2021-09	5.2	134964	
2021-11	4.29	138356	
2021-12	4.23	149685	
2022-01	4.04	150732	
2022-02	4.38	138756	
2022-03	4.37	136524	
2022-04	5.09	127141.5	
2022-05	5.67	119958	
2022-06	6.09	129505	
2022-07	6.18	107749	
2022-08	7.37	106001	
2022-09	7.52	114801	
2022-12	5.99	149724	
2023-03	7.38	109442	
2023-06	5.89	124440	
2023-07	6.28	108751	
2023-09	6.18	99482	
2023-11	6.17	107914	
2023-12	5.87	109290	
2024-01	6.47	96283	
2024-03	7.6	87155.5	
2024-06	8.62	85806	
2024-07	8.16	83187.5	
2024-08	7.88	81572.67	
2024-09	6.87	90641.67	
2024-10	7.14	109393	
2024-11	6.71	116527.33	
2024-12	6.38	130891	
2025-01	6.67	116292.33	
