month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-11	17.81	0.87	
2011-12	15.69	0.62	
2012-01	15.96	0.62	
2012-02	18.34	0.83	
2012-03	17.73	0.74	
2012-04	18.06	0.74	
2012-05	18.4	0.75	
2012-06	18.65	0.74	
2012-07	17.19	0.58	
2012-08	17.79	0.61	
2012-09	19.85	0.77	
2012-10	20.43	0.79	
2012-11	18.87	0.63	
2012-12	18.99	0.61	
2013-01	19.75	0.65	
2013-02	19.29	0.59	
2013-03	17.93	0.46	
2013-04	15.92	0.28	
2013-05	14.75	0.17	
2013-06	13.08	0.03	
2013-07	11.48	-0.11	
2013-08	11.98	-0.07	
2013-09	12.53	-0.04	
2013-10	11.79	-0.11	
2013-11	11.27	-0.15	
2013-12	10.76	-0.2	
2014-01	9.84	-0.27	
2014-02	10.3	-0.24	
2014-03	10.15	-0.26	
2014-04	9.9	-0.28	
2014-05	9.59	-0.31	
2014-06	9.37	-0.33	
2014-07	9.65	-0.31	
2014-08	10.53	-0.25	
2014-09	10.55	-0.25	
2014-10	10.52	-0.26	
2014-11	10.86	-0.24	
2014-12	12.7	-0.12	
2015-01	15.08	0.04	
2015-02	14.1	-0.04	
2015-03	14.78	0	
2015-04	17.01	0.14	
2015-05	18.69	0.24	
2015-06	19.08	0.25	
2015-07	12.33	-0.19	
2015-08	12.55	-0.18	
2015-09	10.92	-0.29	
2015-10	12.11	-0.22	
2015-11	12.21	-0.21	
2015-12	12.15	-0.21	
2016-01	11.22	-0.27	
2016-02	11.81	-0.23	
2016-03	13.59	-0.11	
2016-04	13.73	-0.1	
2016-05	13.16	-0.13	
2016-06	13.93	-0.08	
2016-07	18.94	0.24	
2016-08	18.05	0.18	
2016-09	16.65	0.08	
2016-10	15.99	0.04	
2016-11	17.53	0.13	
2016-12	16.14	0.03	
2017-01	16.04	0.02	
2017-02	16.56	0.04	
2017-03	15.89	-0.01	
2017-04	15.98	-0.01	
2017-05	13.61	-0.16	
2017-06	13.23	-0.19	
2017-07	13.85	-0.15	
2017-08	14.72	-0.1	
2017-09	14.68	-0.1	
2017-10	13.78	-0.16	
2017-11	13.09	-0.2	
2017-12	12.76	-0.21	
2018-01	13.17	-0.18	
2018-02	11.81	-0.27	
2018-03	11.84	-0.26	
2018-04	12.57	-0.21	
2018-05	11.5	-0.27	
2018-06	10.23	-0.35	
2018-07	9.03	-0.42	
2018-08	8.83	-0.43	
2018-09	8.91	-0.42	
2018-10	10.14	-0.34	
2018-11	10.18	-0.34	
2018-12	10.94	-0.28	
2019-01	11.06	-0.27	
2019-02	11.33	-0.24	
2019-03	11.53	-0.22	
2019-04	11.24	-0.23	
2019-05	10.69	-0.26	
2019-06	12	-0.17	
2019-07	12.72	-0.11	
2019-08	13.06	-0.08	
2019-09	12.49	-0.12	
2019-10	11.56	-0.18	
2019-11	10.68	-0.23	
2019-12	10.8	-0.22	
2020-01	11.61	-0.15	
2020-02	10.86	-0.2	
2020-03	10.71	-0.21	
2020-04	11.29	-0.17	
2020-05	11.7	-0.13	
2020-06	11.82	-0.12	
2020-07	13.87	0.04	
2020-08	14.55	0.09	
2020-09	14.14	0.06	
2020-10	13.27	0	
2020-11	12.8	-0.03	
2020-12	12.08	-0.08	
2021-01	11.37	-0.13	
2021-02	11.57	-0.11	
2021-03	11.58	-0.1	
2021-04	11.35	-0.12	
2021-05	12.61	-0.01	
2021-06	12.08	-0.05	
2021-07	11.53	-0.09	
2021-08	11.26	-0.1	
2021-09	12.02	-0.04	
2021-10	11.69	-0.07	
2021-11	11.5	-0.08	
2021-12	11.23	-0.1	
2022-01	11.22	-0.1	
2022-02	11.32	-0.1	
2022-03	11.1	-0.11	
2022-04	10.59	-0.15	
2022-05	9.65	-0.23	
2022-06	10.05	-0.2	
2022-07	9.91	-0.21	
2022-08	10.22	-0.18	
2022-09	10.43	-0.17	
2022-10	10.37	-0.17	
2022-11	11.08	-0.12	
2022-12	11.1	-0.11	
2023-01	11.9	-0.05	
2023-02	12.08	-0.04	
2023-03	13.48	0.07	
2023-04	16.32	0.29	
2023-05	15.57	0.23	
2023-06	15	0.19	
2023-07	15.41	0.22	
2023-08	15.4	0.22	
2023-09	16.2	0.28	
2023-10	15.76	0.25	
2023-11	15.06	0.19	
2023-12	14.59	0.16	
2024-01	13.54	0.07	
2024-02	14.37	0.13	
2024-03	17	0.34	
2024-04	19.11	0.49	
2024-05	20.74	0.61	
2024-06	20.88	0.61	
2024-07	23.75	0.82	
2024-08	22.24	0.69	
2024-09	19.18	0.45	
2024-10	21.24	0.6	
2024-11	19.2	0.44	
2024-12	18.23	0.37	
2025-01	18.77	0.41	
2025-02	20.35	0.52	
