month	ct_avg_Tdx收盘价	股东人数
2003-09	8.96	46854	
2003-12	9.39	45790	
2004-03	9.9	46989	
2004-06	7.92	42529	
2004-09	6.47	41627	
2004-12	7.33	37598	
2005-03	6.77	34243	
2005-06	6.44	33892	
2005-09	7.2	33627	
2005-12	7.17	29169	
2006-03	11.51	19550	
2006-06	16.73	21925	
2006-09	18.34	31219	
2006-12	19.58	34494	
2007-03	31.57	16311	
2007-06	47.85	22131	
2007-09	134.62	41119	
2007-12	91.41	53660	
2008-03	100.62	64194	
2008-06	51.64	68939	
2008-09	27.89	74103	
2008-12	34.42	59951	
2009-03	53.02	80636	
2009-06	59.71	217026	
2009-09	56.35	238650	
2009-12	59.85	219482	
2010-03	49.23	224521	
2010-06	56.65	161955	
2010-09	35.55	251835	
2010-12	40.02	272199	
2011-03	37.06	292242	
2011-06	28.23	297039	
2011-09	25.28	287640	
2011-12	19.47	289041	
2012-03	22	285286	
2012-06	23.2	265334	
2012-09	16.38	281226	
2012-12	15.67	291334	
2013-03	14.8	324589	
2013-06	10.8	328427	
2013-09	10.17	334328	
2013-12	8.73	324984	
2014-03	8.24	322096	
2014-06	7.6	313038	
2014-09	8.51	307790	
2014-12	10.3	283879	
2015-03	11.99	281411	
2015-06	15.48	237793	
2015-09	8.85	243016	
2015-12	9.85	206607	
2016-03	11.02	207783	
2016-06	10.58	208699	
2016-09	12.65	259218	
2016-12	12.25	279856	
2017-03	12.07	257672	
2017-06	10.05	258349	
2017-09	11.11	244815	
2017-12	9.66	249812	
2018-03	8.96	251305	
2018-06	7.74	250965	
2018-09	6.72	248219	
2018-12	8.25	228024	
2019-03	8.69	225353	
2019-06	9.04	220595	
2019-09	9.39	225972	
2019-12	8.12	221504	
2020-03	8.05	219758	
2020-04	8.49	205335	
2020-06	8.89	203307	
2020-09	10.61	194523	
2020-12	9.07	202518	
2021-03	8.69	210082	
2021-06	9.07	200718	
2021-09	8.86	212344	
2021-12	8.27	222288	
2022-03	8.35	218302	
2022-06	7.4	219929	
2022-09	7.44	201655	
2022-12	7.92	183648	
2023-03	9.62	162168	
2023-06	10.71	157070	
2023-09	11.27	141323	
2023-12	10.15	154356	
2024-03	11.83	132369	
2024-06	14.52	125240	
2024-09	13.04	145271	
