month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2021-08	179.17	32.56	
2021-09	158.25	27.06	
2021-10	150.86	8.54	
2021-11	162.48	30.76	
2021-12	140.35	-11.8	
2022-01	118.87	-52.96	
2022-02	121.9	-57.48	
2022-03	121.29	-59.64	
2022-04	106.83	-74.58	
2022-05	108.73	-72.27	
2022-06	120.95	-59.48	
2022-07	118.57	-58.25	
2022-08	135.94	-16.46	
2022-09	120.5	-28.53	
2022-10	93.11	-61.83	
2022-11	105.21	-70.66	
2022-12	103.89	-75.57	
2023-01	102.63	-83.26	
2023-02	107.71	-55.54	
2023-03	126.35	-7.14	
2023-04	178.42	57.14	
2023-05	166.08	68.75	
2023-06	161.02	69.11	
2023-07	142.46	49.92	
2023-08	138.89	35.33	
2023-09	145.64	42.45	
2023-10	161.86	65.86	
2023-11	166.5	76.46	
2023-12	156.63	57.23	
2024-01	135.44	5.64	
2024-02	123.73	-27.55	
2024-03	151.67	4.21	
2024-04	141.79	-15.71	
2024-05	132.85	-62.05	
2024-06	143.33	-35.24	
2024-07	145.15	-8.39	
2024-08	145.27	15.95	
2024-09	128.42	-52.49	
2024-10	180.37	38.99	
2024-11	215.1	79.34	
2024-12	202.76	80.76	
2025-01	184.14	69.94	
