month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-08	0.72	-87.74	
2018-09	0.73	-76.79	
2018-10	0.73	-80.85	
2018-11	0.75	-52.19	
2018-12	0.71	-69.69	
2019-01	0.71	-80.88	
2019-02	0.76	-46.31	
2019-03	0.84	13.26	
2019-04	0.85	37.12	
2019-05	0.85	55.71	
2019-06	0.84	62.22	
2019-07	0.84	66.19	
2019-08	0.82	41.84	
2019-09	0.83	38.79	
2019-10	0.86	61.01	
2019-11	0.86	73.94	
2019-12	0.87	76.26	
2020-01	0.87	76.28	
2020-02	0.8	11.56	
2020-03	0.76	-33.4	
2020-04	0.72	-70.45	
2020-05	0.73	-76.14	
2020-06	0.72	-76.3	
2020-07	0.79	-37.15	
2020-08	0.81	-7.7	
2020-09	0.82	22.77	
2020-10	0.8	12.95	
2020-11	0.78	-17.64	
2020-12	0.76	-31.13	
2021-01	0.74	-62.19	
2021-02	0.77	-42.2	
2021-03	0.84	20.65	
2021-04	0.86	60.59	
2021-05	0.99	85.51	
2021-06	1.03	88.95	
2021-07	0.97	76.5	
2021-08	0.93	62.14	
2021-09	0.87	32.63	
2021-10	0.87	11.27	
2021-11	0.87	8.2	
2021-12	0.83	-30.67	
2022-01	0.92	2.26	
2022-02	0.96	43.41	
2022-03	0.93	45.85	
2022-04	1.03	66.45	
2022-05	0.98	58.41	
2022-06	1	62.37	
2022-07	1.07	81.89	
2022-08	1.04	78.73	
2022-09	1.11	92.98	
2022-10	1.09	84.54	
2022-11	1.06	65.46	
2022-12	1.09	80.72	
2023-01	1.12	89.95	
2023-02	1.09	71.47	
2023-03	1.06	30.05	
2023-04	1.09	22.84	
2023-05	1.14	70.18	
2023-06	1.11	67.41	
2023-07	1.11	61.9	
2023-08	1.14	80.94	
2023-09	1.13	76.52	
2023-10	1.13	69.12	
2023-11	1.08	13.07	
2023-12	1.05	-26.7	
2024-01	1.12	2.48	
2024-02	1.21	49.23	
2024-03	1.23	77.08	
2024-04	1.28	91.52	
2024-05	1.31	93.21	
2024-06	1.25	74.06	
2024-07	1.31	86.3	
2024-08	1.33	84.74	
2024-09	1.32	77.77	
2024-10	1.5	96.03	
2024-11	1.53	93.96	
2024-12	1.58	95.41	
2025-01	1.68	97.87	
2025-02	1.71	99.11	
