month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2010-05	6.39	0.45	
2010-06	6.42	0.44	
2010-07	6.54	0.44	
2010-08	7.68	0.67	
2010-09	8.65	0.85	
2010-10	9.49	1	
2010-11	9.33	0.93	
2010-12	10.8	1.19	
2011-01	10.82	1.15	
2011-02	12.34	1.4	
2011-03	14.04	1.66	
2011-04	15.13	1.8	
2011-05	13.63	1.46	
2011-06	14.49	1.56	
2011-07	15.62	1.68	
2011-08	13.75	1.31	
2011-09	10.58	0.75	
2011-10	10.75	0.75	
2011-11	10.41	0.67	
2011-12	9.05	0.44	
2012-01	9.29	0.46	
2012-02	9.9	0.53	
2012-03	9.46	0.45	
2012-04	9.86	0.49	
2012-05	9.64	0.44	
2012-06	9.21	0.36	
2012-07	8.49	0.24	
2012-08	8.35	0.21	
2012-09	8.65	0.24	
2012-10	9.45	0.34	
2012-11	9.41	0.32	
2012-12	10.53	0.46	
2013-01	11.07	0.52	
2013-02	11.66	0.58	
2013-03	10.33	0.38	
2013-04	10.75	0.42	
2013-05	10.21	0.33	
2013-06	8.51	0.1	
2013-07	8.25	0.06	
2013-08	9.35	0.19	
2013-09	9.43	0.18	
2013-10	9.19	0.14	
2013-11	9.59	0.18	
2013-12	10.41	0.26	
2014-01	9.4	0.13	
2014-02	9.47	0.13	
2014-03	8.96	0.06	
2014-04	10.28	0.2	
2014-05	9.78	0.13	
2014-06	9.66	0.11	
2014-07	10.33	0.17	
2014-08	10.83	0.22	
2014-09	10.63	0.19	
2014-10	10.26	0.13	
2014-11	10.52	0.15	
2014-12	11.91	0.29	
2015-01	12.81	0.37	
2015-02	11.96	0.27	
2015-03	12.61	0.33	
2015-04	14.61	0.52	
2015-05	14.48	0.49	
2015-06	15.2	0.55	
2015-07	12.43	0.26	
2015-08	12.12	0.22	
2015-09	11.25	0.13	
2015-10	11.26	0.13	
2015-11	10.99	0.1	
2015-12	10.63	0.07	
2016-01	9.2	-0.07	
2016-02	8.45	-0.14	
2016-03	9.8	0	
2016-04	10.42	0.07	
2016-05	9.23	-0.05	
2016-06	9.08	-0.06	
2016-07	9.93	0.02	
2016-08	10.71	0.11	
2016-09	10.88	0.12	
2016-10	10.66	0.1	
2016-11	11.46	0.18	
2016-12	11.29	0.15	
2017-01	11.69	0.18	
2017-02	13.11	0.31	
2017-03	13.43	0.33	
2017-04	13.77	0.36	
2017-05	13.17	0.29	
2017-06	13.88	0.35	
2017-07	15.37	0.48	
2017-08	15.5	0.48	
2017-09	15.98	0.51	
2017-10	16.56	0.55	
2017-11	17.92	0.67	
2017-12	19.3	0.78	
2018-01	21.47	0.96	
2018-02	22.04	0.98	
2018-03	21.18	0.88	
2018-04	21.7	0.91	
2018-05	22.79	0.98	
2018-06	23.3	0.99	
2018-07	23.34	0.97	
2018-08	25.37	1.11	
2018-09	23.81	0.95	
2018-10	22.6	0.83	
2018-11	22.29	0.78	
2018-12	20.74	0.64	
2019-01	20.49	0.61	
2019-02	23.38	0.81	
2019-03	24.75	0.9	
2019-04	28.1	1.13	
2019-05	26.42	0.97	
2019-06	27.62	1.04	
2019-07	29.07	1.12	
2019-08	27.51	0.99	
2019-09	29.59	1.12	
2019-10	29.84	1.11	
2019-11	31.44	1.2	
2019-12	34.64	1.39	
2020-01	37.01	1.51	
2020-02	36.21	1.41	
2020-03	38.91	1.54	
2020-04	40.95	1.62	
2020-05	41.63	1.61	
2020-06	39.77	1.45	
2020-07	43.06	1.6	
2020-08	44.52	1.63	
2020-09	42.68	1.48	
2020-10	39.48	1.25	
2020-11	40.55	1.27	
2020-12	38.68	1.13	
2021-01	39.55	1.14	
2021-02	37.94	1.02	
2021-03	38.23	1.01	
2021-04	36.8	0.91	
2021-05	36.22	0.85	
2021-06	33.78	0.71	
2021-07	29.57	0.48	
2021-08	31.06	0.54	
2021-09	34.46	0.69	
2021-10	30.7	0.49	
2021-11	28.7	0.38	
2021-12	30.68	0.46	
2022-01	31.8	0.49	
2022-02	32.38	0.5	
2022-03	29.25	0.35	
2022-04	30.24	0.38	
2022-05	29.08	0.32	
2022-06	27.9	0.25	
2022-07	28.25	0.26	
2022-08	26.21	0.16	
2022-09	24.68	0.08	
2022-10	22.51	-0.02	
2022-11	22.26	-0.03	
2022-12	23.53	0.02	
2023-01	23.55	0.01	
2023-02	24.65	0.05	
2023-03	24.18	0.03	
2023-04	22.99	-0.03	
2023-05	21.76	-0.08	
2023-06	21.07	-0.12	
2023-07	20.93	-0.13	
2023-08	22.62	-0.06	
2023-09	22.84	-0.05	
2023-10	21.4	-0.11	
2023-11	20.55	-0.15	
2023-12	19.13	-0.21	
2024-01	19.54	-0.2	
2024-02	20.85	-0.15	
2024-03	20.12	-0.18	
2024-04	19.7	-0.2	
2024-05	21.22	-0.14	
2024-06	20.99	-0.16	
2024-07	22.06	-0.12	
2024-08	20.27	-0.19	
2024-09	19.08	-0.24	
2024-10	23.12	-0.09	
2024-11	23.71	-0.07	
2024-12	22.61	-0.12	
2025-01	21.82	-0.15	
2025-02	21.65	-0.16	
