month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2006-08	1.35	45.39	
2006-09	1.43	47.19	
2006-10	1.39	32.09	
2006-11	1.23	-14.2	
2006-12	1.24	-26.74	
2007-01	1.35	-15.89	
2007-02	1.51	27.8	
2007-03	1.68	52.44	
2007-04	1.98	74.79	
2007-05	2.32	87.15	
2007-06	1.93	74.57	
2007-07	1.65	43.51	
2007-08	1.85	57.22	
2007-09	1.94	69.95	
2007-10	1.68	29.86	
2007-11	1.54	-17.86	
2007-12	1.67	-11.96	
2008-01	1.9	28.65	
2008-02	1.8	25	
2008-03	1.78	21.26	
2008-04	1.44	-56.76	
2008-05	1.46	-70.27	
2008-06	1.22	-90.04	
2008-07	1.13	-86.76	
2008-08	0.94	-96.94	
2008-09	0.78	-98.36	
2008-10	0.64	-99.42	
2008-11	0.63	-89.6	
2008-12	0.84	-64.6	
2009-01	0.91	-43.93	
2009-02	1.02	-20.89	
2009-03	1.05	0.24	
2009-04	1.26	27.42	
2009-05	1.36	40.23	
2009-06	1.4	55.36	
2009-07	1.44	73.02	
2009-08	1.32	63.61	
2009-09	1.29	38.88	
2009-10	1.37	54.97	
2009-11	1.49	79	
2009-12	1.58	85.71	
2010-01	1.64	92.01	
2010-02	1.56	78.39	
2010-03	1.66	92	
2010-04	1.73	92.56	
2010-05	1.39	36.52	
2010-06	1.34	-1.27	
2010-07	1.28	-25.65	
2010-08	1.56	9.9	
2010-09	1.58	34.45	
2010-10	1.54	32.31	
2010-11	1.66	51.83	
2010-12	1.65	59.08	
2011-01	1.52	20.13	
2011-02	1.56	12.5	
2011-03	1.66	57.1	
2011-04	1.71	79.14	
2011-05	1.67	72.32	
2011-06	1.51	19.86	
2011-07	1.52	-9.95	
2011-08	1.39	-50.82	
2011-09	1.3	-77.34	
2011-10	1.2	-91.35	
2011-11	1.27	-83.32	
2011-12	1.09	-97.73	
2012-01	0.99	-97.62	
2012-02	1.06	-83.71	
2012-03	1.09	-75.33	
2012-04	1.15	-60.4	
2012-05	1.09	-61.77	
2012-06	1.02	-83.12	
2012-07	0.92	-91.15	
2012-08	0.94	-88.04	
2012-09	0.95	-80.04	
2012-10	0.97	-67.21	
2012-11	0.93	-73.74	
2012-12	0.93	-77.55	
2013-01	1	-29.51	
2013-02	1.01	-3.04	
2013-03	1.02	15.43	
2013-04	0.95	-21.78	
2013-05	1	-7.75	
2013-06	0.93	-2.99	
2013-07	0.89	-57.92	
2013-08	1.06	-3.53	
2013-09	1.52	71.71	
2013-10	1.9	90.58	
2013-11	1.54	79.21	
2013-12	1.39	63.92	
2014-01	1.63	66.24	
2014-02	1.96	89.51	
2014-03	1.69	72.7	
2014-04	1.66	63.39	
2014-05	1.85	84.24	
2014-06	1.79	77.5	
2014-07	1.8	73.21	
2014-08	1.92	88.44	
2014-09	2.08	95.75	
2014-10	2.23	92.66	
2014-11	2.37	96.47	
2014-12	2.05	66.89	
2015-01	1.92	29.46	
2015-02	2.08	44.88	
2015-03	2.83	82.87	
2015-04	3.05	91.03	
2015-05	3.34	97.86	
