month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-11	3.8	0.93	-0.4	-75.12	-0.28	-73.74	
2012-12	3.8	0.93	-0.4	-78.95	-0.28	-77.55	
2013-01	4.09	1	-0.34	-30	-0.24	-29.51	
2013-02	4.15	1.01	-0.33	-0.59	-0.23	-3.04	
2013-03	4.17	1.02	-0.31	19.64	-0.22	15.43	
2013-04	3.9	0.95	-0.35	-19.3	-0.27	-21.78	
2013-05	4.1	1	-0.31	-7.43	-0.24	-7.75	
2013-06	3.83	0.93	-0.35	1.63	-0.3	-2.99	
2013-07	3.65	0.89	-0.37	-56.06	-0.33	-57.92	
2013-08	4.37	1.06	-0.23	-3.81	-0.2	-3.53	
2013-09	6.23	1.52	0.1	74.95	0.14	71.71	
2013-10	7.78	1.9	0.36	90.53	0.42	90.58	
2013-11	6.3	1.54	0.11	79.25	0.15	79.21	
2013-12	5.71	1.39	0.01	64.24	0.03	63.92	
2014-01	6.68	1.63	0.18	66.88	0.21	66.24	
2014-02	8.02	1.96	0.42	90.07	0.44	89.51	
2014-03	6.91	1.69	0.22	73	0.24	72.7	
2014-04	6.82	1.66	0.2	64.07	0.21	63.39	
2014-05	7.57	1.85	0.33	84.15	0.34	84.24	
2014-06	7.31	1.79	0.29	77.5	0.3	77.5	
2014-07	7.39	1.8	0.3	73.33	0.29	73.21	
2014-08	7.85	1.92	0.37	88.22	0.38	88.44	
2014-09	8.53	2.08	0.49	96.13	0.49	95.75	
2014-10	9.13	2.23	0.59	92.81	0.59	92.66	
2014-11	9.73	2.37	0.68	96.16	0.68	96.47	
2014-12	8.39	2.05	0.44	66.81	0.44	66.89	
2015-01	7.86	1.92	0.35	29.33	0.35	29.46	
2015-02	8.53	2.08	0.46	45.06	0.45	44.88	
2015-03	11.59	2.83	0.96	82.22	0.97	82.87	
2015-04	12.52	3.05	1.09	91.37	1.09	91.03	
2015-09	24.35	5.81	2.93	99.01	2.7	98.04	
2015-10	29.56	7.21	3.6	97.37	3.45	97.37	
2015-11	45.33	10.67	5.67	99.44	5.24	99.49	
2015-12	47.64	11.62	5.62	91.03	5.42	90.76	
2016-01	31.83	7.76	3.29	69.2	3.15	67.01	
2016-02	32.97	8.04	3.3	62.5	3.17	59.4	
2016-03	29.77	7.26	2.77	42.31	2.65	39.48	
2016-04	32.69	7.97	3.01	48.3	2.89	44.87	
2016-05	29.31	7.15	2.5	13.9	2.4	8.16	
2016-06	29.99	7.52	2.49	4.96	2.48	5.36	
2016-07	16.58	8.15	0.91	-37.8	2.67	33.5	
2016-08	15.54	7.64	0.77	-57.53	2.35	10.79	
2016-09	14.72	7.24	0.66	-75.54	2.09	-29.29	
2016-10	15.61	7.67	0.75	-69.75	2.18	-20.37	
2016-11	17.89	8.8	0.98	-55.4	2.55	36.12	
2016-12	15.09	7.42	0.65	-71.55	1.91	6.66	
2017-01	13.9	6.83	0.51	-84.18	1.62	-28.17	
2017-02	12.71	6.25	0.37	-91.92	1.35	-62.6	
2017-03	11.73	5.76	0.25	-96.27	1.12	-80.51	
2017-04	12.16	5.98	0.29	-84.97	1.16	-77.08	
2017-05	12.79	6.29	0.34	-68.66	1.23	-61.47	
2017-06	13.91	6.83	0.44	-44.68	1.37	-39.65	
2017-07	9.52	6.33	-0.02	-78.4	1.16	-57.57	
2017-08	8.98	6.38	-0.08	-88.24	1.14	-51.09	
2017-09	9.84	6.98	0	-76.02	1.3	4.08	
2017-10	11.4	8.09	0.15	-55.62	1.6	37.24	
2017-11	12.38	8.78	0.24	-21.71	1.76	58.65	
2017-12	13.42	9.53	0.33	9.23	1.92	77.68	
2018-01	13.99	9.93	0.38	26.42	1.96	86.4	
2018-02	14.16	10.05	0.38	38.1	1.92	89.52	
2018-03	14.21	10.08	0.38	40.91	1.86	87.91	
2018-04	11.46	8.13	0.1	-6.75	1.26	40.23	
2018-05	11.61	8.24	0.11	-23.05	1.26	20.13	
2018-06	12.06	8.63	0.15	-17.23	1.32	20.72	
2018-07	10.25	8.81	-0.03	-51.54	1.32	13.56	
