month	ct_avg_Tdx收盘价	股东人数
2004-09	11.26	17466	
2004-12	11.7	16760	
2005-03	12.02	13168	
2005-06	6.18	18743	
2005-09	8.15	17354	
2005-12	6.36	20525	
2006-03	6.16	16742	
2006-06	7.15	15806	
2006-09	5.87	17350	
2006-12	5.1	17611	
2007-03	6.9	21958	
2007-06	7.91	34038	
2007-09	7.96	36888	
2007-12	6.85	35010	
2008-03	7.28	35778	
2008-06	5	33493	
2008-09	3.21	32188	
2008-12	3.43	36271	
2009-03	4.31	34545	
2009-06	5.73	39689	
2009-09	5.3	41361	
2009-12	6.49	38690	
2010-03	6.81	34455	
2010-06	5.49	36339	
2010-09	6.47	35626	
2010-12	6.75	34301	
2011-03	6.8	33597	
2011-06	6.17	31739	
2011-09	5.34	30361	
2011-12	4.49	30644	
2012-03	4.48	29937	
2012-06	4.19	29983	
2012-09	3.9	29662	
2012-12	3.8	29986	
2013-03	4.17	28277	
2013-06	3.83	27440	
2013-09	6.23	29927	
2013-12	5.71	27369	
2014-03	6.91	32730	
2014-06	7.31	31634	
2014-09	8.53	24033	
2014-12	8.39	27369	
2015-03	11.59	35146	
2015-09	24.35	38277	
2015-12	47.64	61043	
2016-03	29.77	50842	
2016-06	29.99	43993	
2016-09	14.72	39762	
2016-12	15.09	42091	
2017-03	11.73	108000	
2017-06	13.91	83269.5	
2017-09	9.84	55515	
2017-12	13.42	55132	
2018-03	14.21	69964	
2018-06	12.06	78838	
2018-09	8	134296	
2018-12	5.92	180780	
2019-03	6.75	248542	
2019-06	5.44	224446	
2019-09	5.5	198372	
2019-12	5.97	170298	
2020-03	4.79	199951	
2020-06	5.3	170147	
2020-09	7.55	140108	
2020-12	9.91	130438	
2021-03	10.25	200541	
2021-06	9.48	209901	
2021-09	7.32	286024	
2021-12	7.68	259677	
2022-03	6.66	282269	
2022-06	6.45	271373	
2022-09	5.51	290052	
2022-12	6.56	250692	
2023-03	6.59	251631	
2023-06	6.9	231368	
2023-09	7.39	203926	
2023-12	6.15	223468	
2024-03	6.45	215202	
2024-06	6.21	213017	
2024-09	5.75	208038	
