month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-10	3.93	0.45	-0.65	-51.06	-0.62	-49.94	
2005-11	3.73	0.42	-0.66	-77.31	-0.64	-74.07	
2005-12	3.64	0.42	-0.67	-83.4	-0.64	-80.32	
2006-01	4.12	0.47	-0.62	-29.97	-0.6	-29.41	
2006-02	4.15	0.47	-0.62	1.89	-0.6	0.21	
2006-03	4.12	0.47	-0.62	11.8	-0.59	13.51	
2006-04	5.03	0.57	-0.53	50.47	-0.51	45.76	
2006-05	7.52	0.86	-0.29	80.75	-0.26	79.61	
2006-06	7.95	0.87	-0.25	88.47	-0.24	84.01	
2006-07	5.53	0.83	-0.47	69.56	-0.28	81.76	
2006-08	4.9	0.72	-0.53	44.92	-0.37	63.2	
2006-09	5.29	0.77	-0.48	51.62	-0.32	65.26	
2006-10	5.65	0.83	-0.44	61.08	-0.27	75.26	
2006-11	4.94	0.72	-0.51	13.96	-0.36	35.92	
2006-12	5.16	0.75	-0.48	9.44	-0.33	30.53	
2007-01	5.99	0.88	-0.39	41.12	-0.21	53.35	
2007-02	6.96	1.02	-0.29	75.06	-0.09	85.3	
2007-03	8.24	1.2	-0.16	86	0.07	93.83	
2007-04	9.7	1.42	-0.01	94.9	0.27	98	
2007-05	11.87	1.74	0.21	94.64	0.54	98.21	
2007-06	9.08	1.33	-0.08	74.92	0.18	76.4	
2007-07	8.38	1.24	-0.15	55.92	0.1	56.78	
2007-08	10.58	1.57	0.08	79.54	0.38	80.55	
2007-09	10.63	1.57	0.08	82.19	0.37	82.9	
2007-10	9.19	1.36	-0.06	53.52	0.19	53.77	
2007-11	8.34	1.24	-0.15	12.22	0.09	13.6	
2007-12	9.02	1.34	-0.07	12.5	0.18	14.64	
2008-01	10.32	1.53	0.07	48.42	0.35	50.04	
2008-02	10.39	1.54	0.08	56.78	0.36	57.86	
2008-03	10.46	1.55	0.1	61.48	0.37	62.84	
2008-04	8.65	1.28	-0.09	25.43	0.13	25.59	
2008-05	7.83	1.16	-0.17	-33.36	0.04	-30.94	
2008-06	6.58	0.97	-0.29	-71.34	-0.12	-70.8	
2008-07	6.61	0.98	-0.27	-77.21	-0.1	-77.21	
2008-08	5.36	0.79	-0.4	-88.61	-0.26	-88.73	
2008-09	4.57	0.68	-0.48	-92.48	-0.36	-91.73	
2008-10	3.78	0.56	-0.56	-98.66	-0.46	-98.62	
2008-11	4.07	0.6	-0.52	-85.36	-0.41	-85.22	
2008-12	4.55	0.67	-0.45	-69.76	-0.34	-69.6	
2009-01	4.66	0.69	-0.43	-58.27	-0.31	-58.63	
2009-02	5.66	0.84	-0.29	-27.72	-0.14	-27.63	
2009-03	5.73	0.85	-0.27	-8.77	-0.12	-8.48	
2009-04	6.42	0.95	-0.17	19.73	-0.01	20.45	
2009-05	6.85	1.02	-0.11	36.76	0.06	36.91	
2009-06	7.2	1.07	-0.06	47.12	0.13	47.4	
2009-07	8.52	1.26	0.13	69.57	0.33	70.19	
2009-08	10.5	1.56	0.4	84.4	0.64	84.74	
2009-09	10.64	1.58	0.43	86.97	0.68	87.01	
2009-10	11.91	1.76	0.6	93.58	0.85	93.81	
2009-11	13.08	1.95	0.76	96.43	1.05	96.73	
2009-12	13.42	1.99	0.8	93.87	1.07	93.17	
2010-01	14.71	2.18	0.97	97.5	1.27	97.41	
2010-02	12.25	1.82	0.64	69.17	0.88	68.21	
2010-03	12.47	1.85	0.66	55.2	0.89	53.07	
2010-04	13.49	2	0.79	67.45	1.04	66.41	
2010-05	10.84	1.61	0.44	17.41	0.63	15.49	
2010-06	10.95	1.62	0.45	-6.39	0.62	-8.55	
2010-07	9.53	1.41	0.26	-31.82	0.41	-33	
2010-08	11.25	1.67	0.49	-17.86	0.67	-19.48	
2010-09	11.97	1.77	0.58	9.35	0.75	7.05	
2010-10	11.64	1.72	0.54	-9.04	0.7	-11.11	
2010-11	12.77	1.89	0.68	30.88	0.85	29.02	
2010-12	11.93	1.77	0.57	29.02	0.72	27.83	
2011-01	10.29	1.52	0.35	-28.57	0.48	-29.42	
2011-02	10.57	1.56	0.39	-44.35	0.51	-43.63	
2011-03	11.4	1.69	0.49	-18.21	0.62	-20.85	
2011-04	10.95	1.62	0.43	-26.97	0.54	-28.2	
2011-05	10.04	1.49	0.31	-66.2	0.42	-67.82	
2011-06	9.32	1.38	0.21	-79.8	0.3	-80.19	
2011-07	10.13	1.5	0.32	-65.18	0.42	-65.22	
2011-08	9.27	1.37	0.2	-84.82	0.28	-84.47	
2011-09	8.7	1.29	0.13	-94.94	0.21	-94.22	
2011-10	8.22	1.22	0.06	-97.21	0.14	-96.6	
2011-11	8.42	1.25	0.09	-86.73	0.16	-86.44	
2011-12	6.9	1.02	-0.11	-98.09	-0.06	-97.85	
2012-01	6.19	0.92	-0.2	-95.65	-0.15	-95.18	
2012-02	6.8	1.01	-0.12	-80.49	-0.06	-80.58	
2012-03	7.09	1.05	-0.08	-72.41	-0.03	-71.92	
2012-04	7.14	1.06	-0.08	-68.33	-0.03	-68.22	
2012-05	7.18	1.06	-0.07	-54.1	-0.03	-54.99	
2012-06	6.82	1.01	-0.12	-71.05	-0.07	-72.14	
2012-07	6.24	0.92	-0.19	-86.08	-0.16	-86.36	
2012-08	6.25	0.93	-0.19	-83.7	-0.15	-82.65	
2012-09	6.53	0.97	-0.15	-67.95	-0.11	-63.66	
2012-10	6.36	0.95	-0.17	-75.55	-0.14	-73.66	
2012-11	6	0.9	-0.22	-91.15	-0.18	-87.83	
2012-12	5.9	0.88	-0.23	-84.18	-0.2	-82.99	
2013-01	6.61	0.99	-0.14	-45.09	-0.11	-40.94	
2013-02	7.12	1.06	-0.08	-5.36	-0.05	-1.61	
2013-03	7.86	1.17	0.02	32.19	0.05	35.25	
2013-04	7.56	1.13	-0.02	40.08	0.01	43.95	
2013-05	8.51	1.27	0.09	67.94	0.12	71.55	
2013-06	7.53	1.12	-0.04	60.98	-0.01	63.18	
2013-07	7.23	1.08	-0.08	35.37	-0.05	36.65	
2013-08	8.09	1.21	0.03	70.9	0.06	73.3	
2013-09	7.96	1.19	0.01	75.66	0.03	76.93	
2013-10	8.36	1.25	0.05	85.91	0.08	85.76	
2013-11	8.12	1.22	0.01	65.6	0.04	66.5	
2013-12	8.63	1.29	0.07	88.88	0.09	87.95	
2014-01	8.25	1.24	0.02	68.88	0.05	68.54	
2014-02	10.71	1.61	0.31	96.48	0.34	95.48	
2014-03	11.61	1.74	0.41	95.96	0.44	95.83	
2014-04	11.6	1.74	0.39	89.92	0.43	90.35	
2014-05	10.57	1.58	0.26	72.37	0.28	71.88	
2014-06	11.81	1.77	0.4	87.95	0.42	87.5	
2014-07	13.82	2.07	0.61	95.88	0.64	96.08	
2014-08	14.84	2.23	0.71	97.23	0.74	96.98	
2014-09	18.4	2.76	1.1	98.98	1.12	98.98	
2014-10	17.38	2.61	0.96	85.91	0.98	86.06	
2014-11	16.27	2.44	0.81	74.2	0.83	74.11	
2014-12	15.7	2.36	0.73	61.34	0.75	61.49	
2015-01	15.38	2.31	0.68	41.34	0.7	41.56	
2015-02	19.17	2.88	1.06	76.25	1.09	76.55	
2015-03	23.86	3.58	1.51	94.16	1.54	94.16	
2015-04	24.22	3.64	1.5	89.67	1.53	89.84	
2015-05	26.84	4.03	1.71	92.9	1.74	93.03	
2015-06	32.99	4.95	2.25	93.28	2.28	93.41	
2015-07	22.46	3.07	1.18	62.22	1.01	50.85	
2015-08	22.94	3.45	1.2	54.12	1.23	51.57	
2015-09	16.6	2.49	0.58	5.04	0.6	-0.18	
2015-10	21.54	3.24	1.03	8.25	1.05	2.21	
2015-11	26.2	3.94	1.43	45.37	1.46	42.43	
2015-12	23.38	3.51	1.14	28.84	1.17	34.55	
2016-01	20.39	3.06	0.85	3.3	0.87	8.84	
2016-02	17.62	2.65	0.59	-42.92	0.61	-43.15	
2016-03	17.3	2.6	0.55	-60.83	0.56	-60.98	
2016-04	17.88	2.69	0.59	-62.23	0.6	-62.23	
2016-05	19	2.85	0.67	-57.06	0.69	-57.02	
