month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2020-08	6.61	1.42	
2020-09	7.7	1.75	
2020-10	8.08	1.82	
2020-11	7.74	1.63	
2020-12	8.15	1.71	
2021-01	10.1	2.25	
2021-02	10.68	2.33	
2021-03	8.79	1.67	
2021-04	9.15	1.72	
2021-05	10.37	1.99	
2021-06	11.88	2.32	
2021-07	14.11	2.79	
2021-08	17.18	3.43	
2021-09	18.63	3.59	
2021-10	18.92	3.46	
2021-11	19.77	3.46	
2021-12	18.51	3.02	
2022-01	15.9	2.34	
2022-02	15.51	2.16	
2022-03	16.14	2.19	
2022-04	13.69	1.64	
2022-05	14.12	1.65	
2022-06	16.55	2.03	
2022-07	18.39	2.26	
2022-08	20.08	2.44	
2022-09	19.76	2.29	
2022-10	18.61	2.01	
2022-11	18.76	1.95	
2022-12	17.61	1.71	
2023-01	17.48	1.62	
2023-02	18.11	1.66	
2023-03	17.28	1.48	
2023-04	18.29	1.57	
2023-05	18.71	1.56	
2023-06	17.89	1.4	
2023-07	17.58	1.31	
2023-08	15.5	1.01	
2023-09	13.77	0.76	
2023-10	11.93	0.51	
2023-11	11.86	0.49	
2023-12	11.03	0.38	
2024-01	10.33	0.28	
2024-02	9.11	0.12	
2024-03	9.84	0.2	
2024-04	8.71	0.06	
2024-05	8.9	0.07	
2024-06	8.58	0.02	
2024-07	7.92	-0.06	
2024-08	7.11	-0.16	
2024-09	6.37	-0.25	
2024-10	9.71	0.13	
2024-11	9.8	0.13	
2024-12	9.15	0.04	
2025-01	8.19	-0.07	
