month	ct_avg_Tdx收盘价	人均持股
2010-06	93.21	1703.5	
2010-09	116.66	4232	
2010-12	153.82	2561	
2011-03	141.63	2151	
2011-06	55.81	8901	
2011-09	61.36	10495	
2011-12	45.85	9516	
2012-03	43.63	9717	
2012-06	49	11530	
2012-09	46.76	12676	
2012-12	54.24	13993	
2013-03	65.48	15855	
2013-06	57.16	16889	
2013-09	51.15	14977	
2013-12	44.15	9846	
2014-03	40.74	8329	
2014-06	38.23	7841	
2014-09	31.02	11506	
2014-12	30.18	10751	
2015-03	37.18	12185	
2015-06	46.93	9031	
2015-09	15.44	13996	
2015-12	18.39	15250	
2016-03	14.35	16272	
2016-06	14.82	23020	
2016-09	15.96	22730	
2016-12	16.53	25995	
2017-02	17.02	26453	
2017-03	16.45	25224	
2017-06	15.93	29854	
2017-09	17.8	34715	
2017-12	24.59	40683	
2018-03	29.35	41854	
2018-06	31.87	31234	
2018-09	26.17	31213	
2018-12	22.31	29563	
2019-03	25.78	30604	
2019-06	27.91	37461	
2019-09	27.84	26212	
2019-12	22.64	24229	
2020-03	21.88	17735	
2020-06	21.08	18966	
2020-09	23.88	22751	
2020-12	20	21033	
2021-03	20.81	23122	
2021-06	20.5	19341	
2021-09	18.31	18019	
2021-12	18.71	19315	
2022-03	17.11	18058	
2022-06	18.69	23071	
2022-09	21.39	28929	
2022-12	23.85	27596	
2023-03	27.69	32137	
2023-06	29.79	34803	
2023-09	27.77	37396	
2023-12	28.61	41117	
2024-03	29.17	44658	
2024-06	31.73	41760	
2024-09	29.77	38774	
