month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-10	2.26	-82.51	
2018-11	2.72	-50.41	
2018-12	3.12	8.44	
2019-01	2.89	13.15	
2019-02	3.14	41.61	
2019-03	3.78	63.52	
2019-04	3.43	56.21	
2019-05	3.22	44.33	
2019-06	3.07	31.53	
2019-07	3.23	34.32	
2019-08	3.29	49.67	
2019-09	3.28	40.31	
2019-10	3.44	69.15	
2019-11	3.9	86.69	
2019-12	4.71	94.6	
2020-01	5.83	97.93	
2020-02	6.57	97.05	
2020-03	5.26	73.21	
2020-04	5.16	64.84	
2020-05	5.81	79.86	
2020-06	6.52	89.87	
2020-07	7.63	92.43	
2020-08	8.23	94.6	
2020-09	8.93	96.96	
2020-10	10.18	98.1	
2020-11	10.58	95.41	
2020-12	12.62	97.09	
2021-01	14.73	92.68	
2021-02	13.14	80.83	
2021-03	11.85	61.72	
2021-04	12.58	64.5	
2021-05	14.76	85.71	
2021-06	19.99	94.39	
2021-07	26.16	98.29	
2021-08	27.77	93.99	
2021-09	29.6	96.25	
2021-10	29.3	89.34	
2021-11	27.98	75.53	
2021-12	25.94	48.8	
2022-01	26.47	44.97	
2022-02	25.47	26.45	
2022-03	23.52	-2.72	
2022-04	20.25	-29.79	
2022-05	21.92	-30.08	
2022-06	25.05	-5.61	
2022-07	24.16	-7.23	
2022-08	21.78	-51.55	
2022-09	19.1	-71.85	
2022-10	17.15	-81.53	
2022-11	15.84	-86.44	
2022-12	14.17	-90.26	
2023-01	15.42	-80.53	
2023-02	14.29	-86.61	
2023-03	11.61	-97.05	
2023-04	11.64	-89.8	
2023-05	10.49	-97.99	
2023-06	9.75	-95.13	
2023-07	9.75	-91.96	
2023-08	8.9	-87.07	
2023-09	6.49	-99.73	
2023-10	6.43	-92.23	
2023-11	6.75	-82.27	
2023-12	5.74	-94.6	
2024-01	5.28	-97.61	
2024-02	4.46	-96.04	
2024-03	4.63	-90.35	
2024-04	4.38	-95.13	
2024-05	4.31	-93.17	
2024-06	3.89	-98.97	
2024-07	3.28	-98.33	
2024-08	3.01	-97.81	
2024-09	2.93	-93.56	
2024-10	3.71	-61.36	
2024-11	4.17	-27.46	
2024-12	3.79	-28.86	
2025-01	3.29	-59.97	
2025-02	3.17	-66.07	
