month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1999-07	4.84	25.61	
1999-08	4.98	44.6	
1999-09	5.15	55.76	
1999-10	4.87	50.61	
1999-11	4.48	13.43	
1999-12	4.05	-31.89	
2000-01	4.02	-46.43	
2000-02	4.08	-50.97	
2000-03	4.47	-31.06	
2000-04	4.93	12.68	
2000-05	4.8	21.38	
2000-06	5.81	58.36	
2000-07	7.03	81.59	
2000-08	7.97	89.95	
2000-09	6.84	75.49	
2000-10	6.51	59.4	
2000-11	7.15	71.92	
2000-12	7.07	68.41	
2001-01	7.31	77.74	
2001-02	7.11	67.96	
2001-03	7.07	47.44	
2001-04	7.32	73.17	
2001-05	7.43	80.09	
2001-06	7.26	68.08	
2001-07	6.82	13.43	
2001-08	6.22	-38.28	
2001-09	6.05	-64.15	
2001-10	5.17	-82.79	
2001-11	5.63	-74.57	
2001-12	5.58	-76.53	
2002-01	4.91	-90.13	
2002-02	5.12	-81.34	
2002-03	5.46	-65.43	
2002-04	5.61	-47.24	
2002-05	6.33	-2.58	
2002-06	6.49	15.58	
2002-07	7.17	48.64	
2002-08	7.12	62.91	
2002-09	6.72	51.65	
2002-10	6.63	44.85	
2002-11	7.85	82.61	
2002-12	8.28	92.21	
2003-01	8.36	90.74	
2003-02	8.97	98.33	
2003-03	10.89	99.49	
2003-04	15.19	98.98	
2003-05	18.2	99.23	
2003-06	17.2	87.5	
2003-07	17.02	84.12	
2003-08	14.73	55.78	
2003-09	14.34	43.32	
2003-10	14.52	35.32	
2003-11	16.22	61.61	
2003-12	15.69	52.72	
2004-01	16.32	60.51	
2004-02	17.36	77.68	
2004-03	17.17	76.5	
2004-04	15.74	39.67	
2004-05	12.7	-10.6	
2004-06	9.57	-62.38	
2004-07	8.51	-83.81	
2004-08	8.41	-84.16	
2004-09	7.83	-86.4	
2004-10	6.59	-92.8	
2004-11	6	-95.29	
2004-12	5.91	-92.94	
2005-01	5.3	-95.45	
2005-02	6.35	-73.28	
2005-03	5.78	-73.95	
2005-04	5.36	-86.39	
2005-05	5.45	-84.49	
