month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-03	30.77	3.13	0.07	21.08	0.31	27.21	
2023-04	31.95	3.25	0.12	38.72	0.35	41.49	
2023-05	30	3.05	0.06	8.35	0.26	11.61	
2023-06	29.66	3.02	0.06	-6.03	0.23	-6.52	
2023-07	31.24	3.19	0.12	12.33	0.3	12.67	
2023-08	31.68	3.25	0.16	27.52	0.31	33.97	
2023-09	31.25	3.2	0.16	26.43	0.29	32.28	
2023-10	31.4	3.22	0.17	29.04	0.29	36.19	
2023-11	30.57	3.13	0.14	-5.64	0.25	6.98	
2023-12	28.81	2.95	0.08	-60.76	0.17	-49.79	
2024-01	25.74	2.64	-0.04	-91.07	0.04	-81.78	
2024-02	24.09	2.47	-0.09	-91.45	-0.03	-84.7	
2024-03	25.54	2.62	-0.03	-81.85	0.02	-78.66	
2024-04	25.5	2.61	-0.03	-80.09	0.02	-79.24	
2024-05	28.29	2.9	0.07	-43.53	0.12	-43.48	
2024-06	29.53	3.03	0.12	-3.9	0.17	-2.96	
2024-07	30.77	3.18	0.17	16.93	0.22	19.45	
2024-08	30.91	3.2	0.17	36.36	0.22	37.74	
2024-09	30.66	3.17	0.16	39.85	0.2	41.73	
2024-10	36.55	3.78	0.37	67.56	0.42	68.35	
2024-11	36.59	3.79	0.36	75.85	0.41	76.79	
2024-12	37.97	3.93	0.4	89.45	0.45	90.1	
2025-01	37.26	3.86	0.37	83.28	0.41	83.78	
2025-02	38.22	3.96	0.39	95.89	0.44	96.07	
