month	ct_avg_Tdx收盘价	人均持股
2014-12	52.45	755.5	
2015-03	57.69	2572	
2015-06	46.59	4014	
2015-09	27.66	4770	
2015-12	35.83	18482	
2016-03	32.26	21292	
2016-06	17.26	38077	
2016-09	18.17	39164	
2016-12	16.2	33501	
2017-03	18.95	43383.5	
2017-04	20.84	47193	
2017-06	20.46	52365	
2017-08	20.67	43741	
2017-09	22.71	57353	
2017-12	20.34	72211	
2018-03	23.53	83707	
2018-06	23.49	86676	
2018-09	21.47	75177	
2018-12	17.08	68921	
2019-03	21.39	72719	
2019-06	18.53	72983	
2019-09	20.66	70623	
2019-12	21.42	84316	
2020-03	21.52	57655	
2020-06	22.36	60529	
2020-09	27.7	78905	
2020-12	34.89	54740	
2021-03	37.95	61761	
2021-06	38.78	68899	
2021-09	36.58	54238	
2021-12	44.79	69364	
2022-03	30.95	51674	
2022-06	29.74	49631	
2022-09	26.09	49933	
2022-12	30.6	68291	
2023-03	30.77	65080	
2023-06	29.66	66825	
2023-09	31.25	77861	
2023-12	28.81	74840	
2024-03	25.54	66669	
2024-06	29.53	77147	
2024-09	30.66	76726	
