month	ct_avg_Tdx收盘价	股东人数
2014-12	52.45	49474.5	
2015-03	57.69	17884	
2015-06	46.59	22922	
2015-09	27.66	19289	
2015-12	35.83	26298	
2016-03	32.26	22828	
2016-06	17.26	25587	
2016-09	18.17	24997	
2016-12	16.2	29222	
2017-03	18.95	22608.5	
2017-04	20.84	20744	
2017-06	20.46	18695	
2017-08	20.67	22381	
2017-09	22.71	17132	
2017-12	20.34	22746	
2018-03	23.53	19622	
2018-06	23.49	18889	
2018-09	21.47	21821	
2018-12	17.08	23883	
2019-03	21.39	22706	
2019-06	18.53	22625	
2019-09	20.66	23381	
2019-12	21.42	19584	
2020-03	21.52	28721	
2020-06	22.36	27357	
2020-09	27.7	20986	
2020-12	34.89	30542	
2021-03	37.95	27070	
2021-06	38.78	25411	
2021-09	36.58	32280	
2021-12	44.79	25241	
2022-03	30.95	33882	
2022-06	29.74	37283	
2022-09	26.09	37058	
2022-12	30.6	27096	
2023-03	30.77	28433	
2023-06	29.66	27593	
2023-09	31.25	23682	
2023-12	28.81	24984	
2024-03	25.54	28046	
2024-06	29.53	24237	
2024-09	30.66	24370	
