month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-09	0.74	0.06	
2015-10	0.74	0.06	
2015-11	0.74	0.07	
2015-12	0.71	0.03	
2016-01	0.42	-0.37	
2016-02	0.37	-0.42	
2016-03	0.39	-0.36	
2016-04	0.39	-0.34	
2016-05	0.34	-0.4	
2016-06	0.33	-0.4	
2016-07	0.34	-0.36	
2016-08	0.33	-0.37	
2016-09	0.33	-0.35	
2016-10	0.34	-0.32	
2016-11	0.36	-0.27	
2016-12	0.35	-0.27	
2017-01	0.34	-0.29	
2017-02	0.38	-0.19	
2017-03	0.38	-0.19	
2017-04	0.37	-0.21	
2017-05	0.34	-0.28	
2017-06	0.34	-0.28	
2017-07	0.36	-0.22	
2017-08	0.49	0.07	
2017-09	0.48	0.04	
2017-10	0.45	0	
2017-11	0.41	-0.09	
2017-12	0.42	-0.05	
2018-01	0.45	0.02	
2018-02	0.4	-0.07	
2018-03	0.39	-0.09	
2018-04	0.36	-0.14	
2018-05	0.38	-0.1	
2018-06	0.35	-0.15	
2018-07	0.29	-0.29	
2018-08	0.27	-0.33	
2018-09	0.25	-0.38	
2018-10	0.24	-0.38	
2018-11	0.25	-0.36	
2018-12	0.26	-0.33	
2019-01	0.28	-0.26	
2019-02	0.3	-0.21	
2019-03	0.33	-0.13	
2019-04	0.37	0	
2019-05	0.32	-0.14	
2019-06	0.31	-0.16	
2019-07	0.31	-0.14	
2019-08	0.29	-0.19	
2019-09	0.31	-0.14	
2019-10	0.3	-0.17	
2019-11	0.31	-0.11	
2019-12	0.32	-0.09	
2020-01	0.32	-0.09	
2020-02	0.27	-0.23	
2020-03	0.26	-0.26	
2020-04	0.24	-0.31	
2020-05	0.21	-0.4	
2020-06	0.22	-0.37	
2020-07	0.27	-0.21	
2020-08	0.33	-0.03	
2020-09	0.37	0.09	
2020-10	0.39	0.11	
2020-11	0.55	0.57	
2020-12	0.65	0.86	
2021-01	0.93	1.58	
2021-02	0.76	1.11	
2021-03	0.74	1	
2021-04	1	1.63	
2021-05	1.31	2.36	
2021-06	1.62	3.05	
2021-07	1.79	3.26	
2021-08	1.72	3	
2021-09	1.69	2.84	
2021-10	1.35	1.93	
2021-11	1.29	1.74	
2021-12	1.54	2.21	
2022-01	1.47	2	
2022-02	1.38	1.71	
2022-03	1.37	1.63	
2022-04	1.24	1.34	
2022-05	1.21	1.24	
2022-06	1.24	1.25	
2022-07	1.25	1.23	
2022-08	1.19	1.09	
2022-09	1.1	0.9	
2022-10	1	0.72	
2022-11	1.06	0.8	
2022-12	1.12	0.87	
2023-01	1.07	0.75	
2023-02	1.12	0.81	
2023-03	1.16	0.84	
2023-04	1.16	0.81	
2023-05	1.15	0.8	
2023-06	1.11	0.71	
2023-07	1.18	0.79	
2023-08	1.16	0.76	
2023-09	1.18	0.76	
2023-10	1.15	0.72	
2023-11	1.17	0.75	
2023-12	1.22	0.79	
2024-01	1.23	0.81	
2024-02	1.29	0.87	
2024-03	1.31	0.87	
2024-04	1.37	0.96	
2024-05	1.76	1.44	
2024-06	1.99	1.73	
2024-07	1.77	1.36	
2024-08	1.6	1.11	
2024-09	1.63	1.12	
2024-10	1.93	1.44	
2024-11	1.91	1.39	
2024-12	1.93	1.35	
2025-01	1.9	1.29	
2025-02	1.89	1.22	
