month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-06	2	0.75	
2015-07	1.81	0.57	
2015-08	1.48	0.29	
2015-09	1.43	0.24	
2015-10	1.55	0.35	
2015-11	1.65	0.43	
2015-12	1.68	0.46	
2016-01	1.49	0.31	
2016-02	1.41	0.26	
2016-03	1.49	0.34	
2016-04	1.51	0.37	
2016-05	1.5	0.36	
2016-06	1.51	0.37	
2016-07	1.54	0.4	
2016-08	1.6	0.44	
2016-09	1.67	0.5	
2016-10	1.65	0.49	
2016-11	1.7	0.52	
2016-12	1.72	0.52	
2017-01	1.72	0.51	
2017-02	1.75	0.52	
2017-03	1.74	0.5	
2017-04	1.75	0.5	
2017-05	1.96	0.65	
2017-06	2.3	0.92	
2017-07	2.51	1.06	
2017-08	2.59	1.09	
2017-09	2.67	1.12	
2017-10	2.9	1.28	
2017-11	3.45	1.65	
2017-12	3.51	1.66	
2018-01	3.66	1.71	
2018-02	3.45	1.52	
2018-03	3.42	1.46	
2018-04	3.18	1.26	
2018-05	3.06	1.14	
2018-06	3.08	1.12	
2018-07	2.94	1	
2018-08	3	1.01	
2018-09	3.23	1.14	
2018-10	3.25	1.12	
2018-11	3.26	1.1	
2018-12	3.07	0.96	
2019-01	2.97	0.87	
2019-02	3.35	1.08	
2019-03	3.68	1.24	
2019-04	4.18	1.52	
2019-05	4	1.37	
2019-06	4.24	1.47	
2019-07	4.55	1.59	
2019-08	4.43	1.47	
2019-09	4.61	1.52	
2019-10	4.61	1.48	
2019-11	4.53	1.38	
2019-12	4.38	1.27	
2020-01	4.43	1.25	
2020-02	4.17	1.08	
2020-03	3.81	0.88	
2020-04	3.68	0.79	
2020-05	3.79	0.81	
2020-06	3.87	0.83	
2020-07	4.18	0.94	
2020-08	4.08	0.87	
2020-09	4.1	0.85	
2020-10	4.3	0.91	
2020-11	4.45	0.95	
2020-12	4.65	1	
2021-01	4.51	0.91	
2021-02	4.32	0.81	
2021-03	4.38	0.8	
2021-04	4.06	0.65	
2021-05	3.83	0.54	
2021-06	3.66	0.46	
2021-07	3.17	0.25	
2021-08	2.89	0.13	
2021-09	2.71	0.05	
2021-10	2.82	0.09	
2021-11	2.74	0.05	
2021-12	2.77	0.05	
2022-01	2.86	0.08	
2022-02	2.92	0.09	
2022-03	2.62	-0.03	
2022-04	2.57	-0.05	
2022-05	2.41	-0.11	
2022-06	2.55	-0.07	
2022-07	2.51	-0.09	
2022-08	2.36	-0.15	
2022-09	2.47	-0.11	
2022-10	2.28	-0.19	
2022-11	2.37	-0.16	
2022-12	2.68	-0.05	
2023-01	2.94	0.03	
2023-02	2.86	0	
2023-03	2.72	-0.06	
2023-04	2.72	-0.06	
2023-05	2.97	0.02	
2023-06	2.83	-0.03	
2023-07	2.89	-0.01	
2023-08	2.95	0	
2023-09	2.97	0.01	
2023-10	2.81	-0.05	
2023-11	2.64	-0.11	
2023-12	2.41	-0.19	
2024-01	2.4	-0.2	
2024-02	2.59	-0.14	
2024-03	2.57	-0.15	
2024-04	2.45	-0.19	
2024-05	2.66	-0.12	
2024-06	2.57	-0.15	
2024-07	2.59	-0.15	
2024-08	2.65	-0.13	
2024-09	2.86	-0.07	
2024-10	3.68	0.19	
2024-11	3.61	0.16	
2024-12	3.47	0.11	
2025-01	3.21	0.02	
2025-02	3.2	0.01	
