month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1999-07	22.37	85.45	
1999-08	22.5	89.61	
1999-09	20.84	72.4	
1999-10	19.19	65.42	
1999-11	12.91	7.43	
1999-12	13.38	-12.67	
2000-01	14.24	-19.03	
2000-02	14.4	-25.73	
2000-03	14.53	-30.55	
2000-04	14.54	-23.87	
2000-05	13.32	-57.89	
2000-06	13.2	-75.2	
2000-07	12.9	-83.08	
2000-08	13.32	-69.41	
2000-09	12.47	-87.95	
2000-10	12.14	-94.01	
2000-11	13.01	-66.54	
2000-12	12.67	-65.31	
2001-01	12.41	-87.69	
2001-02	11.62	-95.49	
2001-03	12	-80.48	
2001-04	12.3	-62.8	
2001-05	12.14	-70.06	
2001-06	11.85	-86.56	
2001-07	11.53	-86.77	
2001-08	9.35	-97.55	
2001-09	9.21	-91.38	
2001-10	8.59	-96.82	
2001-11	8.44	-93.26	
2001-12	8.43	-86.9	
2002-01	6.71	-98.35	
2002-02	6.96	-88.75	
2002-03	7.69	-74.83	
2002-04	7.95	-59.25	
2002-05	8.05	-41.72	
2002-06	7.83	-56.25	
2002-07	8.76	1.98	
2002-08	8.46	8.64	
2002-09	8.13	-7.81	
2002-10	7.71	-43.95	
2002-11	7.41	-52.47	
2002-12	6.89	-70.82	
2003-01	6.89	-67.77	
2003-02	7.44	-48.45	
2003-03	7.36	-46.9	
2003-04	7.29	-43.42	
2003-05	6.93	-75.71	
2003-06	6.95	-78.71	
2003-07	6.46	-92.16	
2003-08	6.04	-96.34	
2003-09	6.07	-89.49	
2003-10	6.12	-77.18	
2003-11	5.7	-94.15	
2003-12	5.82	-88.35	
2004-01	5.77	-89.15	
2004-02	6.38	-38.08	
2004-03	6.5	-10.13	
2004-04	6.37	4.67	
2004-05	5.87	-40.46	
2004-06	5.62	-59.06	
2004-07	5.23	-77.96	
2004-08	5.03	-92.01	
2004-09	5.05	-86.4	
2004-10	4.77	-89.84	
2004-11	4.55	-92.49	
2004-12	4.5	-93.17	
2005-01	4.22	-98.3	
2005-02	4.02	-94.37	
2005-03	4.41	-72.86	
2005-04	4.66	-42.41	
2005-05	3.45	-67.59	
2005-06	2.9	-90.99	
2005-07	3.06	-83.63	
2005-08	3.34	-70.42	
2005-09	3.72	-46.55	
2005-10	3.86	-24.88	
2005-11	4.02	1.42	
2005-12	4.44	28.45	
2006-01	4.83	47.32	
2006-02	4.84	53.68	
2006-03	4.56	44.87	
2006-04	5.25	60.27	
2006-05	6.46	80.57	
2006-06	7.9	89.63	
2006-07	9.74	93.88	
2006-08	8.52	83.07	
2006-09	10.17	94.25	
2006-10	11.14	95.53	
2006-11	10.77	90.02	
2006-12	11.71	96.34	
2007-01	16.13	98.48	
2007-02	18.55	97.5	
2007-03	19.86	94.98	
2007-04	23.56	95.83	
2007-05	29.85	99.49	
2007-07	26.8	92.13	
2007-08	27.63	88.82	
2007-09	31.13	95.27	
2007-10	35.73	93.75	
2007-11	30.02	74.11	
2007-12	33.34	85.8	
2008-01	39.9	94.36	
2008-02	35.94	81.43	
2008-03	32.2	59.35	
2008-04	20.78	2.23	
2008-05	23.02	-15.88	
2008-06	18.44	-45.76	
2008-07	17.81	-58.24	
2008-08	15.02	-84.4	
2008-09	12.61	-89.29	
2008-10	11.62	-91.26	
2008-11	10.78	-88.17	
2008-12	12.53	-72.9	
2009-01	14.7	-50.42	
2009-02	19	-17.29	
2009-03	22.01	12.74	
2009-04	23.85	37.54	
2009-05	17.71	18.45	
2009-06	10.92	-34.17	
2009-07	12.85	-39.63	
2009-08	14.66	-33.38	
2009-09	14.69	-28.98	
2009-10	13.22	-51.07	
2009-12	15.3	-21.48	
2010-01	14.78	-19.51	
2010-02	13.5	-57.02	
2010-03	14.11	-52.72	
2010-04	13.52	-55.71	
2010-05	11.51	-83.69	
2010-06	10.86	-93.56	
2010-07	10.06	-84.94	
2010-08	11.77	-67.45	
2010-09	12.19	-47.84	
2010-10	13.21	-16.25	
2010-11	13.74	7.47	
2010-12	12.5	-8	
2011-01	11.39	-41.34	
2011-02	12.22	-34.29	
2011-03	12.29	-19.56	
2011-04	11.28	-61.9	
2011-05	10.26	-73.7	
2011-06	10.55	-64.11	
2011-07	11.64	-35.2	
2011-08	10.76	-64.67	
2011-09	9.75	-88.48	
2011-10	8.76	-93.75	
2011-11	9.15	-87.13	
2011-12	7.95	-99.2	
2012-01	7.52	-95.54	
2012-02	8.18	-79.02	
2012-03	8.66	-62.7	
2012-04	8.42	-63.06	
2012-05	8.55	-49.11	
2012-06	8.11	-70.45	
2012-07	7.7	-82.63	
2012-08	7.44	-87.66	
2012-09	7.36	-87.41	
2012-10	7.52	-74.21	
2012-11	7.11	-92.78	
2012-12	7.4	-75.51	
2013-01	10.02	3.08	
2013-02	11.3	46.79	
2013-03	10.94	64.37	
2013-04	10.32	65.67	
2013-05	10.75	70.33	
2013-06	10.4	69.07	
2013-07	9.46	34.08	
2013-08	9.17	4.63	
2013-09	10.09	32.28	
2013-10	9.56	4.61	
2013-11	9.65	-5.78	
2013-12	9.74	13.35	
2014-01	9.03	-39.12	
2014-02	9.31	-42.41	
2014-03	8.66	-75.77	
2014-04	8.71	-75.98	
2014-05	8.9	-68.04	
2014-06	9.46	-31.07	
2014-07	10.72	31.91	
2014-08	12.29	69.6	
2014-09	15.06	96.09	
2014-10	16.03	96.75	
2014-11	15.5	89.24	
2014-12	17.93	95.29	
2015-01	22.69	98.93	
2015-02	24.9	95.06	
2015-03	26.64	96.71	
2015-04	29.07	97.02	
2015-05	35.49	98.3	
2015-06	43.92	95.49	
2015-07	34.6	76.94	
2015-08	31.76	64.73	
2015-09	21.85	14.11	
2015-10	26.21	8.19	
2015-11	27.76	7.23	
2015-12	24.51	-26.59	
2016-01	19.74	-48.8	
2016-02	18.12	-55.24	
2016-03	18.09	-68.09	
2016-04	18.57	-69.56	
2016-05	17.31	-87.29	
2016-06	17.88	-76.79	
2016-07	23.43	-15.94	
2016-08	22.72	1.63	
2016-09	21.69	0.4	
2016-10	21.94	10.27	
2016-11	22.02	22.81	
2016-12	21.5	10.27	
2017-01	22.83	40.82	
2017-02	23.57	60.12	
2017-03	23.97	68.05	
2017-04	24.39	69.15	
2017-05	18.92	6.61	
2017-06	18.13	-40.38	
2017-07	18.29	-69.22	
2017-08	18.92	-66.93	
2017-09	18.77	-71.3	
2017-10	19.33	-48	
2017-11	17.81	-76.99	
2017-12	17.43	-82.44	
2018-01	16.43	-94.6	
2018-02	14	-97.5	
2018-03	15.78	-81.49	
2018-04	18.59	-35.86	
2018-05	17.39	-33.73	
2018-06	15.16	-73.97	
2018-07	16.17	-67.04	
2018-08	14.91	-76.9	
2018-09	16.15	-59.3	
2018-10	14.85	-81.55	
2018-11	15.21	-76.66	
2018-12	14.22	-91.56	
2019-01	14	-84.74	
2019-02	15.22	-62.92	
2019-03	16.86	-9.95	
2019-04	17.01	22.15	
2019-05	15.62	6.29	
2019-06	15.41	-11.8	
2019-07	16.08	23.17	
2019-08	15.43	2.56	
2019-09	16.98	55.71	
2019-10	15.23	3.82	
2019-11	15.63	-14.37	
2019-12	16.2	31.94	
2020-01	16.86	78.52	
2020-02	16.16	47.32	
2020-03	17.65	80.8	
2020-04	16.73	70.96	
2020-05	17.66	88.44	
2020-06	17.28	78.57	
2020-07	22.52	97.24	
2020-08	25.36	96.09	
2020-09	22.82	78.33	
2020-10	24.54	86.05	
2020-11	27.25	94.68	
2020-12	31.6	96.43	
2021-01	36.05	93.88	
2021-02	31.88	78.39	
2021-03	27.52	54.58	
2021-04	24.7	15.09	
2021-05	25.66	8.53	
2021-06	26.44	7.78	
2021-07	25.97	-9.42	
2021-08	32.17	49.27	
2021-09	32.04	61.65	
2021-10	29.37	52.74	
2021-11	35.05	73.13	
2021-12	36.52	72.75	
2022-01	30.47	45.02	
2022-02	28.49	12	
2022-03	29.93	11.61	
2022-04	24.2	-24.58	
2022-05	24.71	-42.15	
2022-06	28.79	-27.34	
2022-07	31.41	19.17	
2022-08	30.33	18.94	
2022-09	29.35	0.51	
2022-10	26.89	-46.37	
2022-11	26.8	-65.83	
2022-12	25.67	-79.71	
2023-01	25.28	-82.48	
2023-02	26.28	-66.34	
2023-03	26.4	-54.35	
2023-04	25.87	-61.14	
2023-05	25.38	-80.27	
2023-06	24.15	-89.2	
2023-07	25.95	-57.1	
2023-08	24.65	-81.95	
2023-09	23.34	-94.95	
2023-10	22.09	-95.96	
2023-11	22.4	-87.62	
2023-12	21.67	-94.26	
2024-01	20.12	-94.89	
2024-02	19.95	-89.99	
2024-03	21.79	-63.52	
2024-04	21.2	-66.29	
2024-05	24.05	-10.71	
2024-06	24.33	13.72	
2024-07	24.72	33	
2024-08	24.6	45.78	
2024-09	23.69	26.46	
2024-10	28.79	79.37	
2024-11	28.31	83.67	
2024-12	26.51	68.87	
2025-01	26.03	59.23	
