month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-11	7.63	1.03	0.19	79.22	0.69	81.25	
2018-12	7.14	0.96	0.14	77.19	0.57	78.13	
2019-01	7.89	1.06	0.28	89.45	0.74	90.14	
2019-02	9.97	1.34	0.63	99.28	1.16	99.05	
2019-03	11.14	1.5	0.84	95.79	1.42	96	
2019-04	12.21	1.65	1.04	97.11	1.62	97.02	
2019-05	9.72	1.32	0.64	69.15	1.06	69.73	
2019-06	10.76	1.46	0.83	70.91	1.28	73.12	
2019-07	14.72	2	1.51	93.59	2.08	93.94	
2019-08	18.81	2.56	2.19	99.11	2.82	99.19	
2019-09	26.56	3.61	3.4	98.12	4.16	98.04	
2019-10	24.68	3.36	2.99	86.01	3.6	85.91	
2019-11	22.1	3.01	2.51	73.51	3.01	73.6	
2019-12	23.06	3.14	2.59	76.46	3.03	76.42	
2020-01	23.92	3.26	2.64	80.53	3.08	80.97	
2020-02	24.15	3.29	2.58	65.94	2.96	66.25	
2020-03	26.55	3.61	2.84	85.55	3.2	85.59	
2020-04	25.43	3.46	2.58	79.76	2.89	79.59	
2020-05	25.48	3.49	2.49	76.44	2.75	78.08	
2020-06	24.25	3.32	2.25	39.11	2.49	43.08	
2020-07	25.27	3.46	2.31	54.62	2.53	57.96	
2020-08	22.83	3.13	1.92	4.72	2.1	8.55	
2020-09	19.66	2.69	1.47	-37.7	1.61	-36	
2020-10	18.94	2.6	1.34	-47.82	1.45	-47.04	
2020-11	19.52	2.68	1.36	-49.57	1.48	-47.92	
2020-12	19.08	2.62	1.27	-62.73	1.38	-61.41	
2021-01	19.02	2.61	1.22	-70.22	1.33	-67.32	
2021-02	17.09	2.34	0.97	-89.76	1.05	-89.64	
2021-03	17.17	2.35	0.95	-86.84	1.03	-86.96	
2021-04	15.99	2.19	0.79	-95.19	0.86	-94.77	
2021-05	14.7	2.01	0.63	-94.69	0.68	-94.64	
2021-06	15.2	2.08	0.66	-86.69	0.7	-86.74	
2021-07	14	2.02	0.52	-87.95	0.64	-86.61	
2021-08	12.68	1.94	0.36	-96.63	0.55	-91.84	
2021-09	11.85	1.81	0.26	-95.36	0.44	-95	
2021-10	10.65	1.63	0.13	-99.11	0.28	-99.05	
2021-11	13.33	2.04	0.39	-68.06	0.58	-64.04	
2021-12	15.59	2.38	0.61	-20.81	0.82	-9.78	
2022-01	16.99	2.6	0.73	10.62	0.95	23.59	
2022-02	17.1	2.61	0.72	23.33	0.93	42.75	
2022-03	14.86	2.21	0.48	8.81	0.61	15.64	
2022-04	12.05	1.84	0.19	-34.07	0.33	-26.74	
2022-05	14.39	2.22	0.41	-20.68	0.59	-8.55	
2022-06	15.93	2.46	0.54	17.52	0.73	42.3	
2022-07	12.98	2.01	0.24	-18.15	0.4	-7.87	
2022-08	12.89	1.99	0.22	-49.84	0.36	-44.25	
2022-09	11.19	1.73	0.05	-70.41	0.18	-69.26	
2022-10	10.52	1.62	-0.02	-71.65	0.09	-72.1	
2022-11	12.56	1.94	0.17	-57.14	0.29	-61.04	
2022-12	12.18	1.88	0.12	-62.3	0.25	-62.38	
2023-01	12.52	1.93	0.14	-47.21	0.26	-47.43	
2023-02	15.17	2.34	0.37	1.74	0.52	5.09	
2023-03	17.7	2.73	0.58	40.57	0.75	45.42	
2023-04	23.58	3.65	1.07	68.23	1.3	73.17	
2023-05	19.64	3.06	0.7	71.03	0.89	74.6	
2023-06	21.2	3.3	0.82	84.38	1.01	84.55	
2023-07	23.09	3.59	0.95	91.67	1.15	91.79	
2023-08	21.48	3.34	0.79	73.1	0.96	73.21	
2023-09	20.47	3.18	0.69	47.77	0.85	48.26	
2023-10	20.62	3.2	0.69	48.48	0.84	48.95	
2023-11	20.78	3.23	0.68	35.43	0.84	36.77	
2023-12	21.61	3.36	0.73	45.49	0.89	46.43	
2024-01	21.16	3.29	0.67	41.88	0.82	42.21	
2024-02	24.25	3.77	0.88	65.11	1.05	65.11	
2024-03	30.41	4.73	1.32	95.11	1.52	95.03	
2024-04	30.67	4.77	1.3	89.6	1.48	89.69	
2024-05	31.97	5.01	1.35	94.02	1.56	95	
2024-06	35.49	5.6	1.55	97.6	1.79	98.31	
2024-07	36.83	5.81	1.58	92.12	1.81	92.12	
2024-08	32.52	5.13	1.24	65.34	1.43	66.84	
2024-09	33.25	5.25	1.24	56.95	1.43	57.66	
2024-10	42.15	6.65	1.78	90.97	2	90.82	
2024-11	39.16	6.18	1.52	82.44	1.72	82.65	
2024-12	38.64	6.1	1.44	78.33	1.63	78.33	
2025-01	41.48	6.55	1.56	91.62	1.75	91.67	
2025-02	37.44	5.91	1.26	83.93	1.43	83.93	
