month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2013-06	3.45	-0.21	
2013-07	3.01	-0.31	
2013-08	3.11	-0.29	
2013-09	3.17	-0.27	
2013-10	3.2	-0.27	
2013-11	3.22	-0.26	
2013-12	3.13	-0.29	
2014-01	2.92	-0.33	
2014-02	2.98	-0.32	
2014-03	2.99	-0.32	
2014-04	3.18	-0.27	
2014-05	3.2	-0.27	
2014-06	3.13	-0.29	
2014-07	3.49	-0.21	
2014-08	3.64	-0.17	
2014-09	3.92	-0.11	
2014-10	3.96	-0.11	
2014-11	4.54	0.02	
2014-12	5.85	0.31	
2015-01	6.34	0.41	
2015-02	5.61	0.23	
2015-03	6.24	0.36	
2015-04	7.81	0.69	
2015-05	8.74	0.87	
2015-06	9.94	1.1	
2015-07	8.11	0.7	
2015-08	8.15	0.71	
2015-09	7.3	0.54	
2015-10	7.2	0.52	
2015-11	7.28	0.54	
2015-12	6.91	0.46	
2016-01	5.67	0.21	
2016-02	5.17	0.12	
2016-03	5.51	0.2	
2016-04	5.52	0.21	
2016-05	5.18	0.14	
2016-06	5.19	0.15	
2016-07	5.07	0.13	
2016-08	5.32	0.18	
2016-09	5.07	0.13	
2016-10	5.03	0.12	
2016-11	5.06	0.13	
2016-12	5.08	0.13	
2017-01	5.03	0.12	
2017-02	5.13	0.13	
2017-03	5.09	0.12	
2017-04	5.15	0.13	
2017-05	4.82	0.06	
2017-06	4.91	0.08	
2017-07	4.72	0.04	
2017-08	4.58	0.01	
2017-09	4.47	-0.02	
2017-10	4.36	-0.04	
2017-11	4.2	-0.07	
2017-12	3.86	-0.14	
2018-01	3.73	-0.17	
2018-02	3.56	-0.2	
2018-03	3.75	-0.16	
2018-04	3.55	-0.2	
2018-05	3.88	-0.12	
2018-06	3.96	-0.1	
2018-07	4.26	-0.03	
2018-08	3.98	-0.1	
2018-09	3.92	-0.11	
2018-10	3.94	-0.1	
2018-11	4.34	-0.01	
2018-12	4.73	0.07	
2019-01	4.5	0.02	
2019-02	4.39	-0.01	
2019-03	4.5	0.02	
2019-04	4.47	0.01	
2019-05	3.81	-0.14	
2019-06	3.85	-0.13	
2019-07	3.75	-0.16	
2019-08	4.01	-0.1	
2019-09	3.81	-0.14	
2019-10	3.63	-0.18	
2019-11	3.62	-0.19	
2019-12	3.7	-0.17	
2020-01	3.64	-0.19	
2020-02	3.34	-0.25	
2020-03	3.29	-0.26	
2020-04	3.49	-0.22	
2020-05	3.69	-0.18	
2020-06	3.52	-0.22	
2020-07	3.75	-0.16	
2020-08	3.89	-0.14	
2020-09	3.75	-0.17	
2020-10	3.55	-0.21	
2020-11	3.51	-0.22	
2020-12	3.42	-0.24	
2021-01	3.3	-0.27	
2021-02	3.13	-0.3	
2021-03	3.41	-0.24	
2021-04	3.5	-0.22	
2021-05	3.46	-0.23	
2021-06	3.41	-0.24	
2021-07	3.37	-0.24	
2021-08	3.49	-0.22	
2021-09	4.7	0.06	
2021-10	4.29	-0.04	
2021-11	3.68	-0.18	
2021-12	4.74	0.06	
2022-01	4.58	0.02	
2022-02	4.23	-0.06	
2022-03	3.87	-0.14	
2022-04	3.53	-0.22	
2022-05	3.8	-0.16	
2022-06	3.9	-0.14	
2022-07	4.67	0.03	
2022-08	5.04	0.1	
2022-09	6.3	0.37	
2022-10	6.2	0.34	
2022-11	5.54	0.19	
2022-12	5.45	0.17	
2023-01	5.91	0.26	
2023-02	5.88	0.25	
2023-03	5.9	0.25	
2023-04	5.95	0.26	
2023-05	6.42	0.36	
2023-06	6.63	0.4	
2023-07	6.32	0.33	
2023-08	5.53	0.17	
2023-09	5.31	0.13	
2023-10	4.89	0.06	
2023-11	5.01	0.09	
2023-12	5.18	0.13	
2024-01	5.6	0.23	
2024-02	6.12	0.35	
2024-03	6.52	0.44	
2024-04	7.04	0.55	
2024-05	6.76	0.49	
2024-06	6.89	0.51	
2024-07	6.57	0.44	
2024-08	5.51	0.21	
2024-09	5.32	0.16	
2024-10	5.67	0.24	
2024-11	5.58	0.22	
2024-12	5.63	0.23	
2025-01	5.1	0.11	
