month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2013-10	4.28	79.47	
2013-11	3.69	68.88	
2013-12	3.81	67.65	
2014-01	3.34	23.55	
2014-02	3.07	-3.29	
2014-03	2.8	-24.32	
2014-04	2.98	-26.32	
2014-05	2.54	-50.72	
2014-06	2.4	-68.35	
2014-07	2.53	-69.06	
2014-08	2.87	-36.05	
2014-09	2.82	-29.64	
2014-10	2.77	-35.76	
2014-11	2.93	-3.35	
2014-12	3.55	40.88	
2015-01	3.91	64.15	
2015-02	4.39	79.64	
2015-03	4.48	86.16	
2015-04	4.88	94.73	
2015-05	4.44	76.74	
2015-06	4.17	55.87	
2015-07	3.5	14.91	
2015-08	2.77	-29	
2015-09	2.56	-45.63	
2015-10	3.32	-37.03	
2015-11	3.44	-24.06	
2015-12	3.37	-24.49	
2016-01	2.66	-65.54	
2016-02	2.31	-78.99	
2016-03	2.45	-75.62	
2016-04	2.43	-78.53	
2016-05	2.33	-91.03	
2016-06	2.4	-72.9	
2016-07	2.72	-34.95	
2016-08	2.97	4.46	
2016-09	2.91	15.27	
2016-10	3.08	38.23	
2016-11	2.98	33.36	
2016-12	3.08	49.88	
2017-01	3.15	62.45	
2017-02	3.49	81.05	
2017-03	3.56	83.66	
2017-04	3.79	90.67	
2017-05	3.41	69.87	
2017-06	3.76	86.4	
2017-07	3.81	89.2	
2017-08	3.74	80.75	
2017-09	3.61	47.41	
2017-10	3.63	43.8	
2017-11	3.3	-7.91	
2017-12	3.37	-24.62	
2018-01	3.56	-5.72	
2018-02	3.56	-5.42	
2018-03	3.5	2.88	
2018-04	3.2	-59.72	
2018-05	3.19	-71.51	
2018-06	3.05	-83.13	
2018-07	2.73	-94.4	
2018-08	2.17	-98.41	
2018-09	2.15	-91.35	
2018-10	1.88	-94.25	
2018-11	1.84	-90.95	
2018-12	1.72	-98.13	
2019-01	1.81	-81.05	
2019-02	2.22	-46.19	
2019-03	2.28	-24.24	
2019-04	2.83	13.01	
2019-05	2.48	16.7	
2019-06	2.61	31.63	
2019-07	2.64	38.32	
2019-08	2.47	21.31	
2019-09	2.48	16.56	
2019-10	2.44	-5.06	
2019-11	2.86	55.31	
2019-12	2.72	61.4	
2020-01	2.71	66.96	
2020-02	2.54	28.71	
2020-03	2.68	56.09	
2020-04	2.46	-9.86	
2020-05	2.5	-23.91	
2020-06	2.5	-39.37	
2020-07	3.42	41.65	
2020-08	4.44	94.47	
2020-09	5.44	98.54	
2020-10	7.39	99.11	
2020-11	8.31	96.85	
2020-12	9.17	94.1	
2021-01	13.27	97.37	
2021-02	12.14	85.66	
2021-03	9.47	63.2	
2021-04	10.53	67.94	
2021-05	10.65	65.23	
2021-06	13.24	88.01	
2021-07	15.38	92.29	
2021-08	19.04	95.49	
2021-09	18.5	88.53	
2021-10	19.8	88.67	
2021-11	19.51	85.19	
2021-12	16.92	53.34	
2022-01	14.16	11.7	
2022-02	12.31	-14.73	
2022-03	9.48	-38.74	
2022-04	7.95	-58.32	
2022-05	9.8	-50.85	
2022-06	12.17	-30.19	
2022-07	11.15	-42.77	
2022-08	10.52	-56.87	
2022-09	9.62	-72.07	
2022-10	8.71	-80.69	
2022-11	9.52	-72.69	
2022-12	9.76	-62.14	
2023-01	9.5	-71.71	
2023-02	10.48	-21.07	
2023-03	9.45	-23.14	
2023-04	8.75	-69.83	
2023-05	8.34	-87.54	
2023-06	7.74	-88.84	
2023-07	8.36	-76.32	
2023-08	8.82	-56.13	
2023-09	8.61	-54.78	
2023-10	9.34	-27.42	
2023-11	9.15	-0.49	
2023-12	8.27	-43.66	
2024-01	7.37	-73.17	
2024-02	7.04	-82.91	
2024-03	7.63	-73.17	
2024-04	8.14	-51.88	
2024-05	8.62	-9.69	
2024-06	8.25	-12.17	
2024-07	8.15	-15.99	
2024-08	7.32	-64.98	
2024-09	7.89	-56.34	
2024-10	9.12	10.62	
2024-11	8.88	39.67	
2024-12	8.8	55.8	
2025-01	8.2	25.69	
2025-02	8.26	9.46	
