month	ct_avg_Tdx收盘价	股东人数
2021-04	95.3	54695	
2021-05	91.64	27933.33	
2021-06	99.49	21163.33	
2021-07	101.7	18200	
2021-08	90.69	17300	
2021-09	86.22	16738.67	
2021-10	88.09	14200	
2021-11	92.36	11000	
2021-12	87.39	10237	
2022-01	84.44	9766.67	
2022-02	82.98	9600	
2022-03	77.66	9430	
2022-04	70.17	8633.33	
2022-05	75.93	8700	
2022-06	74.56	9382.33	
2022-07	66.23	10833.33	
2022-08	59.01	12100	
2022-09	53.6	13346.67	
2022-10	45.67	14050	
2022-11	47.83	13466.67	
2022-12	54.57	11636	
2023-01	62.96	10066.67	
2023-02	60.78	10433.33	
2023-03	52.62	11962	
2023-04	48.65	13000	
2023-05	43.28	14000	
2023-06	45.41	12614	
2023-07	52.8	10333.33	
2023-08	53.33	9666.67	
2023-09	51.74	9348.5	
2023-10	51.17	9000	
2023-11	49	9666.67	
2023-12	50	9288.5	
2024-01	52.47	8666.67	
2024-02	57.91	9000	
2024-03	57.65	9590	
2024-04	64.13	9166.67	
2024-05	69.15	9566.67	
2024-06	67.04	9732.75	
2024-07	59.11	9633.33	
2024-08	61.59	8600	
2024-09	66.39	9691.33	
2024-10	70.17	10966.67	
2024-11	69.05	10000	
2024-12	75.61	8800	
2025-01	74.81	8933.33	
